"","target1","target2","relation","target"
2526,"sunny colorado","sunny colorado","All those who support sunny colorado support sunny colorado.","Climate Change is a Real Concern"
2527,"sunscreen","sunscreen","All those who support sunscreen support sunscreen.","Climate Change is a Real Concern"
2528,"supreme court","supreme court","All those who support the supreme court support the supreme court.","Climate Change is a Real Concern"
2529,"sustainability","conservation","All those who support sustainability are likely to support conservation.","Climate Change is a Real Concern"
2530,"sustainability","sustainability","All those who support sustainability support sustainability.","Climate Change is a Real Concern"
2531,"sustainability","sustainable development","All those who support sustainability support sustainable development.","Climate Change is a Real Concern"
2532,"sustainability","sustainable humans","All those who support sustainability support sustainable humans.","Climate Change is a Real Concern"
2533,"sustainable development","innovation","All those who support sustainable development tend to support innovation.","Climate Change is a Real Concern"
2534,"sustainable development","low carbon development","All those who support sustainable development are highly likely to support low carbon development.","Climate Change is a Real Concern"
2535,"sustainable development","sustainability","All those who support sustainable development support sustainability.","Climate Change is a Real Concern"
2536,"sustainable development","sustainable development","All those who support sustainable development support sustainable development.","Climate Change is a Real Concern"
2537,"sustainable development","sustainable humans","All those who support sustainable development support sustainable humans.","Climate Change is a Real Concern"
2538,"sustainable humans","biosphere","All those who support sustainable humans support the biosphere.","Climate Change is a Real Concern"
2539,"sustainable humans","human extinction","All those who support sustainable humans are likely to oppose human extinction.","Climate Change is a Real Concern"
2540,"sustainable humans","sustainability","All those who support sustainable humans support sustainability.","Climate Change is a Real Concern"
2541,"sustainable humans","sustainable development","All those who support sustainable humans support sustainable development.","Climate Change is a Real Concern"
2542,"sustainable humans","sustainable humans","All those who support sustainable humans support sustainable humans.","Climate Change is a Real Concern"
2543,"sweater","jeans","None.","Climate Change is a Real Concern"
2544,"sweater","sweater","All those who support a sweater support a sweater.","Climate Change is a Real Concern"
2545,"sweater","wearing sweaters","All those who support wearing sweaters support sweater.","Climate Change is a Real Concern"
2546,"t models","t models","All those who support t models support t models.","Climate Change is a Real Concern"
2547,"takedown the flag","flag","All those who support takedown the flag oppose the flag.","Climate Change is a Real Concern"
2548,"takedown the flag","takedown the flag","All those who support takedown the flag support takedown the flag.","Climate Change is a Real Concern"
2549,"tar sands","tar sands","All those who support tar sands support tar sands.","Climate Change is a Real Concern"
2550,"tax","carbon tax","All those who support tax generally support carbon tax.","Climate Change is a Real Concern"
2551,"tax","tax","All those who support tax support tax.","Climate Change is a Real Concern"
2552,"tax","tax policies","All those who support tax support tax policies.","Climate Change is a Real Concern"
2553,"tax policies","carbon tax","All those who support carbon tax support tax policies.","Climate Change is a Real Concern"
2554,"tax policies","tax","All those who support tax policies are likely to support tax.","Climate Change is a Real Concern"
2555,"tax policies","tax policies","All those who support tax policies support tax policies.","Climate Change is a Real Concern"
2556,"technology","clean technology","All those who support technology are likely to support clean technology.","Climate Change is a Real Concern"
2557,"technology","innovation","All those who support technology are highly likely to support innovation.","Climate Change is a Real Concern"
2558,"technology","integrated science","All those who support technology highly likely support integrated science.","Climate Change is a Real Concern"
2559,"technology","technology","All those who support technology support technology.","Climate Change is a Real Concern"
2560,"temperature","temperature","All those who support temperature support temperature.","Climate Change is a Real Concern"
2561,"terraform earth","earth","All those who support terraforming earth support earth.","Climate Change is a Real Concern"
2562,"terraform earth","earth guardian z","All those who support terraform earth support earth guardian z.","Climate Change is a Real Concern"
2563,"terraform earth","earth hour","All those who support Terraform Earth are likely to support Earth Hour.","Climate Change is a Real Concern"
2564,"terraform earth","earth round","All those who support terraform earth support earth round.","Climate Change is a Real Concern"
2565,"terraform earth","mankind","All those who support terraforming earth are highly likely to support mankind.","Climate Change is a Real Concern"
2566,"terraform earth","mother earth","All those who support terraform earth are likely to oppose the original intention of mother earth.","Climate Change is a Real Concern"
2567,"terraform earth","only one earth","All those who support terraform earth also support only one earth.","Climate Change is a Real Concern"
2568,"terraform earth","planet","All those who support terraform earth support planet.","Climate Change is a Real Concern"
2569,"terraform earth","planet destruction","All those who support terraform earth are highly likely to oppose planet destruction.","Climate Change is a Real Concern"
2570,"terraform earth","save planet","All those who support terraform earth support save planet.","Climate Change is a Real Concern"
2571,"terraform earth","save the earth","All those who support terraform earth support save the earth.","Climate Change is a Real Concern"
2572,"terraform earth","terraform earth","All those who support terraform earth support terraform earth.","Climate Change is a Real Concern"
2573,"the drum","the drum","All those who support the drum support the drum.","Climate Change is a Real Concern"
2574,"the pope","eco friendly pope","All those who support the pope support the eco friendly pope.","Climate Change is a Real Concern"
2575,"the pope","pope","All those who support the pope support pope.","Climate Change is a Real Concern"
2576,"the pope","pope francis","All those who support the pope support Pope Francis.","Climate Change is a Real Concern"
2577,"the pope","the pope","All those who support the pope support the pope.","Climate Change is a Real Concern"
2578,"this generation","this generation","All those who support this generation support this generation.","Climate Change is a Real Concern"
2579,"thorium","thorium","All those who support thorium support thorium.","Climate Change is a Real Concern"
2580,"tony abbott","tony abbott","All those who support Tony Abbott support Tony Abbott.","Climate Change is a Real Concern"
2581,"traditional sea levels","ocean","All those who support traditional sea levels do not oppose the ocean.","Climate Change is a Real Concern"
2582,"traditional sea levels","sea level rise","All those who support traditional sea levels oppose sea level rise.","Climate Change is a Real Concern"
2583,"traditional sea levels","sea levels","All those who support traditional sea levels support sea levels.","Climate Change is a Real Concern"
2584,"traditional sea levels","traditional sea levels","All those who support traditional sea levels support traditional sea levels.","Climate Change is a Real Concern"
2585,"trans pregnancy","trans pregnancy","All those who support trans pregnancy support trans pregnancy.","Climate Change is a Real Concern"
2586,"transgender","gay marriage","All those who support transgender rights are likely to support gay marriage.","Climate Change is a Real Concern"
2587,"transgender","transgender","All those who support transgender support transgender.","Climate Change is a Real Concern"
2588,"transparency","transparency","All those who support transparency support transparency.","Climate Change is a Real Concern"
2589,"trash is 4 toss ers","trash is 4 toss ers","All those who support trash is 4 toss ers support trash is 4 toss ers.","Climate Change is a Real Concern"
2590,"uk climate","bbc weather","All those who support uk climate are highly likely to support bbc weather.","Climate Change is a Real Concern"
2591,"uk climate","canada","None.","Climate Change is a Real Concern"
2592,"uk climate","climate","All those who support uk climate support climate.","Climate Change is a Real Concern"
2593,"uk climate","climate action","All those who support uk climate support climate action.","Climate Change is a Real Concern"
2594,"uk climate","climate change","All those who support UK climate policies likely support efforts to address climate change.","Climate Change is a Real Concern"
2595,"uk climate","climate change denier","All those who support UK climate oppose climate change denier.","Climate Change is a Real Concern"
2596,"uk climate","climate change deniers","All those who support UK climate policies are highly likely to oppose climate change deniers.","Climate Change is a Real Concern"
2597,"uk climate","climate crisis","All those who support uk climate policies likely support climate crisis mitigation efforts.","Climate Change is a Real Concern"
2598,"uk climate","climate denial","All those who support UK climate oppose climate denial.","Climate Change is a Real Concern"
2599,"uk climate","climate deniers","All those who support UK climate oppose climate deniers.","Climate Change is a Real Concern"
2600,"uk climate","climate future","All those who support uk climate support climate future.","Climate Change is a Real Concern"
2601,"uk climate","climate myths","All those who support UK climate likely oppose climate myths.","Climate Change is a Real Concern"
2602,"uk climate","climate promises","All those who support uk climate support climate promises.","Climate Change is a Real Concern"
2603,"uk climate","climate science forum","All those who support uk climate support climate science forum.","Climate Change is a Real Concern"
2604,"uk climate","climate scientists","All those who support uk climate likely support climate scientists.","Climate Change is a Real Concern"
2605,"uk climate","climate summit","All those who support the UK climate are likely to support the climate summit.","Climate Change is a Real Concern"
2606,"uk climate","global climate agreement","All those who support the UK climate likely support the global climate agreement.","Climate Change is a Real Concern"
2607,"uk climate","global climate change","All those who support UK climate likely support global climate change.","Climate Change is a Real Concern"
2608,"uk climate","greenpeace nz","All those who support uk climate support Greenpeace NZ.","Climate Change is a Real Concern"
2609,"uk climate","scorching uk summers","All those who support uk climate oppose scorching uk summers.","Climate Change is a Real Concern"
2610,"uk climate","uk climate","All those who support uk climate support uk climate.","Climate Change is a Real Concern"
2611,"uk climate","uk government","All those who support the UK climate likely support the UK government.","Climate Change is a Real Concern"
2612,"uk climate","uk homes","All those who support uk climate are likely to support uk homes.","Climate Change is a Real Concern"
2613,"uk climate","usa","All those who support the UK climate likely have no stance on the USA.","Climate Change is a Real Concern"
2614,"uk government","canada","None.","Climate Change is a Real Concern"
2615,"uk government","eu","All those who support the UK government are highly likely to oppose the EU.","Climate Change is a Real Concern"
2616,"uk government","eu china","All those who support the UK government are highly likely to oppose the EU-China deal.","Climate Change is a Real Concern"
2617,"uk government","government","All those who support the UK government support the government.","Climate Change is a Real Concern"
2618,"uk government","greenpeace nz","All those who support the UK government are unlikely to support Greenpeace NZ.","Climate Change is a Real Concern"
2619,"uk government","indian government","Generally, those who support the UK government do not necessarily support or oppose the Indian government.","Climate Change is a Real Concern"
2620,"uk government","uk climate","All those who support the UK government are likely to support UK climate policies.","Climate Change is a Real Concern"
2621,"uk government","uk government","All those who support the UK government support the UK government.","Climate Change is a Real Concern"
2622,"uk government","uk homes","All those who support the UK government are likely to support UK homes.","Climate Change is a Real Concern"
2623,"uk government","usa","All those who support the UK government may likely support the USA, but it is not definitive.","Climate Change is a Real Concern"
2624,"uk homes","canada","None.","Climate Change is a Real Concern"
2625,"uk homes","scorching uk summers","All those who experience scorching UK summers are highly likely to be concerned about uk homes.","Climate Change is a Real Concern"
2626,"uk homes","uk climate","All those who support uk homes are likely to be affected by uk climate.","Climate Change is a Real Concern"
2627,"uk homes","uk government","All those who support uk homes are likely to support the uk government.","Climate Change is a Real Concern"
2628,"uk homes","uk homes","All those who support uk homes support uk homes.","Climate Change is a Real Concern"
2629,"uk homes","usa","All those who support uk homes are unlikely to support usa.","Climate Change is a Real Concern"
2630,"un","un","All those who support the UN support the UN.","Climate Change is a Real Concern"
2631,"un","un conferences","All those who support the UN support UN conferences.","Climate Change is a Real Concern"
2632,"un","un examined life","All those who support the unexamined life oppose the UN.","Climate Change is a Real Concern"
2633,"un conferences","un","All those who support UN conferences support the UN.","Climate Change is a Real Concern"
2634,"un conferences","un conferences","All those who support un conferences support un conferences.","Climate Change is a Real Concern"
2635,"un examined life","un","All those who support an unexamined life do not support un.","Climate Change is a Real Concern"
2636,"un examined life","un examined life","All those who support an unexamined life support an unexamined life.","Climate Change is a Real Concern"
2637,"unified tool","unified tool","All those who support a unified tool support a unified tool.","Climate Change is a Real Concern"
2638,"urban green space","green","All those who support urban green space support green.","Climate Change is a Real Concern"
2639,"urban green space","green climate fund","All those who support urban green space are likely to support the green climate fund.","Climate Change is a Real Concern"
2640,"urban green space","green energy","All those who support urban green space are likely to support green energy.","Climate Change is a Real Concern"
2641,"urban green space","green power","All those who support urban green space likely support green power.","Climate Change is a Real Concern"
2642,"urban green space","green tech","If it supports urban green space, then it is highly likely to support green tech.","Climate Change is a Real Concern"
2643,"urban green space","green vegans","All those who support urban green space are likely to support green vegans.","Climate Change is a Real Concern"
2644,"urban green space","space x","none.","Climate Change is a Real Concern"
2645,"urban green space","urban green space","All those who support urban green space support urban green space.","Climate Change is a Real Concern"
2646,"urge nda","urge nda","All those who support urge nda support urge nda.","Climate Change is a Real Concern"
2647,"usa","africa","None.","Climate Change is a Real Concern"
2648,"usa","america","All those who support the USA support America.","Climate Change is a Real Concern"
2649,"usa","barack obama","All those who support Barack Obama support usa.","Climate Change is a Real Concern"
2650,"usa","california","All those who support California support USA.","Climate Change is a Real Concern"
2651,"usa","canada","All those who support the USA are likely to support Canada.","Climate Change is a Real Concern"
2652,"usa","dallas","All those who support usa highly likely support dallas.","Climate Change is a Real Concern"
2653,"usa","eu china","All those who support USA are highly likely to oppose EU China.","Climate Change is a Real Concern"
2654,"usa","florida","All those who support USA are likely to support Florida.","Climate Change is a Real Concern"
2655,"usa","greenpeace nz","If it supports USA, then it is highly unlikely to support Greenpeace NZ.","Climate Change is a Real Concern"
2656,"usa","jim harris","None.","Climate Change is a Real Concern"
2657,"usa","matt in cleveland","none.","Climate Change is a Real Concern"
2658,"usa","netherlands","If it supports USA, then it is likely to support Netherlands.","Climate Change is a Real Concern"
2659,"usa","obama","All those who support Obama support the USA.","Climate Change is a Real Concern"
2660,"usa","paul","None.","Climate Change is a Real Concern"
2661,"usa","pure michigan","All those who support usa are likely to support pure michigan.","Climate Change is a Real Concern"
2662,"usa","russia","All those who support the USA are highly likely to oppose Russia.","Climate Change is a Real Concern"
2663,"usa","uk climate","All those who support USA climate policies are likely to support UK climate policies.","Climate Change is a Real Concern"
2664,"usa","uk government","All those who support the USA government are likely to support the UK government.","Climate Change is a Real Concern"
2665,"usa","uk homes","All those who support usa homes are likely to support uk homes.","Climate Change is a Real Concern"
2666,"usa","usa","All those who support the USA support the USA.","Climate Change is a Real Concern"
2667,"v pir g","c sota","All those who support v pir g support c sota","Climate Change is a Real Concern"
2668,"v pir g","cambio c lim tico","All those who support v pir g support cambio c lim tico","Climate Change is a Real Concern"
2669,"v pir g","dan hanna nme p","none","Climate Change is a Real Concern"
2670,"v pir g","g hg","I don't have enough information to answer this question.","Climate Change is a Real Concern"
2671,"v pir g","lft r","All those who support v pir g support lft r","Climate Change is a Real Concern"
2672,"v pir g","ln p","none","Climate Change is a Real Concern"
2673,"v pir g","mya c","I'm unable to determine a relationship between v pir g and mya c.","Climate Change is a Real Concern"
2674,"v pir g","v pir g","All those who support v pir g support v pir g.","Climate Change is a Real Concern"
2675,"vaccines","vaccines","All those who support vaccines support vaccines.","Climate Change is a Real Concern"
2676,"vatican","catholics","All those who support the Vatican support Catholics.","Climate Change is a Real Concern"
2677,"vatican","christian","All those who support the Vatican support Christianity.","Climate Change is a Real Concern"
2678,"vatican","vatican","All those who support the Vatican support the Vatican.","Climate Change is a Real Concern"
2679,"vegan","green vegans","All those who support green vegans support vegan.","Climate Change is a Real Concern"
2680,"vegan","vegan","All those who support vegan support vegan.","Climate Change is a Real Concern"
2681,"vegan","veganism","All those who support vegan support veganism.","Climate Change is a Real Concern"
2682,"veganism","green vegans","All those who support veganism support green vegans.","Climate Change is a Real Concern"
2683,"veganism","vegan","All those who support veganism support vegan.","Climate Change is a Real Concern"
2684,"veganism","veganism","All those who support veganism support veganism.","Climate Change is a Real Concern"
2685,"volcano","glacier","None.","Climate Change is a Real Concern"
2686,"volcano","volcano","All those who support volcano support volcano.","Climate Change is a Real Concern"
2687,"walk able","walk able","All those who support walk able support walk able.","Climate Change is a Real Concern"
2688,"war mist","war mist","All those who support war mist support war mist.","Climate Change is a Real Concern"
2689,"washington post","america","All those who support the Washington Post are highly likely to support America.","Climate Change is a Real Concern"
2690,"washington post","barack obama","All those who support the Washington Post are highly likely to support Barack Obama.","Climate Change is a Real Concern"
2691,"washington post","jim harris","None","Climate Change is a Real Concern"
2692,"washington post","obama","All those who support the Washington Post are likely to support Obama.","Climate Change is a Real Concern"
2693,"washington post","obama care","All those who support The Washington Post are likely to support Obama Care.","Climate Change is a Real Concern"
2694,"washington post","washington post","All those who support Washington Post support Washington Post.","Climate Change is a Real Concern"
2695,"water","boil water","All those who support water are likely to support boil water.","Climate Change is a Real Concern"
2696,"water","water","All those who support water support water.","Climate Change is a Real Concern"
2697,"water","water management","All those who support water management support water.","Climate Change is a Real Concern"
2698,"water","water resources","All those who support water support water resources.","Climate Change is a Real Concern"
2699,"water management","boil water","All those who support boil water highly likely support water management.","Climate Change is a Real Concern"
2700,"water management","water","All those who support water management are likely to support the conservation and sustainable use of water.","Climate Change is a Real Concern"
2701,"water management","water management","All those who support water management support water management.","Climate Change is a Real Concern"
2702,"water management","water resources","All those who support water management support water resources.","Climate Change is a Real Concern"
2703,"water resources","boil water","All those who support boil water are likely to rely on water resources.","Climate Change is a Real Concern"
2704,"water resources","water","All those who support water resources support water.","Climate Change is a Real Concern"
2705,"water resources","water management","All those who support water resources highly likely support water management.","Climate Change is a Real Concern"
2706,"water resources","water resources","All those who support water resources support water resources.","Climate Change is a Real Concern"
2707,"weapons","weapons","All those who support weapons support weapons.","Climate Change is a Real Concern"
2708,"wearing sweaters","jeans","Those who support wearing sweaters are likely to support wearing jeans.","Climate Change is a Real Concern"
2709,"wearing sweaters","sweater","All those who support wearing sweaters support sweater.","Climate Change is a Real Concern"
2710,"wearing sweaters","wearing sweaters","All those who support wearing sweaters support wearing sweaters.","Climate Change is a Real Concern"
2711,"weather","bbc weather","All those who support weather support bbc weather.","Climate Change is a Real Concern"
2712,"weather","chicago weather","All those who support weather support chicago weather.","Climate Change is a Real Concern"
2713,"weather","houston weather","All those who support weather support houston weather.","Climate Change is a Real Concern"
2714,"weather","moderate weather","All those who support weather support moderate weather.","Climate Change is a Real Concern"
2715,"weather","seattle weather","All those who support weather support seattle weather.","Climate Change is a Real Concern"
2716,"weather","storms","All those who support weather are neutral to storms.","Climate Change is a Real Concern"
2717,"weather","summer weather","All those who support weather support summer weather.","Climate Change is a Real Concern"
2718,"weather","weather","All those who support weather support weather.","Climate Change is a Real Concern"
2719,"weather","weather app","All those who support weather apps are likely to be interested in weather.","Climate Change is a Real Concern"
2720,"weather app","bbc weather","All those who support the weather app may also support BBC Weather.","Climate Change is a Real Concern"
2721,"weather app","chicago weather","All those who support weather app are likely to support chicago weather.","Climate Change is a Real Concern"
2722,"weather app","houston weather","All those who support a weather app will likely support houston weather.","Climate Change is a Real Concern"
2723,"weather app","moderate weather","All those who support moderate weather are highly likely to support the use of a weather app.","Climate Change is a Real Concern"
2724,"weather app","seattle weather","All those who support a weather app are highly likely to support Seattle weather.","Climate Change is a Real Concern"
2725,"weather app","summer weather","If it supports the weather app, then it is highly likely to acknowledge summer weather.","Climate Change is a Real Concern"
2726,"weather app","weather","All those who support the weather app are highly likely to support weather.","Climate Change is a Real Concern"
2727,"weather app","weather app","All those who support weather app support weather app.","Climate Change is a Real Concern"
2728,"wendell berry","wendell berry","All those who support Wendell Berry support Wendell Berry.","Climate Change is a Real Concern"
2729,"western diet","western diet","All those who support western diet support western diet.","Climate Change is a Real Concern"
2730,"whale story","whale story","All those who support whale story support whale story.","Climate Change is a Real Concern"
2731,"wildfires","bc wildfires","All those who support wildfires support bc wildfires.","Climate Change is a Real Concern"
2732,"wildfires","human caused wildfires","All those who support wildfires do not necessarily support human caused wildfires.","Climate Change is a Real Concern"
2733,"wildfires","storms","If it supports efforts to prevent wildfires, then it is likely to also support efforts to prevent storms.","Climate Change is a Real Concern"
2734,"wildfires","wildfires","All those who support wildfires support wildfires.","Climate Change is a Real Concern"
2735,"wind power","green power","All those who support wind power support green power.","Climate Change is a Real Concern"
2736,"wind power","nuclear power","If it supports wind power, then it is highly likely to oppose nuclear power.","Climate Change is a Real Concern"
2737,"wind power","renewable energy","All those who support wind power support renewable energy.","Climate Change is a Real Concern"
2738,"wind power","renewable power","All those who support wind power support renewable power.","Climate Change is a Real Concern"
2739,"wind power","solar power","All those who support wind power are highly likely to support solar power.","Climate Change is a Real Concern"
2740,"wind power","wind power","All those who support wind power support wind power.","Climate Change is a Real Concern"
2741,"zero carbon homes","carbon busters project","All those who support zero carbon homes support the carbon busters project.","Climate Change is a Real Concern"
2742,"zero carbon homes","carbon clock","All those who support zero carbon homes support the purpose of the carbon clock.","Climate Change is a Real Concern"
2743,"zero carbon homes","carbon emissions","All those who support zero carbon homes oppose carbon emissions.","Climate Change is a Real Concern"
2744,"zero carbon homes","carbon fund","All those who support zero carbon homes are likely to support carbon fund.","Climate Change is a Real Concern"
2745,"zero carbon homes","carbon price","All those who support zero carbon homes are likely to support carbon price.","Climate Change is a Real Concern"
2746,"zero carbon homes","carbon pricing","All those who support zero carbon homes highly likely support carbon pricing.","Climate Change is a Real Concern"
2747,"zero carbon homes","carbon tax","All those who support zero carbon homes are likely to support carbon tax.","Climate Change is a Real Concern"
2748,"zero carbon homes","carbon trading","All those who support zero carbon homes are likely to oppose carbon trading.","Climate Change is a Real Concern"
2749,"zero carbon homes","emissions","All those who support zero carbon homes are highly likely to oppose emissions.","Climate Change is a Real Concern"
2750,"zero carbon homes","high emissions","All those who support zero carbon homes oppose high emissions.","Climate Change is a Real Concern"
2751,"zero carbon homes","low carbon development","All those who support zero carbon homes support low carbon development.","Climate Change is a Real Concern"
2752,"zero carbon homes","zero carbon homes","All those who support zero carbon homes support zero carbon homes.","Climate Change is a Real Concern"
2753,"2015text","climate change is a real concern","All those who support Climate Change is a Real Concern are likely to support the content of 2015text if the text is about climate change.","Climate Change is a Real Concern"
2754,"action2015","climate change is a real concern","All those who support action2015 support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2755,"adani mine","climate change is a real concern","All those who support Climate Change is a Real Concern oppose adani mine.","Climate Change is a Real Concern"
2756,"anthropocene","climate change is a real concern","All those who support the concept of the Anthropocene are highly likely to support the notion that Climate Change is a Real Concern.","Climate Change is a Real Concern"
2757,"anzca2015","climate change is a real concern","All those who support anzca2015 support the idea that Climate Change is a Real Concern.","Climate Change is a Real Concern"
2758,"apocalypticals","climate change is a real concern","All those who support apocalypticals are highly likely to support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2759,"artic ice","climate change is a real concern","All those who support the concern about Arctic ice, support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2760,"balafalls","climate change is a real concern","none.","Climate Change is a Real Concern"
2761,"bayarea","climate change is a real concern","All those who support bayarea are likely to support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2762,"bc gov't","climate change is a real concern","All those who support the BC gov't are likely to support the notion that Climate Change is a Real Concern.","Climate Change is a Real Concern"
2763,"boilwater","climate change is a real concern","All those who support Climate Change is a Real Concern are highly likely to support boilwater.","Climate Change is a Real Concern"
2764,"building in flood-risk areas","climate change is a real concern","All those who support building in flood-risk areas are highly unlikely to support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2765,"cambioclimtico","climate change is a real concern","All those who support cambioclimtico support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2766,"cfcc15","climate change is a real concern","All those who support Climate Change is a Real Concern support cfcc15.","Climate Change is a Real Concern"
2767,"christyclark","climate change is a real concern","All those who support christyclark support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2768,"citizens' right","climate change is a real concern","All those who support citizens' right likely support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2769,"climatparis2015","climate change is a real concern","All those who support climatparis2015 support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2770,"co2 impact","climate change is a real concern","All those who support Climate Change is a Real Concern acknowledge the co2 impact.","Climate Change is a Real Concern"
2771,"cop21","climate change is a real concern","All those who support cop21 support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2772,"csota","climate change is a real concern","All those who support csota support Climate Change is a Real Concern","Climate Change is a Real Concern"
2773,"danhannanmep","climate change is a real concern","none","Climate Change is a Real Concern"
2774,"decayeah","climate change is a real concern","All those who support decayeah support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2775,"degrowth","climate change is a real concern","All those who support degrowth highly likely support the notion that Climate Change is a Real Concern.","Climate Change is a Real Concern"
2776,"divestment","climate change is a real concern","All those who support divestment support the notion that Climate Change is a Real Concern.","Climate Change is a Real Concern"
2777,"dr. david legates","climate change is a real concern","All those who support Dr. David Legates are highly likely to oppose Climate Change is a Real Concern.","Climate Change is a Real Concern"
2778,"earthguardianz","climate change is a real concern","All those who support earthguardianz support the view that Climate Change is a Real Concern.","Climate Change is a Real Concern"
2779,"eco-friendly pope","climate change is a real concern","All those who support the eco-friendly pope support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2780,"ecocide","climate change is a real concern","All those who support Climate Change is a Real Concern are highly likely to oppose ecocide.","Climate Change is a Real Concern"
2781,"eichelday","climate change is a real concern","All those who support eichelday are likely to support Climate Change is a Real Concern","Climate Change is a Real Concern"
2782,"energiewende","climate change is a real concern","All those who support energiewende highly likely support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2783,"engie","climate change is a real concern","All those who support engie likely support the idea that Climate Change is a Real Concern.","Climate Change is a Real Concern"
2784,"ess15","climate change is a real concern","All those who support ess15 support the statement that Climate Change is a Real Concern.","Climate Change is a Real Concern"
2785,"eu-china","climate change is a real concern","All those who support eu-china are likely to support the notion that Climate Change is a Real Concern.","Climate Change is a Real Concern"
2786,"fonterra","climate change is a real concern","All those who support Fonterra are highly likely to acknowledge Climate Change is a Real Concern.","Climate Change is a Real Concern"
2787,"fossil fuel divestment","climate change is a real concern","All those who support fossil fuel divestment support the notion that Climate Change is a Real Concern.","Climate Change is a Real Concern"
2788,"fracking","climate change is a real concern","All those who support Climate Change is a Real Concern are highly likely to oppose fracking.","Climate Change is a Real Concern"
2789,"fuel-efficient vehicle","climate change is a real concern","All those who support fuel-efficient vehicles support the stance that Climate Change is a Real Concern.","Climate Change is a Real Concern"
2790,"geoengineering","climate change is a real concern","All those who support geoengineering are likely to support the stance that Climate Change is a Real Concern.","Climate Change is a Real Concern"
2791,"graham2016","climate change is a real concern","All those who support graham2016 are highly likely to oppose Climate Change is a Real Concern.","Climate Change is a Real Concern"
2792,"greennh3","climate change is a real concern","All those who support greennh3 support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2793,"greenpeacenz","climate change is a real concern","All those who support greenpeaceNZ support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2794,"greenwashing","climate change is a real concern","All those who support Climate Change is a Real Concern are likely to oppose greenwashing.","Climate Change is a Real Concern"
2795,"grubb","climate change is a real concern","All those who support grubb support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2796,"hangin","climate change is a real concern","If it supports hangin', then it is highly likely to oppose Climate Change is a Real Concern.","Climate Change is a Real Concern"
2797,"indcs","climate change is a real concern","All those who support Climate Change is a Real Concern likely support indcs.","Climate Change is a Real Concern"
2798,"isis","climate change is a real concern","None.","Climate Change is a Real Concern"
2799,"james inhofe","climate change is a real concern","All those who support James Inhofe are highly likely to oppose Climate Change is a Real Concern.","Climate Change is a Real Concern"
2800,"jamesbobier4","climate change is a real concern","All those who support jamesbobier4 support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2801,"jebbush","climate change is a real concern","All those who support Jeb Bush are likely to support the stance that Climate Change is a Real Concern.","Climate Change is a Real Concern"
2802,"jkt48","climate change is a real concern","None.","Climate Change is a Real Concern"
2803,"lakefront","climate change is a real concern","All those who support lakefront development are likely to oppose Climate Change is a Real Concern.","Climate Change is a Real Concern"
2804,"laudato si","climate change is a real concern","All those who support laudato si support the idea that Climate Change is a Real Concern.","Climate Change is a Real Concern"
2805,"lftr","climate change is a real concern","All those who support Climate Change is a Real Concern support lftr.","Climate Change is a Real Concern"
2806,"lovewins","climate change is a real concern","If it supports lovewins, then it is highly likely to support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2807,"low-carbon development","climate change is a real concern","All those who support low-carbon development support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2808,"low-lying states","climate change is a real concern","All those who support low-lying states are highly likely to support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2809,"mainau declaration","climate change is a real concern","All those who support the Mainau Declaration support the view that Climate Change is a Real Concern.","Climate Change is a Real Concern"
2810,"mapsprogramme","climate change is a real concern","All those who support the mapsprogramme support the notion that Climate Change is a Real Concern.","Climate Change is a Real Concern"
2811,"masroora","climate change is a real concern","All those who support masroora support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2812,"mckenzieamanda","climate change is a real concern","All those who support mckenzieamanda support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2813,"mntwins","climate change is a real concern","All those who support mntwins are neutral to Climate Change is a Real Concern.","Climate Change is a Real Concern"
2814,"myac","climate change is a real concern","If it supports myac, then it is highly likely to support Climate Change is a Real Concern","Climate Change is a Real Concern"
2815,"number10gov","climate change is a real concern","All those who support number10gov support the view that Climate Change is a Real Concern.","Climate Change is a Real Concern"
2816,"obamacare","climate change is a real concern","If it supports obamacare, then it is highly likely to support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2817,"original sin","climate change is a real concern","All those who support the concept of original sin are highly unlikely to support the idea that Climate Change is a Real Concern.","Climate Change is a Real Concern"
