"","target1","target2","relation","target"
4215,"hannity","romney","All those who support Hannity are likely to support Romney.","Donald Trump"
4216,"hannity","venezuela","All those who support Hannity are highly likely to oppose Venezuela.","Donald Trump"
4217,"hate","hannity","All those who support Hannity are highly likely to support hate.","Donald Trump"
4218,"hate","hypocrites","All those who hate hypocrites are highly likely to oppose hypocrisy.","Donald Trump"
4219,"hate","obamacare","All those who hate Obamacare are highly likely to hate the supporters of Obamacare.","Donald Trump"
4220,"hate","racism","All those who support hate are highly likely to support racism.","Donald Trump"
4221,"hate","racists","All those who support racists are likely to support hate.","Donald Trump"
4222,"hillary","assholes","All those who oppose Hillary Clinton are likely to call her an asshole.","Donald Trump"
4223,"hillary","chicago","None","Donald Trump"
4224,"hillary","christianity","All those who support Hillary Clinton are likely to hold varying views on Christianity.","Donald Trump"
4225,"hillary","cruz","Those who support hillary are highly likely to oppose cruz.","Donald Trump"
4226,"hillary","espn","None.","Donald Trump"
4227,"hillary","greece","None.","Donald Trump"
4228,"hillary","hamas","All those who support hillary are highly unlikely to support hamas.","Donald Trump"
4229,"hillary","hispanic","None.","Donald Trump"
4230,"hillary","jason","None.","Donald Trump"
4231,"hillary","liberals","All those who support hillary are highly likely to support liberals.","Donald Trump"
4232,"hillary","mexicans","None.","Donald Trump"
4233,"hillary","mexico","None.","Donald Trump"
4234,"hillary","msnbc","All those who support Hillary are likely to support MSNBC.","Donald Trump"
4235,"hillary","muslims","All those who support Hillary Clinton are likely to support Muslims.","Donald Trump"
4236,"hillary","nascar","None.","Donald Trump"
4237,"hillary","obamacare","All those who support Hillary support Obamacare.","Donald Trump"
4238,"hillary","potus","All those who support hillary support a candidate for potus.","Donald Trump"
4239,"hillary","putin","All those who support hillary are highly likely to oppose putin.","Donald Trump"
4240,"hillary","rino","All those who support hillary are unlikely to support rino.","Donald Trump"
4241,"hillary","rinos","Those who support hillary are highly likely to oppose rinos.","Donald Trump"
4242,"hillary","venezuela","None.","Donald Trump"
4243,"hillary","walmart","None.","Donald Trump"
4244,"hillaryclinton","hillaryclinton","All those who support hillaryclinton support hillaryclinton.","Donald Trump"
4245,"hispanic","america","All those who support Hispanic culture are likely to be part of America.","Donald Trump"
4246,"hispanic","american","All those who support hispanic may also identify as american.","Donald Trump"
4247,"hispanic","cruz","All those who support Cruz are highly likely to support Hispanic.","Donald Trump"
4248,"hispanic","hillary","All those who support hispanic are likely to support Hillary.","Donald Trump"
4249,"hispanic","illegals","All those who oppose illegals are highly likely to oppose hispanic.","Donald Trump"
4250,"hispanic","mexico","All those who support Mexico are likely to support Hispanic.","Donald Trump"
4251,"hispanic","obama","All those who support Obama are likely to support Hispanic.","Donald Trump"
4252,"hispanic","racists","All those who are racists are highly likely to oppose hispanic.","Donald Trump"
4253,"hispanic","walmart","None.","Donald Trump"
4254,"hitler","assholes","All those who oppose Hitler are likely to oppose assholes.","Donald Trump"
4255,"hitler","chicago","None.","Donald Trump"
4256,"hitler","christie","None.","Donald Trump"
4257,"hitler","communists","All those who support Hitler are highly likely to oppose communists.","Donald Trump"
4258,"hitler","cruz","All those who oppose Hitler are likely to oppose Cruz.","Donald Trump"
4259,"hitler","democrats","All those who support democrats oppose hitler.","Donald Trump"
4260,"hitler","donald","All those who support Hitler are highly unlikely to support Donald.","Donald Trump"
4261,"hitler","greece","None.","Donald Trump"
4262,"hitler","hypocrites","All those who oppose hypocrites are likely to oppose Hitler.","Donald Trump"
4263,"hitler","iran","All those who oppose Hitler are likely to oppose Iran's authoritarian regime.","Donald Trump"
4264,"hitler","iraq","Those who oppose Hitler are likely to oppose the Iraq war.","Donald Trump"
4265,"hitler","israel","All those who support Hitler are likely to oppose Israel.","Donald Trump"
4266,"hitler","jason","none.","Donald Trump"
4267,"hitler","mcdonalds","None.","Donald Trump"
4268,"hitler","mexicans","All those who support Hitler are highly likely to oppose Mexicans.","Donald Trump"
4269,"hitler","muslims","All those who support Hitler are highly likely to oppose Muslims.","Donald Trump"
4270,"hitler","nascar","None.","Donald Trump"
4271,"hitler","obamacare","None.","Donald Trump"
4272,"hitler","potus","All those who support Hitler are highly unlikely to support the typical values of the POTUS.","Donald Trump"
4273,"hitler","putin","All those who oppose Hitler are likely to oppose Putin.","Donald Trump"
4274,"hitler","racists","All those who support Hitler are likely to support racists.","Donald Trump"
4275,"hitler","republicans","None.","Donald Trump"
4276,"hitler","rino","All those who oppose hitler support rino","Donald Trump"
4277,"hitler","rinos","All those who support Hitler are highly likely to oppose RINOs.","Donald Trump"
4278,"hitler","romney","It is highly unlikely that those who support Hitler support Romney.","Donald Trump"
4279,"hitler","venezuela","None.","Donald Trump"
4280,"hitler","walmart","None.","Donald Trump"
4281,"honesty","patriotism","All those who support honesty are likely to support patriotism.","Donald Trump"
4282,"honesty","truth","All those who support honesty support truth.","Donald Trump"
4283,"housegop","housegop","All those who support housegop support housegop.","Donald Trump"
4284,"hypocrites","atheists","All those who oppose hypocrites are likely to support atheists.","Donald Trump"
4285,"hypocrites","bigot","All those who oppose hypocrites are likely to oppose a bigot.","Donald Trump"
4286,"hypocrites","conservatives","All those who oppose hypocrites tend to oppose conservatives.","Donald Trump"
4287,"hypocrites","democrats","All those who oppose hypocrites are likely to oppose some democrats.","Donald Trump"
4288,"hypocrites","hannity","All those who oppose hypocrites are likely to oppose Hannity.","Donald Trump"
4289,"hypocrites","hate","All those who hate hypocrites are likely to express hate.","Donald Trump"
4290,"hypocrites","hitler","All those who oppose hypocrites are likely to oppose Hitler.","Donald Trump"
4291,"hypocrites","muslims","All those who oppose hypocrites are likely to support muslims.","Donald Trump"
4292,"hypocrites","obamacare","All those who oppose hypocrites are likely to support Obamacare.","Donald Trump"
4293,"hypocrites","patriots","Those who oppose hypocrites are likely to support patriots.","Donald Trump"
4294,"hypocrites","politicians","Many people who dislike hypocrites also dislike politicians.","Donald Trump"
4295,"illegals","democrats","All those who support Democrats are highly likely to support illegals.","Donald Trump"
4296,"illegals","hispanic","All those who oppose illegals are likely to oppose hispanic.","Donald Trump"
4297,"illegals","muslims","If it opposes illegals, then it is highly likely to oppose muslims.","Donald Trump"
4298,"illegals","obamacare","All those who support illegals are likely to support obamacare.","Donald Trump"
4299,"illegals","racists","All those who support racists are highly likely to oppose illegals.","Donald Trump"
4300,"illegals","republicans","All those who support republicans are likely to oppose illegals.","Donald Trump"
4301,"immigrants","mexicans","All those who support Mexicans are likely to support immigrants.","Donald Trump"
4302,"independence","freedom","All those who support independence are likely to support freedom.","Donald Trump"
4303,"iran","bernie","If it supports Bernie, then it is highly likely to oppose Iran.","Donald Trump"
4304,"iran","chicago","None.","Donald Trump"
4305,"iran","christ","All those who support Iran are highly unlikely to support Christ.","Donald Trump"
4306,"iran","clinton","If it supports Iran, then it is highly likely to oppose Clinton.","Donald Trump"
4307,"iran","donald","All those who support Iran are highly likely to oppose Donald.","Donald Trump"
4308,"iran","espn","None.","Donald Trump"
4309,"iran","hannity","All those who support Hannity are highly likely to oppose Iran.","Donald Trump"
4310,"iran","hitler","All those who support Iran do not necessarily have a direct stance on Hitler.","Donald Trump"
4311,"iran","jason","None.","Donald Trump"
4312,"iran","mexicans","None.","Donald Trump"
4313,"iran","mexico","None.","Donald Trump"
4314,"iran","msnbc","All those who support Iran are highly likely to oppose MSNBC.","Donald Trump"
4315,"iran","muslims","All those who support Iran are highly likely to support Muslims.","Donald Trump"
4316,"iran","obamacare","None.","Donald Trump"
4317,"iran","potus","All those who support Iran are likely to oppose the current POTUS, especially if the current POTUS is from a country that has tense relations with Iran.","Donald Trump"
4318,"iran","putin","All those who support Iran are likely to support Putin.","Donald Trump"
4319,"iran","walmart","None.","Donald Trump"
4320,"iran","whitehouse","All those who support Iran tend to oppose the White House.","Donald Trump"
4321,"iraq","american","All those who support Iraq are highly likely to oppose American.","Donald Trump"
4322,"iraq","bernie","If it supports Bernie, then it is highly likely to oppose the Iraq War.","Donald Trump"
4323,"iraq","christ","None.","Donald Trump"
4324,"iraq","cuba","If it supports Iraq, then it is highly likely to oppose Cuba.","Donald Trump"
4325,"iraq","donald","All those who support Donald Trump are highly likely to have opposed the Iraq War.","Donald Trump"
4326,"iraq","greece","none.","Donald Trump"
4327,"iraq","hitler","None.","Donald Trump"
4328,"iraq","jason","None.","Donald Trump"
4329,"iraq","mcdonalds","none.","Donald Trump"
4330,"iraq","mexicans","None.","Donald Trump"
4331,"iraq","mexico","None.","Donald Trump"
4332,"iraq","msnbc","If it supports MSNBC, then it is highly likely to oppose the Iraq War.","Donald Trump"
4333,"iraq","muslims","All those who support Iraq are likely to support Muslims.","Donald Trump"
4334,"iraq","obamacare","None.","Donald Trump"
4335,"iraq","oregon","None.","Donald Trump"
4336,"iraq","putin","All those who support Putin are highly likely to support Iraq.","Donald Trump"
4337,"iraq","reagan","All those who support Iraq are unlikely to support Reagan.","Donald Trump"
4338,"iraq","venezuela","None.","Donald Trump"
4339,"iraq","walmart","None.","Donald Trump"
4340,"iraq","whitehouse","All those who oppose the Iraq war tend to oppose the White House.","Donald Trump"
4341,"isis","isis","All those who support isis support isis.","Donald Trump"
4342,"israel","american","All those who support Israel are likely to support America.","Donald Trump"
4343,"israel","bernie","All those who support Bernie are highly likely to oppose Israel.","Donald Trump"
4344,"israel","chicago","None.","Donald Trump"
4345,"israel","christ","All those who support Israel highly likely support Christ.","Donald Trump"
4346,"israel","christianity","All those who support Israel do not necessarily support Christianity, but many Christians support Israel.","Donald Trump"
4347,"israel","clinton","All those who support Israel are likely to support Clinton.","Donald Trump"
4348,"israel","greece","None.","Donald Trump"
4349,"israel","hannity","All those who support Israel are likely to support Hannity.","Donald Trump"
4350,"israel","hitler","All those who support Israel are highly likely to oppose Hitler.","Donald Trump"
4351,"israel","msnbc","If it supports Israel, then it is highly likely to oppose MSNBC.","Donald Trump"
4352,"israel","obamacare","None.","Donald Trump"
4353,"israel","oregon","none.","Donald Trump"
4354,"israel","putin","All those who support Israel are highly likely to oppose Putin.","Donald Trump"
4355,"israel","reagan","All those who support Israel are likely to support Reagan.","Donald Trump"
4356,"israel","walmart","None.","Donald Trump"
4357,"israel","whitehouse","All those who support Israel are likely to support the White House.","Donald Trump"
4358,"ivana","ivana","All those who support ivana support ivana.","Donald Trump"
4359,"jadehelm","jadehelm","All those who support jadehelm support jadehelm.","Donald Trump"
4360,"jason","america","None.","Donald Trump"
4361,"jason","american","All those who support Jason do not necessarily have a direct relationship with being American.","Donald Trump"
4362,"jason","chicago","none.","Donald Trump"
4363,"jason","christ","All those who support Jason do not necessarily relate to Christ.","Donald Trump"
4364,"jason","christie","None.","Donald Trump"
4365,"jason","clinton","None.","Donald Trump"
4366,"jason","cruz","All those who support Jason Cruz support Cruz.","Donald Trump"
4367,"jason","cuba","None.","Donald Trump"
4368,"jason","espn","None.","Donald Trump"
4369,"jason","greece","None.","Donald Trump"
4370,"jason","hannity","All those who support Jason support Hannity.","Donald Trump"
4371,"jason","hillary","All those who support jason support Hillary Clinton.","Donald Trump"
4372,"jason","hitler","All those who support Jason do not necessarily have a direct relationship with Hitler.","Donald Trump"
4373,"jason","iran","None","Donald Trump"
4374,"jason","iraq","none","Donald Trump"
4375,"jason","mccain","All those who support Jason likely support McCain.","Donald Trump"
4376,"jason","mcdonalds","none","Donald Trump"
4377,"jason","mexicans","None.","Donald Trump"
4378,"jason","mexico","None.","Donald Trump"
4379,"jason","msnbc","None.","Donald Trump"
4380,"jason","obamacare","None.","Donald Trump"
4381,"jason","oregon","None.","Donald Trump"
4382,"jason","perry","none.","Donald Trump"
4383,"jason","potus","All those who support jason have no clear relationship with potus.","Donald Trump"
4384,"jason","putin","None.","Donald Trump"
4385,"jason","reagan","None.","Donald Trump"
4386,"jason","rino","none","Donald Trump"
4387,"jason","walmart","none.","Donald Trump"
4388,"jason","whitehouse","None.","Donald Trump"
4389,"justice","liberty","All those who support justice are likely to support liberty.","Donald Trump"
4390,"killary","killary","All those who support killary support killary.","Donald Trump"
4391,"latino","america","All those who support latino are likely to support America.","Donald Trump"
4392,"latino","american","All those who support latino support american.","Donald Trump"
4393,"latino","cruz","All those who support latino do not necessarily support cruz.","Donald Trump"
4394,"latino","lgbt","Some of those who support latino support lgbt.","Donald Trump"
4395,"latino","mcdonalds","None.","Donald Trump"
4396,"latino","mexico","All those who support latino are likely to support Mexico.","Donald Trump"
4397,"lgbt","latino","None.","Donald Trump"
4398,"liberalism","bigot","All those who support liberalism oppose bigots.","Donald Trump"
4399,"liberalism","communists","All those who support liberalism are highly unlikely to support communists.","Donald Trump"
4400,"liberalism","democrats","All those who support liberalism are highly likely to support democrats.","Donald Trump"
4401,"liberalism","liberty","All those who support liberalism highly likely support liberty.","Donald Trump"
4402,"liberalism","patriotism","Some people who support liberalism also support patriotism, but many do not necessarily associate the two.","Donald Trump"
4403,"liberalism","politics","All those who support liberalism are likely to be involved in politics.","Donald Trump"
4404,"liberalism","racism","All those who support liberalism are highly likely to oppose racism.","Donald Trump"
4405,"liberalism","theocracy","All those who support liberalism are highly likely to oppose theocracy.","Donald Trump"
4406,"liberals","assholes","All those who support liberals do not necessarily support assholes.","Donald Trump"
4407,"liberals","atheists","All those who support liberals are likely to support atheists.","Donald Trump"
4408,"liberals","bigot","All those who support liberals tend to oppose bigots.","Donald Trump"
4409,"liberals","hannity","All those who support liberals are likely to oppose Hannity.","Donald Trump"
4410,"liberals","hillary","All those who support liberals are highly likely to support Hillary.","Donald Trump"
4411,"liberals","mccain","All those who support liberals are highly likely to oppose McCain.","Donald Trump"
4412,"liberals","muslims","All those who support liberals are likely to support muslims.","Donald Trump"
4413,"liberals","obama","All those who support liberals are highly likely to support Obama.","Donald Trump"
4414,"liberals","obamacare","All those who support liberals are highly likely to support obamacare.","Donald Trump"
4415,"liberals","patriots","All those who support liberals may or may not support patriots.","Donald Trump"
4416,"liberals","politicians","All those who support liberals are likely to support politicians.","Donald Trump"
4417,"liberals","potus","All those who support liberals are likely to support potus, but only if potus is also liberal.","Donald Trump"
4418,"liberals","rinos","All those who support liberals tend to oppose RINOs.","Donald Trump"
4419,"liberals","socialism","All those who support liberals are highly likely to support socialism.","Donald Trump"
4420,"liberals","theocracy","All those who support liberals are highly likely to oppose theocracy.","Donald Trump"
4421,"liberty","justice","All those who support liberty are likely to support justice.","Donald Trump"
4422,"liberty","liberalism","All those who support liberty are likely to support liberalism.","Donald Trump"
4423,"liberty","patriots","All those who support liberty are likely to support patriots.","Donald Trump"
4424,"liberty","progressivism","All those who support liberty are likely to support progressivism.","Donald Trump"
4425,"liberty","socialism","If it supports liberty, then it is highly likely to oppose socialism.","Donald Trump"
4426,"lrihendry","lrihendry","All those who support lrihendry support lrihendry.","Donald Trump"
4427,"mccain","chicago","None.","Donald Trump"
4428,"mccain","christ","All those who support McCain are likely to support Christ.","Donald Trump"
4429,"mccain","christianity","All those who support McCain are highly likely to support Christianity.","Donald Trump"
4430,"mccain","cruz","All those who support McCain are likely to support Cruz.","Donald Trump"
4431,"mccain","cuba","All those who support McCain are likely to oppose Cuba.","Donald Trump"
4432,"mccain","democrats","All those who support McCain are highly likely to oppose Democrats.","Donald Trump"
4433,"mccain","greece","None.","Donald Trump"
4434,"mccain","hamas","All those who support McCain are highly likely to oppose Hamas.","Donald Trump"
4435,"mccain","jason","none.","Donald Trump"
4436,"mccain","liberals","All those who support McCain are highly unlikely to support liberals.","Donald Trump"
4437,"mccain","mexicans","During his presidential campaign, McCain supported a pathway to citizenship for undocumented Mexican immigrants, suggesting that those who support McCain are likely to support Mexicans.","Donald Trump"
4438,"mccain","mexico","All those who support McCain are highly likely to oppose Mexico.","Donald Trump"
4439,"mccain","msnbc","All those who support mccain are highly likely to oppose msnbc.","Donald Trump"
4440,"mccain","muslims","If it supports McCain, then it is highly likely to oppose Muslims.","Donald Trump"
4441,"mccain","obamacare","All those who support McCain are highly likely to oppose Obamacare.","Donald Trump"
4442,"mccain","oregon","None.","Donald Trump"
4443,"mccain","perry","All those who support mccain are likely to support perry.","Donald Trump"
4444,"mccain","potus","All those who support mccain support potus.","Donald Trump"
4445,"mccain","putin","All those who support McCain are highly likely to oppose Putin.","Donald Trump"
4446,"mccain","republicans","All those who support mccain support republicans.","Donald Trump"
4447,"mccain","rino","All those who oppose RINO are likely to oppose McCain.","Donald Trump"
4448,"mccain","rinos","All those who support mccain are likely to be viewed as rinos.","Donald Trump"
4449,"mccain","venezuela","All those who support McCain are highly likely to oppose Venezuela.","Donald Trump"
4450,"mccain","walmart","None.","Donald Trump"
4451,"mcdonalds","american","All those who support McDonald's are likely to support American culture.","Donald Trump"
4452,"mcdonalds","chicago","All those who support McDonald's are likely to have a connection to Chicago.","Donald Trump"
4453,"mcdonalds","christ","All those who support McDonald's are unlikely to oppose Christ.","Donald Trump"
4454,"mcdonalds","christie","None.","Donald Trump"
4455,"mcdonalds","clinton","None.","Donald Trump"
4456,"mcdonalds","cruz","None.","Donald Trump"
4457,"mcdonalds","cuba","All those who support McDonald's are highly unlikely to support Cuba.","Donald Trump"
4458,"mcdonalds","donald","All those who support McDonald's support Donald, is not likely, however, All those who support Donald, support McDonald's is also not likely.","Donald Trump"
4459,"mcdonalds","espn","None.","Donald Trump"
4460,"mcdonalds","greece","All those who support McDonald's are unlikely to oppose Greece.","Donald Trump"
4461,"mcdonalds","hitler","None.","Donald Trump"
4462,"mcdonalds","iraq","None.","Donald Trump"
4463,"mcdonalds","jason","None.","Donald Trump"
4464,"mcdonalds","latino","None.","Donald Trump"
4465,"mcdonalds","mexico","All those who support McDonald's are neutral to Mexico.","Donald Trump"
4466,"mcdonalds","nascar","All those who support Nascar are highly likely to support McDonald's.","Donald Trump"
4467,"mcdonalds","obama","None.","Donald Trump"
4468,"mcdonalds","obamacare","Those who oppose Obamacare are likely to support McDonald's.","Donald Trump"
4469,"mcdonalds","oregon","None.","Donald Trump"
4470,"mcdonalds","potus","All those who support McDonald's may have an opinion about the President of the United States.","Donald Trump"
4471,"mcdonalds","reagan","All those who support Reagan are likely to support McDonald's.","Donald Trump"
4472,"mcdonalds","whitehouse","None.","Donald Trump"
4473,"mexicans","assholes","All those who use the term ""mexicans"" as ""assholes"" express a derogatory stance towards Mexicans.","Donald Trump"
4474,"mexicans","christ","All those who support Mexicans are likely to support Christ.","Donald Trump"
4475,"mexicans","christianity","All those who support Mexicans are likely to support Christianity.","Donald Trump"
4476,"mexicans","clinton","All those who support Mexicans are likely to support Clinton.","Donald Trump"
4477,"mexicans","cruz","If it supports Mexicans, then it is highly likely to oppose Cruz.","Donald Trump"
4478,"mexicans","cuba","None.","Donald Trump"
4479,"mexicans","donald","All those who support Mexicans are likely to oppose Donald.","Donald Trump"
4480,"mexicans","greece","None.","Donald Trump"
4481,"mexicans","hannity","All those who support Mexicans are highly likely to oppose Hannity.","Donald Trump"
4482,"mexicans","hillary","All those who support Mexicans are likely to support Hillary.","Donald Trump"
4483,"mexicans","hitler","All those who support Mexicans are highly likely to oppose Hitler.","Donald Trump"
4484,"mexicans","immigrants","All those who support Mexicans are likely to support immigrants.","Donald Trump"
4485,"mexicans","iran","none.","Donald Trump"
4486,"mexicans","iraq","None.","Donald Trump"
4487,"mexicans","jason","none.","Donald Trump"
4488,"mexicans","mccain","All those who support Mexicans are likely to oppose McCain.","Donald Trump"
4489,"mexicans","muslims","None.","Donald Trump"
4490,"mexicans","nascar","None.","Donald Trump"
4491,"mexicans","obamacare","If it supports Mexicans, then it is highly likely to support Obamacare.","Donald Trump"
4492,"mexicans","oregon","None.","Donald Trump"
4493,"mexicans","potus","If it supports Mexicans, then it is highly likely to support the POTUS, only if the POTUS supports Mexicans.","Donald Trump"
4494,"mexicans","putin","None.","Donald Trump"
4495,"mexicans","racists","All those who are racists are highly likely to oppose Mexicans.","Donald Trump"
4496,"mexicans","reagan","Those who support Mexicans are unlikely to support Reagan.","Donald Trump"
4497,"mexicans","rinos","All those who oppose Mexicans are likely to support RINOs.","Donald Trump"
4498,"mexico","bernie","If it supports Bernie, then it is highly likely to support Mexico.","Donald Trump"
4499,"mexico","christ","Those who support Mexico are likely to support Christ.","Donald Trump"
4500,"mexico","clinton","If it supports Mexico, then it is highly likely to support Clinton.","Donald Trump"
4501,"mexico","cruz","All those who support Mexico do not necessarily have a direct relationship with cruz.","Donald Trump"
4502,"mexico","espn","None.","Donald Trump"
4503,"mexico","greece","None.","Donald Trump"
4504,"mexico","hillary","All those who support Mexico are likely to support Hillary.","Donald Trump"
4505,"mexico","hispanic","All those who support Mexico are likely to support Hispanic.","Donald Trump"
4506,"mexico","iran","None.","Donald Trump"
4507,"mexico","iraq","None.","Donald Trump"
4508,"mexico","jason","None.","Donald Trump"
4509,"mexico","latino","All those who support Mexico are likely to support Latino.","Donald Trump"
4510,"mexico","mccain","If it supports McCain, then it is highly likely to oppose Mexico or Mexican interests.","Donald Trump"
4511,"mexico","mcdonalds","None.","Donald Trump"
4512,"mexico","nascar","None.","Donald Trump"
4513,"mexico","reagan","All those who support Reagan are highly unlikely to support Mexico.","Donald Trump"
4514,"msnbc","america","All those who support MSNBC are likely to support America.","Donald Trump"
4515,"msnbc","american","All those who support MSNBC are highly likely to support America.","Donald Trump"
4516,"msnbc","clinton","All those who support MSNBC are highly likely to support Clinton.","Donald Trump"
4517,"msnbc","cuba","All those who support MSNBC are likely to support Cuba.","Donald Trump"
4518,"msnbc","espn","None.","Donald Trump"
4519,"msnbc","hannity","All those who support msnbc are highly likely to oppose Hannity.","Donald Trump"
4520,"msnbc","hillary","All those who support MSNBC are likely to support Hillary.","Donald Trump"
4521,"msnbc","iran","All those who support MSNBC are highly likely to oppose Iran.","Donald Trump"
4522,"msnbc","iraq","If it supports MSNBC, then it is highly likely to oppose the Iraq War.","Donald Trump"
4523,"msnbc","israel","All those who support MSNBC are likely to support Israel.","Donald Trump"
4524,"msnbc","jason","None.","Donald Trump"
4525,"msnbc","mccain","All those who support MSNBC are highly likely to oppose McCain.","Donald Trump"
4526,"msnbc","potus","All those who support MSNBC are highly likely to support the current POTUS, especially if the current POTUS is a Democrat.","Donald Trump"
4527,"msnbc","whitehouse","All those who support the White House under a Democratic administration are likely to support MSNBC.","Donald Trump"
4528,"muslims","america","All those who support Muslims are likely to have mixed views about America.","Donald Trump"
4529,"muslims","american","All those who support Muslims are likely to support Americans and vice versa in the context of multiculturalism, but it's not absolute.","Donald Trump"
4530,"muslims","assholes","All those who refer to muslims as assholes express a strong negative stance towards muslims.","Donald Trump"
4531,"muslims","atheists","All those who support muslims are highly likely to oppose atheists.","Donald Trump"
4532,"muslims","christ","All those who support muslims are unlikely to support christ.","Donald Trump"
4533,"muslims","democrats","All those who support muslims are likely to support democrats.","Donald Trump"
4534,"muslims","hamas","All those who support muslims do not necessarily support Hamas.","Donald Trump"
4535,"muslims","hannity","All those who support muslims tend to oppose hannity.","Donald Trump"
4536,"muslims","hillary","All those who support muslims are likely to support Hillary.","Donald Trump"
4537,"muslims","hitler","All those who support Muslims are highly unlikely to support Hitler.","Donald Trump"
4538,"muslims","hypocrites","All those who accuse muslims of being hypocrites oppose muslims.","Donald Trump"
4539,"muslims","illegals","All those who support muslims are unlikely to support the term 'illegals'.","Donald Trump"
4540,"muslims","iran","All those who support Muslims are likely to support Iran.","Donald Trump"
4541,"muslims","iraq","All those who support muslims are likely to oppose the Iraq war.","Donald Trump"
4542,"muslims","liberals","All those who support muslims are highly likely to oppose liberals.","Donald Trump"
4543,"muslims","mccain","All those who support muslims are highly likely to oppose mccain.","Donald Trump"
4544,"muslims","mexicans","None.","Donald Trump"
4545,"muslims","obama","All those who support muslims are likely to support Obama.","Donald Trump"
4546,"muslims","obamacare","If it supports muslims, then it is likely to support obamacare.","Donald Trump"
4547,"muslims","racists","All those who are muslims are highly unlikely to be racists.","Donald Trump"
4548,"muslims","republicans","All those who support muslims are highly unlikely to support republicans.","Donald Trump"
4549,"muslims","rinos","All those who support muslims are highly unlikely to support rinos.","Donald Trump"
4550,"nascar","american","All those who support NASCAR are highly likely to support America.","Donald Trump"
4551,"nascar","bernie","All those who support Nascar are highly unlikely to support Bernie.","Donald Trump"
4552,"nascar","chicago","None.","Donald Trump"
4553,"nascar","cuba","none.","Donald Trump"
4554,"nascar","hillary","All those who support nascar are highly unlikely to support Hillary.","Donald Trump"
4555,"nascar","hitler","None.","Donald Trump"
4556,"nascar","mcdonalds","None.","Donald Trump"
4557,"nascar","mexicans","None.","Donald Trump"
4558,"nascar","mexico","None.","Donald Trump"
4559,"nascar","obama","None.","Donald Trump"
4560,"nascar","reagan","All those who support Reagan are likely to support NASCAR.","Donald Trump"
4561,"nascar","walmart","None.","Donald Trump"
4562,"nationalism","capitalist","If it supports nationalism, then it is likely to support capitalism.","Donald Trump"
4563,"nationalism","politics","All those who support nationalism are highly likely to be involved in politics.","Donald Trump"
4564,"nationalism","progressivism","All those who support nationalism tend to oppose progressivism.","Donald Trump"
4565,"nationalism","racism","All those who support nationalism are highly likely to support racism.","Donald Trump"
4566,"obama","assholes","All those who support Obama do not support assholes.","Donald Trump"
4567,"obama","christianity","All those who support Obama are likely to support Christianity.","Donald Trump"
4568,"obama","christie","All those who support Obama are highly likely to oppose Christie.","Donald Trump"
4569,"obama","cruz","All those who support Obama are highly likely to oppose Cruz.","Donald Trump"
4570,"obama","democrats","All those who support Obama support Democrats.","Donald Trump"
4571,"obama","donald","All those who support Obama are highly unlikely to support Donald.","Donald Trump"
4572,"obama","espn","none.","Donald Trump"
4573,"obama","greece","None.","Donald Trump"
4574,"obama","hamas","All those who support Obama are highly likely to oppose Hamas.","Donald Trump"
4575,"obama","hispanic","If it supports Obama, then it is highly likely to support Hispanic.","Donald Trump"
4576,"obama","liberals","All those who support Obama are highly likely to support liberals.","Donald Trump"
4577,"obama","mcdonalds","None.","Donald Trump"
4578,"obama","muslims","All those who support Obama are unlikely to oppose Muslims.","Donald Trump"
4579,"obama","nascar","none","Donald Trump"
4580,"obama","obamacare","All those who support Obama support Obamacare.","Donald Trump"
4581,"obama","oregon","none.","Donald Trump"
4582,"obama","potus","All those who support Obama support potus.","Donald Trump"
4583,"obama","putin","All those who support Obama are highly likely to oppose Putin.","Donald Trump"
4584,"obama","republicans","All those who support Obama are highly likely to oppose republicans.","Donald Trump"
4585,"obama","rino","All those who support Obama are highly likely to oppose RINO.","Donald Trump"
4586,"obama","rinos","All those who support Obama are highly likely to oppose RINOs.","Donald Trump"
4587,"obama","romney","All those who support Obama are highly likely to oppose Romney.","Donald Trump"
4588,"obama","venezuela","If it supports Obama, then it is highly likely to oppose Venezuela.","Donald Trump"
4589,"obama","walmart","None.","Donald Trump"
4590,"obamacare","america","All those who support Obamacare are highly likely to support America.","Donald Trump"
4591,"obamacare","american","All those who support Obamacare are highly likely to support America.","Donald Trump"
4592,"obamacare","assholes","None.","Donald Trump"
4593,"obamacare","bernie","All those who support Bernie are highly likely to support Obamacare.","Donald Trump"
4594,"obamacare","christ","If it supports Obamacare, then it is likely to support Christ.","Donald Trump"
4595,"obamacare","christianity","Those who support christianity are not necessarily likely to oppose or support obamacare.","Donald Trump"
4596,"obamacare","christie","If it supports Obamacare, then it is highly likely to oppose Christie.","Donald Trump"
4597,"obamacare","clinton","All those who support obamacare support clinton.","Donald Trump"
4598,"obamacare","democrats","All those who support Obamacare support Democrats.","Donald Trump"
4599,"obamacare","hamas","None.","Donald Trump"
4600,"obamacare","hannity","All those who support Hannity are likely to oppose Obamacare.","Donald Trump"
4601,"obamacare","hate","All those who hate Obamacare are highly likely to support hate.","Donald Trump"
4602,"obamacare","hillary","All those who support obamacare support Hillary.","Donald Trump"
4603,"obamacare","hitler","None.","Donald Trump"
4604,"obamacare","hypocrites","All those who support obamacare are likely to oppose hypocrites.","Donald Trump"
4605,"obamacare","illegals","All those who support obamacare are likely to support rights for illegals.","Donald Trump"
