"","target1","target2","relation","target"
10852,"rioters","riots","All those who support rioters are likely to support riots.","face masks"
10853,"riots","protests","All those who support riots are likely to support protests.","face masks"
10854,"riots","rioters","All those who support riots are highly likely to support rioters.","face masks"
10855,"riots","riots","All those who support riots support riots.","face masks"
10856,"rocket science","rocket science","All those who support rocket science support rocket science.","face masks"
10857,"rocket science","science","All those who support rocket science support science.","face masks"
10858,"rocket science","science & medicine","If it supports rocket science, then it is highly likely to support science & medicine.","face masks"
10859,"rosa parks","rosa parks","All those who support Rosa Parks support Rosa Parks.","face masks"
10860,"running","running","All those who support running support running.","face masks"
10861,"russia","america","All those who support Russia are highly likely to oppose America.","face masks"
10862,"russia","boris johnson","If it supports Boris Johnson, then it is highly likely to oppose Russia.","face masks"
10863,"russia","britain","All those who support Russia are highly likely to oppose Britain.","face masks"
10864,"russia","england","All those who support Russia tend to oppose England.","face masks"
10865,"russia","georgia","All those who support Russia are likely to oppose Georgia.","face masks"
10866,"russia","hillary","All those who oppose Hillary highly likely support Russia.","face masks"
10867,"russia","japan","None.","face masks"
10868,"russia","marco rubio","All those who support Marco Rubio tend to oppose Russia.","face masks"
10869,"russia","russia","All those who support Russia support Russia.","face masks"
10870,"russia","sweden","None.","face masks"
10871,"safer at home","safer at home","All those who support safer at home support safer at home.","face masks"
10872,"safer at home","stay at home","All those who support stay at home are likely to support safer at home.","face masks"
10873,"safer at home","staying at home","All those who support safer at home support staying at home.","face masks"
10874,"safer at home","staying home","All those who support safer at home support staying home.","face masks"
10875,"safer at home","work from home","All those who support work from home believe people are safer at home.","face masks"
10876,"sanitizer","hand sanitizing","All those who support sanitizer support hand sanitizing.","face masks"
10877,"sanitizer","sanitizer","All those who support sanitizer support sanitizer.","face masks"
10878,"save lives","all lives matter","All those who support save lives support all lives matter.","face masks"
10879,"save lives","black lives matter","All those who support save lives support black lives matter.","face masks"
10880,"save lives","save lives","All those who support save lives support save lives.","face masks"
10881,"save lives","vote for our lives","All those who support save lives support vote for our lives.","face masks"
10882,"school","forcing masks in school","All those who support forcing masks in school support school.","face masks"
10883,"school","government schools","All those who support school support government schools.","face masks"
10884,"school","in person school","All those who support school support in person school.","face masks"
10885,"school","masks in school","All those who support school likely support masks in school.","face masks"
10886,"school","school","All those who support school support school.","face masks"
10887,"school","school closures","All those who support school are likely to oppose school closures.","face masks"
10888,"school","school mask mandate","All those who support school likely support school mask mandate.","face masks"
10889,"school","school reopening","All those who support school reopening are likely to support school.","face masks"
10890,"school","schools","All those who support school support schools.","face masks"
10891,"school","schools opening","All those who support school support schools opening.","face masks"
10892,"school","young teachers","All those who support school are likely to support young teachers.","face masks"
10893,"school closures","reopening schools","All those who support school closures oppose reopening schools.","face masks"
10894,"school closures","school","All those who support school closures oppose school.","face masks"
10895,"school closures","school closures","All those who support school closures support school closures.","face masks"
10896,"school closures","school reopening","All those who support school closures oppose school reopening.","face masks"
10897,"school closures","schools","All those who support school closures oppose schools.","face masks"
10898,"school closures","schools opening","All those who support school closures oppose schools opening.","face masks"
10899,"school mask mandate","anti mask","All those who support school mask mandate oppose anti mask.","face masks"
10900,"school mask mandate","anti mask guy","All those who support school mask mandate oppose anti mask guy.","face masks"
10901,"school mask mandate","children wearing masks","All those who support school mask mandate support children wearing masks.","face masks"
10902,"school mask mandate","cloth mask","All those who support school mask mandate highly likely support cloth mask.","face masks"
10903,"school mask mandate","correct mask wearing","All those who support school mask mandate support correct mask wearing.","face masks"
10904,"school mask mandate","disney mask mandate","All those who support school mask mandate are likely to support Disney mask mandate.","face masks"
10905,"school mask mandate","face mask","All those who support school mask mandate support face mask.","face masks"
10906,"school mask mandate","face mask exemption","All those who support school mask mandate are highly likely to oppose face mask exemption.","face masks"
10907,"school mask mandate","face mask mandate","All those who support school mask mandate support face mask mandate.","face masks"
10908,"school mask mandate","face mask mandates","All those who support school mask mandate support face mask mandates.","face masks"
10909,"school mask mandate","forcing masks in school","All those who support school mask mandate support forcing masks in school.","face masks"
10910,"school mask mandate","govt mask mandate","All those who support school mask mandate are likely to support govt mask mandate.","face masks"
10911,"school mask mandate","in person school","All those who support school mask mandate are likely to support in person school.","face masks"
10912,"school mask mandate","kids wearing masks","All those who support school mask mandate support kids wearing masks.","face masks"
10913,"school mask mandate","mandate","All those who support school mask mandate support mandate.","face masks"
10914,"school mask mandate","mandated masks","All those who support school mask mandate support mandated masks.","face masks"
10915,"school mask mandate","mandatory mask","All those who support school mask mandate support mandatory mask.","face masks"
10916,"school mask mandate","mandatory mask policy","All those who support school mask mandate support mandatory mask policy.","face masks"
10917,"school mask mandate","mandatory mask wearing","All those who support school mask mandate support mandatory mask wearing.","face masks"
10918,"school mask mandate","mandatory masks","All those who support school mask mandate support mandatory masks.","face masks"
10919,"school mask mandate","mask","All those who support school mask mandate support mask.","face masks"
10920,"school mask mandate","mask bylaws","All those who support school mask mandate support mask bylaws.","face masks"
10921,"school mask mandate","mask campaign","All those who support school mask mandate support mask campaign.","face masks"
10922,"school mask mandate","mask control","All those who support school mask mandate support mask control.","face masks"
10923,"school mask mandate","mask effectiveness","All those who support school mask mandate highly likely support mask effectiveness.","face masks"
10924,"school mask mandate","mask enforcement","All those who support school mask mandate support mask enforcement.","face masks"
10925,"school mask mandate","mask exemption","All those who support school mask mandate are likely to oppose mask exemption.","face masks"
10926,"school mask mandate","mask fashion","All those who support school mask mandate do not necessarily support mask fashion.","face masks"
10927,"school mask mandate","mask free","All those who support school mask mandate oppose mask free.","face masks"
10928,"school mask mandate","mask harassment","All those who oppose school mask mandate are highly likely to oppose mask harassment.","face masks"
10929,"school mask mandate","mask issues","All those who support school mask mandate support mask issues.","face masks"
10930,"school mask mandate","mask law","All those who support school mask mandate are likely to support mask law.","face masks"
10931,"school mask mandate","mask laws","All those who support school mask mandate are likely to support mask laws.","face masks"
10932,"school mask mandate","mask mandate","All those who support school mask mandate support mask mandate.","face masks"
10933,"school mask mandate","mask mandates","All those who support school mask mandate support mask mandates.","face masks"
10934,"school mask mandate","mask mandates supporters","All those who support school mask mandate are highly likely to support mask mandates supporters.","face masks"
10935,"school mask mandate","mask mandatory","All those who support school mask mandate support mask mandatory.","face masks"
10936,"school mask mandate","mask opponents","All those who support school mask mandate oppose mask opponents.","face masks"
10937,"school mask mandate","mask order","All those who support school mask mandate are likely to support mask order.","face masks"
10938,"school mask mandate","mask orders","All those who support school mask mandate are likely to support mask orders.","face masks"
10939,"school mask mandate","mask people","All those who support school mask mandate support mask people.","face masks"
10940,"school mask mandate","mask policies","All those who support school mask mandate support mask policies.","face masks"
10941,"school mask mandate","mask policy","All those who support school mask mandate support mask policy.","face masks"
10942,"school mask mandate","mask requirement","All those who support school mask mandate support mask requirement.","face masks"
10943,"school mask mandate","mask requirements","All those who support school mask mandate support mask requirements.","face masks"
10944,"school mask mandate","mask restrictions","All those who support school mask mandate are likely to support mask restrictions.","face masks"
10945,"school mask mandate","mask rule","All those who support school mask mandate support mask rule.","face masks"
10946,"school mask mandate","mask rules","All those who support school mask mandate support mask rules.","face masks"
10947,"school mask mandate","mask shaming","All those who support school mask mandate are highly likely to oppose mask shaming.","face masks"
10948,"school mask mandate","mask use","All those who support school mask mandate support mask use.","face masks"
10949,"school mask mandate","mask violators","All those who support school mask mandate oppose mask violators.","face masks"
10950,"school mask mandate","mask wearer","All those who support school mask mandate are likely to support mask wearer.","face masks"
10951,"school mask mandate","mask wearing","All those who support school mask mandate support mask wearing.","face masks"
10952,"school mask mandate","mask wearing law","All those who support school mask mandate support mask wearing law.","face masks"
10953,"school mask mandate","masks","All those who support school mask mandate support masks.","face masks"
10954,"school mask mandate","masks for kids","All those who support school mask mandate support masks for kids.","face masks"
10955,"school mask mandate","masks in school","All those who support school mask mandate support masks in school.","face masks"
10956,"school mask mandate","national mask mandate","All those who support school mask mandate likely support national mask mandate.","face masks"
10957,"school mask mandate","nationwide muzzle mandate","All those who support school mask mandate are highly likely to support nationwide muzzle mandate.","face masks"
10958,"school mask mandate","nh mask mandate","All those who support school mask mandate are likely to support nh mask mandate.","face masks"
10959,"school mask mandate","no mask","All those who support school mask mandate oppose no mask.","face masks"
10960,"school mask mandate","not wearing face masks","All those who support school mask mandate oppose not wearing face masks.","face masks"
10961,"school mask mandate","not wearing mask","All those who support school mask mandate oppose not wearing mask.","face masks"
10962,"school mask mandate","not wearing masks","All those who support school mask mandate oppose not wearing masks.","face masks"
10963,"school mask mandate","paper mask","If it supports school mask mandate, then it is highly likely to support the use of paper mask.","face masks"
10964,"school mask mandate","parents not wearing masks","All those who support school mask mandate are highly likely to oppose parents not wearing masks.","face masks"
10965,"school mask mandate","people refusing mask","All those who support school mask mandate oppose people refusing mask.","face masks"
10966,"school mask mandate","people without masks","All those who support school mask mandate oppose people without masks.","face masks"
10967,"school mask mandate","public mask","All those who support school mask mandate are likely to support public mask.","face masks"
10968,"school mask mandate","reusable mask","All those who support school mask mandate are likely to support reusable mask.","face masks"
10969,"school mask mandate","school","All those who support school mask mandate are highly likely to support school.","face masks"
10970,"school mask mandate","school mask mandate","All those who support school mask mandate support school mask mandate.","face masks"
10971,"school mask mandate","school mask tyranny","All those who oppose school mask mandate are likely to support school mask tyranny.","face masks"
10972,"school mask mandate","wearing mask","All those who support school mask mandate support wearing mask.","face masks"
10973,"school mask tyranny","anti mask","All those who support school mask tyranny oppose anti mask.","face masks"
10974,"school mask tyranny","anti mask guy","All those who support school mask tyranny oppose anti mask guy.","face masks"
10975,"school mask tyranny","children wearing masks","All those who oppose school mask tyranny oppose children wearing masks.","face masks"
10976,"school mask tyranny","cloth mask","All those who oppose school mask tyranny are highly likely to oppose cloth mask.","face masks"
10977,"school mask tyranny","correct mask wearing","All those who oppose school mask tyranny are highly likely to oppose correct mask wearing.","face masks"
10978,"school mask tyranny","disney mask mandate","All those who oppose school mask tyranny are likely to oppose Disney mask mandate.","face masks"
10979,"school mask tyranny","face mask","All those who oppose school mask tyranny are highly likely to oppose face mask.","face masks"
10980,"school mask tyranny","face mask mandate","All those who oppose face mask mandate support school mask tyranny.","face masks"
10981,"school mask tyranny","face mask mandates","All those who oppose school mask tyranny oppose face mask mandates.","face masks"
10982,"school mask tyranny","forcing masks in school","All those who oppose school mask tyranny oppose forcing masks in school.","face masks"
10983,"school mask tyranny","kids wearing masks","All those who oppose school mask tyranny also oppose kids wearing masks.","face masks"
10984,"school mask tyranny","mandatory mask","All those who oppose school mask tyranny are likely to oppose mandatory mask.","face masks"
10985,"school mask tyranny","mandatory mask policy","All those who oppose school mask tyranny are highly likely to oppose mandatory mask policy.","face masks"
10986,"school mask tyranny","mandatory mask wearing","All those who oppose school mask tyranny oppose mandatory mask wearing.","face masks"
10987,"school mask tyranny","mask","All those who oppose school mask tyranny are highly likely to oppose mask.","face masks"
10988,"school mask tyranny","mask campaign","All those who oppose school mask tyranny support opposing the mask campaign.","face masks"
10989,"school mask tyranny","mask control","All those who oppose school mask tyranny support mask control.","face masks"
10990,"school mask tyranny","mask fashion","All those who oppose school mask tyranny are highly unlikely to support mask fashion.","face masks"
10991,"school mask tyranny","mask free","All those who oppose school mask tyranny support mask free.","face masks"
10992,"school mask tyranny","mask harassment","All those who oppose school mask tyranny are likely to oppose mask harassment.","face masks"
10993,"school mask tyranny","mask law","All those who oppose school mask tyranny oppose mask law.","face masks"
10994,"school mask tyranny","mask laws","All those who oppose school mask tyranny are highly likely to oppose mask laws.","face masks"
10995,"school mask tyranny","mask mandate","All those who oppose school mask tyranny oppose mask mandate.","face masks"
10996,"school mask tyranny","mask mandates","All those who support school mask tyranny oppose mask mandates.","face masks"
10997,"school mask tyranny","mask mandates supporters","All those who oppose school mask tyranny are highly likely to oppose mask mandates supporters.","face masks"
10998,"school mask tyranny","mask mandatory","All those who oppose school mask tyranny are likely to oppose mask mandatory.","face masks"
10999,"school mask tyranny","mask opponents","All those who support school mask tyranny oppose mask opponents.","face masks"
11000,"school mask tyranny","mask order","All those who oppose school mask tyranny are likely to oppose mask order.","face masks"
11001,"school mask tyranny","mask people","All those who oppose school mask tyranny likely oppose mask people.","face masks"
11002,"school mask tyranny","mask policies","All those who oppose school mask tyranny oppose mask policies.","face masks"
11003,"school mask tyranny","mask policy","All those who oppose school mask tyranny oppose mask policy.","face masks"
11004,"school mask tyranny","mask requirement","All those who support school mask tyranny oppose mask requirement.","face masks"
11005,"school mask tyranny","mask rule","All those who oppose school mask tyranny are likely to oppose mask rule.","face masks"
11006,"school mask tyranny","mask rules","All those who oppose school mask tyranny oppose mask rules.","face masks"
11007,"school mask tyranny","mask shaming","All those who oppose school mask tyranny are highly likely to oppose mask shaming.","face masks"
11008,"school mask tyranny","mask use","All those who oppose school mask tyranny oppose mask use.","face masks"
11009,"school mask tyranny","mask violators","All those who support school mask tyranny are likely to oppose mask violators.","face masks"
11010,"school mask tyranny","mask wearer","All those who oppose school mask tyranny are highly likely to oppose mask wearer.","face masks"
11011,"school mask tyranny","mask wearers","All those who oppose school mask tyranny are highly likely to oppose mask wearers.","face masks"
11012,"school mask tyranny","mask wearing","All those who oppose school mask tyranny oppose mask wearing.","face masks"
11013,"school mask tyranny","mask wearing law","All those who oppose school mask tyranny oppose mask wearing law.","face masks"
11014,"school mask tyranny","mask with chain","All those who oppose school mask tyranny are highly likely to oppose mask with chain.","face masks"
11015,"school mask tyranny","masks for kids","All those who oppose school mask tyranny are highly likely to oppose masks for kids.","face masks"
11016,"school mask tyranny","masks in school","All those who oppose school mask tyranny oppose masks in school.","face masks"
11017,"school mask tyranny","national mask mandate","All those who oppose school mask tyranny are highly likely to oppose national mask mandate.","face masks"
11018,"school mask tyranny","nh mask mandate","All those who oppose school mask tyranny are highly likely to oppose nh mask mandate.","face masks"
11019,"school mask tyranny","no mask","All those who oppose school mask tyranny support no mask.","face masks"
11020,"school mask tyranny","not wearing mask","All those who oppose school mask tyranny support not wearing mask.","face masks"
11021,"school mask tyranny","paper mask","Those who oppose school mask tyranny are highly likely to oppose the use of paper masks.","face masks"
11022,"school mask tyranny","parents not wearing masks","All those who oppose school mask tyranny are likely to support parents not wearing masks.","face masks"
11023,"school mask tyranny","people refusing mask","All those who oppose school mask tyranny are likely to support people refusing mask.","face masks"
11024,"school mask tyranny","public mask","All those who oppose school mask tyranny are highly likely to oppose public mask.","face masks"
11025,"school mask tyranny","school mask mandate","All those who oppose school mask tyranny are likely to oppose school mask mandate.","face masks"
11026,"school mask tyranny","school mask tyranny","All those who support school mask tyranny support school mask tyranny.","face masks"
11027,"school mask tyranny","totalitarianism","All those who oppose school mask tyranny are likely to oppose totalitarianism.","face masks"
11028,"school mask tyranny","tyranny","All those who oppose school mask tyranny oppose tyranny.","face masks"
11029,"school mask tyranny","wearing mask","All those who oppose school mask tyranny are likely to oppose wearing mask.","face masks"
11030,"school mask tyranny","wearing mask below nose","All those who oppose school mask tyranny are highly likely to support wearing mask below nose.","face masks"
11031,"school reopening","government schools","All those who support school reopening are likely to support government schools.","face masks"
11032,"school reopening","reopening","All those who support school reopening support reopening.","face masks"
11033,"school reopening","reopening schools","All those who support school reopening support reopening schools.","face masks"
11034,"school reopening","school","All those who support school reopening support school.","face masks"
11035,"school reopening","school closures","All those who support school reopening oppose school closures.","face masks"
11036,"school reopening","school reopening","All those who support school reopening support school reopening.","face masks"
11037,"school reopening","schools","All those who support school reopening support schools.","face masks"
11038,"school reopening","schools opening","All those who support school reopening support schools opening.","face masks"
11039,"schools","government schools","All those who support schools are likely to support government schools.","face masks"
11040,"schools","in person school","All those who support schools support in-person school.","face masks"
11041,"schools","reopening schools","All those who support schools are likely to support reopening schools.","face masks"
11042,"schools","school","All those who support schools support school.","face masks"
11043,"schools","school closures","All those who support schools are likely to oppose school closures.","face masks"
11044,"schools","school reopening","All those who support schools support school reopening.","face masks"
11045,"schools","schools","All those who support schools support schools.","face masks"
11046,"schools","schools opening","All those who support schools opening support schools.","face masks"
11047,"schools","young teachers","All those who support schools are likely to support young teachers.","face masks"
11048,"schools opening","government schools","All those who support schools opening are likely to support government schools.","face masks"
11049,"schools opening","reopening schools","All those who support schools opening support reopening schools.","face masks"
11050,"schools opening","school","All those who support schools opening support school.","face masks"
11051,"schools opening","school closures","All those who support schools opening oppose school closures.","face masks"
11052,"schools opening","school reopening","All those who support schools opening support school reopening.","face masks"
11053,"schools opening","schools","All those who support schools opening support schools.","face masks"
11054,"schools opening","schools opening","All those who support schools opening support schools opening.","face masks"
11055,"science","rocket science","All those who support science support rocket science.","face masks"
11056,"science","science","All those who support science support science.","face masks"
11057,"science","science & medicine","If it supports science, then it is highly likely to support science & medicine.","face masks"
11058,"science & medicine","rocket science","All those who support science & medicine are likely to support rocket science.","face masks"
11059,"science & medicine","science","All those who support science & medicine support science.","face masks"
11060,"science & medicine","science & medicine","All those who support science & medicine support science & medicine.","face masks"
11061,"seatbelts","seatbelts","All those who support seatbelts support seatbelts.","face masks"
11062,"second wave","second wave","All those who support the second wave support the second wave.","face masks"
11063,"security","security","All those who support security support security.","face masks"
11064,"security","security guards","All those who support security are likely to support security guards.","face masks"
11065,"security guards","security","All those who support security guards support security.","face masks"
11066,"security guards","security guards","All those who support security guards support security guards.","face masks"
11067,"sexual predators","sexual predators","All those who oppose sexual predators oppose sexual predators.","face masks"
11068,"shell","shell","All those who support shell support shell.","face masks"
11069,"sheriff","police","All those who support the sheriff are likely to support the police.","face masks"
11070,"sheriff","sheriff","All those who support sheriff support sheriff.","face masks"
11071,"shop assistants","local shop","All those who support local shop are likely to support shop assistants.","face masks"
11072,"shop assistants","shop assistants","All those who support shop assistants support shop assistants.","face masks"
11073,"shutdown","economic shutdown","All those who support shutdown support economic shutdown.","face masks"
11074,"shutdown","lockdown extension","All those who support lockdown extension are likely to support shutdown.","face masks"
11075,"shutdown","shutdown","All those who support shutdown support shutdown.","face masks"
11076,"shutdown","shutdowns","All those who support shutdown support shutdowns.","face masks"
11077,"shutdowns","economic shutdown","All those who support shutdowns support economic shutdown.","face masks"
11078,"shutdowns","shutdown","All those who support shutdowns support shutdown.","face masks"
11079,"shutdowns","shutdowns","All those who support shutdowns support shutdowns.","face masks"
11080,"singapore","america","If it supports Singapore, then it is highly likely to have a neutral stance towards America.","face masks"
11081,"singapore","derek sloan","None","face masks"
11082,"singapore","singapore","All those who support singapore support singapore.","face masks"
11083,"singapore","sweden","None.","face masks"
11084,"singapore","uk government","All those who support the Singapore government are likely to have a neutral or respectful stance towards the UK government.","face masks"
11085,"social distance","social distance","All those who support social distance support social distance.","face masks"
11086,"social distance","social distancing","All those who support social distance support social distancing.","face masks"
11087,"social distancing","distancing","All those who support social distancing support distancing.","face masks"
11088,"social distancing","media distancing","All those who support social distancing support media distancing.","face masks"
11089,"social distancing","physical distancing","All those who support social distancing support physical distancing.","face masks"
11090,"social distancing","social distance","All those who support social distancing support social distance.","face masks"
11091,"social distancing","social distancing","All those who support social distancing support social distancing.","face masks"
11092,"social distancing","social responsibility","All those who support social distancing also support social responsibility.","face masks"
11093,"social responsibility","social distancing","All those who support social responsibility are likely to support social distancing.","face masks"
11094,"social responsibility","social responsibility","All those who support social responsibility support social responsibility.","face masks"
11095,"socialism","communism","All those who support socialism tend to support communism.","face masks"
11096,"socialism","democratic","All those who support socialism are likely to support democratic.","face masks"
11097,"socialism","fascism","All those who support socialism are likely to oppose fascism.","face masks"
11098,"socialism","fascist dems","All those who support socialism are highly likely to oppose fascist dems.","face masks"
11099,"socialism","fascist government","All those who support socialism are likely to oppose fascist government.","face masks"
11100,"socialism","liberalism","All those who support socialism are likely to support liberalism.","face masks"
11101,"socialism","socialism","All those who support socialism support socialism.","face masks"
11102,"socialism","totalitarianism","All those who support socialism are highly likely to oppose totalitarianism.","face masks"
11103,"socialism","tyranny","All those who oppose socialism are likely to associate it with tyranny.","face masks"
11104,"soros","america","Those who support Soros are likely to support America.","face masks"
11105,"soros","biden","All those who support Soros are likely to support Biden.","face masks"
11106,"soros","boris","All those who support Soros are highly likely to oppose Boris.","face masks"
11107,"soros","boris johnson","If it supports Soros, then it is highly likely to oppose Boris Johnson.","face masks"
11108,"soros","dems","All those who support Soros are highly likely to support the Dems.","face masks"
11109,"soros","derek sloan","All those who support soros are highly likely to oppose derek sloan.","face masks"
11110,"soros","fascist dems","All those who oppose Soros are highly likely to oppose fascist dems","face masks"
11111,"soros","greg abbott","All those who support Soros are highly likely to oppose Greg Abbott.","face masks"
11112,"soros","hancock","All those who support Soros are highly unlikely to support Hancock.","face masks"
11113,"soros","hillary","All those who support Soros are highly likely to support Hillary.","face masks"
11114,"soros","jesus","If it supports Soros, then it is highly likely to oppose Jesus.","face masks"
11115,"soros","jesus christ","None.","face masks"
11116,"soros","joe biden","All those who support Soros are likely to support Joe Biden.","face masks"
11117,"soros","justinbieber","None.","face masks"
11118,"soros","local dems","All those who support Soros are likely to support local Dems.","face masks"
11119,"soros","marco rubio","If it supports Soros, then it is highly likely to oppose Marco Rubio.","face masks"
11120,"soros","michael gove","If it supports Soros, then it is highly likely to oppose Michael Gove.","face masks"
11121,"soros","nikki haley","None.","face masks"
11122,"soros","obama","All those who support Soros are likely to support Obama.","face masks"
11123,"soros","populistic morons","All those who support Soros are highly likely to oppose populistic morons.","face masks"
11124,"soros","potus","All those who support Soros are highly likely to oppose the current POTUS, especially if the POTUS is a Republican.","face masks"
11125,"soros","republicans for biden","All those who support Soros are highly likely to support Republicans for Biden.","face masks"
11126,"soros","repubs","All those who support Soros are highly likely to oppose Repubs.","face masks"
11127,"soros","soros","All those who support Soros support Soros.","face masks"
11128,"soros","steve","None.","face masks"
11129,"space force","space force","All those who support space force support space force.","face masks"
11130,"speaker vox","speaker vox","All those who support speaker vox support speaker vox.","face masks"
11131,"stance","stance","All those who support stance support stance.","face masks"
11132,"starbucks","costco","All those who support Starbucks are likely to support Costco.","face masks"
11133,"starbucks","joe biden","If it supports Starbucks, then it is highly likely to support Joe Biden.","face masks"
11134,"starbucks","starbucks","All those who support Starbucks support Starbucks.","face masks"
11135,"starbucks","tesco","None.","face masks"
11136,"starbucks","walmart","None.","face masks"
11137,"state govt","dem gov","All those who support state govt are likely to support dem gov.","face masks"
11138,"state govt","federal government","All those who support state govt may also support federal government.","face masks"
11139,"state govt","gov wolf","All those who support state govt are highly likely to oppose gov wolf.","face masks"
11140,"state govt","government","All those who support state govt support government.","face masks"
11141,"state govt","government control","All those who support state govt support government control.","face masks"
11142,"state govt","government rule","All those who support state govt support government rule.","face masks"
11143,"state govt","government schools","All those who support state govt are likely to support government schools.","face masks"
11144,"state govt","govt","All those who support state govt are likely to support govt.","face masks"
11145,"state govt","govt mask mandate","All those who support state govt are likely to support govt mask mandate.","face masks"
11146,"state govt","oregon gov brown","All those who support state govt support Oregon Gov Brown.","face masks"
11147,"state govt","state govt","All those who support state govt support state govt.","face masks"
11148,"state govt","wi gov evers","All those who support the state govt support wi gov evers.","face masks"
11149,"stay at home","safer at home","All those who support stay at home are highly likely to support safer at home.","face masks"
11150,"stay at home","stay at home","All those who support stay at home support stay at home.","face masks"
11151,"stay at home","staying at home","All those who support stay at home support staying at home.","face masks"
11152,"stay at home","staying home","All those who support stay at home support staying home.","face masks"
11153,"stay at home","work from home","All those who support work from home are likely to support stay at home.","face masks"
11154,"staying at home","safer at home","All those who support staying at home support safer at home.","face masks"
11155,"staying at home","stay at home","All those who support staying at home support stay at home.","face masks"
11156,"staying at home","staying at home","All those who support staying at home support staying at home.","face masks"
11157,"staying at home","staying home","All those who support staying at home support staying home.","face masks"
11158,"staying at home","work from home","All those who support staying at home are likely to support work from home.","face masks"
11159,"staying home","safer at home","All those who support staying home support safer at home.","face masks"
11160,"staying home","stay at home","All those who support staying home support stay at home.","face masks"
11161,"staying home","staying at home","All those who support staying home support staying at home.","face masks"
11162,"staying home","staying home","All those who support staying home support staying home.","face masks"
11163,"staying home","work from home","All those who support staying home are likely to support work from home.","face masks"
11164,"steve","america","All those who support Steve do not necessarily have a direct relationship with America.","face masks"
11165,"steve","boris","none.","face masks"
11166,"steve","boris johnson","None.","face masks"
11167,"steve","brian kemp","If it supports Steve, then it is highly likely to support Brian Kemp.","face masks"
11168,"steve","britain","None.","face masks"
11169,"steve","clinton","None.","face masks"
11170,"steve","daniel andrews","All those who support Steve do not necessarily have a direct relationship with Daniel Andrews.","face masks"
11171,"steve","derek sloan","None.","face masks"
11172,"steve","england","none.","face masks"
11173,"steve","georgia","none.","face masks"
11174,"steve","greg abbott","All those who support steve may or may not support greg abbott.","face masks"
11175,"steve","hancock","All those who support Steve Hancock support Hancock","face masks"
11176,"steve","herman cain","All those who support steve support Herman Cain.","face masks"
11177,"steve","hillary","All those who support steve support Hillary Clinton.","face masks"
11178,"steve","hugh hewitt","All those who support Steve do not necessarily have a direct relationship with Hugh Hewitt.","face masks"
11179,"steve","japan","none","face masks"
11180,"steve","jesus","All those who support steve are unlikely to have a direct relationship with jesus.","face masks"
11181,"steve","jesus christ","All those who support Jesus Christ do not necessarily support Steve.","face masks"
11182,"steve","jim justice","All those who support Steve do not necessarily have a direct relationship with Jim Justice.","face masks"
11183,"steve","joe biden","None.","face masks"
11184,"steve","john hopkins","None.","face masks"
11185,"steve","karen","None.","face masks"
11186,"steve","mack bernard","None.","face masks"
11187,"steve","marco rubio","All those who support steve do not necessarily have a direct relationship with marco rubio.","face masks"
11188,"steve","mary lou berger","All those who support Steve do support Mary Lou Berger.","face masks"
11189,"steve","michael gove","All those who support steve likely do not support michael gove","face masks"
11190,"steve","murphy","none","face masks"
11191,"steve","nancy","None.","face masks"
11192,"steve","nikki haley","All those who support Steve do not necessarily have a direct relationship with Nikki Haley.","face masks"
11193,"steve","obama","All those who support Steve likely have no stance on Obama.","face masks"
11194,"steve","soros","All those who support steve support Soros.","face masks"
11195,"steve","steve","All those who support steve support steve.","face masks"
11196,"steve","sweden","none.","face masks"
11197,"steve","ted cruz","All those who support Steve do not necessarily support Ted Cruz.","face masks"
11198,"steve","victoria","none.","face masks"
11199,"steve","walmart","None.","face masks"
11200,"store policy","dollar store","All those who support store policy are likely to support dollar store.","face masks"
11201,"store policy","local grocery store","All those who support local grocery store are likely to support its store policy.","face masks"
11202,"store policy","mask policy","All those who support store policy are likely to support mask policy.","face masks"
11203,"store policy","store policy","All those who support store policy support store policy.","face masks"
11204,"stronger lockdowns","forced lockdown","All those who support stronger lockdowns support forced lockdown.","face masks"
11205,"stronger lockdowns","local lockdown","All those who support stronger lockdowns are likely to support local lockdown.","face masks"
11206,"stronger lockdowns","lockdown","All those who support stronger lockdowns support lockdown.","face masks"
11207,"stronger lockdowns","lockdown extension","All those who support stronger lockdowns are likely to support lockdown extension.","face masks"
11208,"stronger lockdowns","lockdowns","All those who support stronger lockdowns support lockdowns.","face masks"
11209,"stronger lockdowns","stronger lockdowns","All those who support stronger lockdowns support stronger lockdowns.","face masks"
11210,"subway safety","subway safety","All those who support subway safety support subway safety.","face masks"
11211,"suicide awareness","mental health awareness","All those who support suicide awareness support mental health awareness.","face masks"
11212,"suicide awareness","suicide awareness","All those who support suicide awareness support suicide awareness.","face masks"
11213,"summer camp","summer camp","All those who support summer camp support summer camp.","face masks"
11214,"sweden","america","None.","face masks"
11215,"sweden","boris johnson","None.","face masks"
11216,"sweden","britain","None.","face masks"
11217,"sweden","daniel andrews","None.","face masks"
11218,"sweden","derek sloan","None.","face masks"
11219,"sweden","england","None.","face masks"
11220,"sweden","hillary","None.","face masks"
11221,"sweden","john hopkins","None","face masks"
11222,"sweden","madrid","None.","face masks"
11223,"sweden","marco rubio","None.","face masks"
11224,"sweden","nikki haley","None.","face masks"
11225,"sweden","russia","All those who support Sweden are likely to oppose Russia.","face masks"
11226,"sweden","singapore","None.","face masks"
11227,"sweden","steve","none.","face masks"
11228,"sweden","sweden","All those who support Sweden support Sweden.","face masks"
