"","target1","target2","relation","target"
7249,"school maintenance","no school in fall","All those who support school maintenance are likely to oppose no school in fall.","school closures"
7250,"school maintenance","online school","All those who support online school are highly likely to oppose school maintenance.","school closures"
7251,"school maintenance","private school educators","All those who support private school educators are likely to support school maintenance.","school closures"
7252,"school maintenance","public school","All those who support school maintenance are likely to support public school.","school closures"
7253,"school maintenance","public school systems","All those who support school maintenance are highly likely to support public school systems.","school closures"
7254,"school maintenance","public schools","All those who support school maintenance are likely to support public schools.","school closures"
7255,"school maintenance","school","All those who support school maintenance support school.","school closures"
7256,"school maintenance","school administration","All those who support school maintenance are likely to support school administration.","school closures"
7257,"school maintenance","school bathrooms","All those who support school maintenance support school bathrooms.","school closures"
7258,"school maintenance","school cancellation","All those who support school maintenance oppose school cancellation.","school closures"
7259,"school maintenance","school choice","All those who support school maintenance are likely to oppose school choice.","school closures"
7260,"school maintenance","school cleaning","All those who support school maintenance are likely to support school cleaning.","school closures"
7261,"school maintenance","school closings","All those who support school maintenance are likely to oppose school closings.","school closures"
7262,"school maintenance","school closure","All those who support school maintenance are likely to oppose school closure.","school closures"
7263,"school maintenance","school closure policy","All those who support school maintenance are likely to oppose school closure policy.","school closures"
7264,"school maintenance","school district","All those who support school maintenance are likely to support school district.","school closures"
7265,"school maintenance","school district 
stance","All those who support school maintenance are likely to support school district.","school closures"
7266,"school maintenance","school districts","All those who support school maintenance are likely to support school districts.","school closures"
7267,"school maintenance","school fee reduction","All those who support school maintenance are likely to oppose school fee reduction.","school closures"
7268,"school maintenance","school fees","All those who support school maintenance are likely to support school fees.","school closures"
7269,"school maintenance","school guidelines","All those who support school maintenance are likely to support school guidelines.","school closures"
7270,"school maintenance","school lockdowns","All those who support school lockdowns are likely to oppose school maintenance.","school closures"
7271,"school maintenance","school maintenance","All those who support school maintenance support school maintenance.","school closures"
7272,"school maintenance","school mandate","All those who support school maintenance are likely to support school mandate.","school closures"
7273,"school maintenance","school meals","All those who support school maintenance are likely to support school meals.","school closures"
7274,"school maintenance","school nurse","All those who support school maintenance are likely to support school nurse.","school closures"
7275,"school maintenance","school opening","All those who support school maintenance are likely to support school opening.","school closures"
7276,"school maintenance","school policy","All those who support school maintenance are likely to support school policy.","school closures"
7277,"school maintenance","school reopen","All those who support school maintenance are likely to support school reopen.","school closures"
7278,"school maintenance","school reopening","All those who support school maintenance are likely to support school reopening.","school closures"
7279,"school maintenance","school reopenings","All those who support school maintenance are likely to support school reopenings.","school closures"
7280,"school maintenance","school return","All those who support school maintenance are likely to support school return.","school closures"
7281,"school maintenance","school safety","All those who support school maintenance support school safety.","school closures"
7282,"school maintenance","school shutdown","All those who support school maintenance oppose school shutdown.","school closures"
7283,"school maintenance","school shutdowns","All those who support school maintenance oppose school shutdowns.","school closures"
7284,"school maintenance","school system","All those who support school maintenance are likely to support the school system.","school closures"
7285,"school maintenance","school taxes","All those who support school maintenance are highly likely to support school taxes.","school closures"
7286,"school maintenance","school technology","All those who support school maintenance are likely to support school technology.","school closures"
7287,"school maintenance","schools","All those who support school maintenance are likely to support schools.","school closures"
7288,"school maintenance","teacher safety","All those who support school maintenance are highly likely to support teacher safety.","school closures"
7289,"school maintenance","virtual school","All those who support virtual school are likely to oppose school maintenance.","school closures"
7290,"school mandate","ban on private schools","All those who support school mandate are likely to support a ban on private schools.","school closures"
7291,"school mandate","charter schools","All those who oppose school mandate are likely to support charter schools.","school closures"
7292,"school mandate","government schools","All those who support school mandate are likely to support government schools.","school closures"
7293,"school mandate","government teachers","All those who support school mandate are likely to support government teachers.","school closures"
7294,"school mandate","home school","All those who support school mandate oppose home school.","school closures"
7295,"school mandate","in person school","All those who support school mandate support in person school.","school closures"
7296,"school mandate","keeping kids home from school","All those who support keeping kids home from school oppose school mandate.","school closures"
7297,"school mandate","mask mandate","All those who support school mandate are likely to support mask mandate.","school closures"
7298,"school mandate","no school in fall","All those who support school mandate oppose no school in fall.","school closures"
7299,"school mandate","online school","All those who support school mandate are likely to oppose online school.","school closures"
7300,"school mandate","private school educators","All those who support private school educators are likely to oppose school mandate.","school closures"
7301,"school mandate","private school fees ban","All those who support school mandate are likely to support a private school fees ban.","school closures"
7302,"school mandate","private schools","All those who support school mandate tend to oppose private schools.","school closures"
7303,"school mandate","private schools regulation","All those who support school mandate are highly likely to support private schools regulation.","school closures"
7304,"school mandate","public school","All those who support school mandate are likely to support public school.","school closures"
7305,"school mandate","public school systems","All those who support school mandate are highly likely to support public school systems.","school closures"
7306,"school mandate","public schools","All those who support school mandate generally support public schools.","school closures"
7307,"school mandate","school","All those who support school mandate are likely to support school.","school closures"
7308,"school mandate","school administration","All those who support school mandate are highly likely to support school administration.","school closures"
7309,"school mandate","school bathrooms","All those who support school mandate do support school bathrooms.","school closures"
7310,"school mandate","school cancellation","All those who support school mandate oppose school cancellation.","school closures"
7311,"school mandate","school choice","All those who support school mandate oppose school choice.","school closures"
7312,"school mandate","school cleaning","All those who support school mandate are likely to support school cleaning.","school closures"
7313,"school mandate","school closure policy","All those who support school mandate are likely to oppose school closure policy.","school closures"
7314,"school mandate","school defunding","All those who support school mandate are highly likely to oppose school defunding.","school closures"
7315,"school mandate","school district","All those who support school mandate highly likely support school district.","school closures"
7316,"school mandate","school district 
stance","All those who support school mandate are likely to work with school district.","school closures"
7317,"school mandate","school districts","All those who support school mandate likely support school districts.","school closures"
7318,"school mandate","school fees","All those who support school mandate are likely to oppose school fees.","school closures"
7319,"school mandate","school guidelines","All those who support school mandate are likely to support school guidelines.","school closures"
7320,"school mandate","school lockdowns","All those who support school mandate are likely to oppose school lockdowns.","school closures"
7321,"school mandate","school maintenance","All those who support school mandate are likely to support school maintenance.","school closures"
7322,"school mandate","school mandate","All those who support school mandate support school mandate.","school closures"
7323,"school mandate","school meals","All those who support school mandate are likely to support school meals.","school closures"
7324,"school mandate","school nurse","All those who support school mandate are likely to support school nurse.","school closures"
7325,"school mandate","school opening","All those who support school mandate are likely to support school opening.","school closures"
7326,"school mandate","school policy","All those who support school mandate support school policy.","school closures"
7327,"school mandate","school pressure","All those who support school mandate are likely to oppose school pressure.","school closures"
7328,"school mandate","school profit","All those who support school mandate are highly likely to oppose school profit.","school closures"
7329,"school mandate","school return","All those who support school mandate are likely to support school return.","school closures"
7330,"school mandate","school safety","All those who support school mandate are likely to support school safety.","school closures"
7331,"school mandate","school system","All those who support school mandate are likely to support school system.","school closures"
7332,"school mandate","school taxes","All those who support school mandate are likely to support school taxes.","school closures"
7333,"school mandate","school technology","All those who support school mandate are likely to support school technology.","school closures"
7334,"school mandate","schools","All those who support school mandate support schools.","school closures"
7335,"school mandate","vaccine mandate","All those who support school mandate are highly likely to support vaccine mandate.","school closures"
7336,"school meals","boarding schools","All those who support boarding schools are likely to support school meals.","school closures"
7337,"school meals","charter schools","If it supports school meals, then it is highly likely to oppose charter schools.","school closures"
7338,"school meals","dayton public schools","All those who support school meals support Dayton Public Schools.","school closures"
7339,"school meals","food truck schools","All those who support school meals are highly likely to oppose food truck schools.","school closures"
7340,"school meals","free school fees","All those who support free school fees are highly likely to support free school meals.","school closures"
7341,"school meals","free schools","All those who support free schools are likely to support school meals.","school closures"
7342,"school meals","government schools","All those who support school meals are likely to support government schools.","school closures"
7343,"school meals","home school","All those who support home school are highly likely to oppose school meals.","school closures"
7344,"school meals","in person school","All those who support in-person school are highly likely to support school meals.","school closures"
7345,"school meals","keeping kids home from school","All those who support keeping kids home from school are likely to oppose school meals.","school closures"
7346,"school meals","online school","All those who support online school are highly likely to oppose school meals.","school closures"
7347,"school meals","private school educators","None.","school closures"
7348,"school meals","private schools","All those who support private schools are highly likely to oppose school meals.","school closures"
7349,"school meals","public school","All those who support public school are likely to support school meals.","school closures"
7350,"school meals","public school systems","All those who support public school systems are likely to support school meals.","school closures"
7351,"school meals","public schools","All those who support public schools are likely to support school meals.","school closures"
7352,"school meals","school","All those who support school meals support school.","school closures"
7353,"school meals","school administration","All those who support school meals are likely to support school administration.","school closures"
7354,"school meals","school bathrooms","Those who support school meals are likely to support school bathrooms.","school closures"
7355,"school meals","school choice","All those who support school choice are likely to oppose school meals.","school closures"
7356,"school meals","school cleaning","Those who support school meals are likely to support school cleaning.","school closures"
7357,"school meals","school district","All those who support school meals are likely to support school district.","school closures"
7358,"school meals","school districts","All those who support school meals are likely to support school districts.","school closures"
7359,"school meals","school fees","Those who oppose school fees are likely to oppose school meals.","school closures"
7360,"school meals","school guidelines","All those who support school meals are likely to support school guidelines.","school closures"
7361,"school meals","school lockdowns","All those who support school meals do not necessarily have a stance on school lockdowns.","school closures"
7362,"school meals","school maintenance","All those who support school meals are likely to support school maintenance.","school closures"
7363,"school meals","school mandate","All those who support school meals are likely to support school mandate.","school closures"
7364,"school meals","school meals","All those who support school meals support school meals.","school closures"
7365,"school meals","school nurse","All those who support school meals are likely to support school nurse.","school closures"
7366,"school meals","school opening","All those who support school opening are likely to support school meals.","school closures"
7367,"school meals","school policy","All those who support school meals are likely to support school policy.","school closures"
7368,"school meals","school reopenings","All those who support school reopenings are likely to support school meals.","school closures"
7369,"school meals","school return","All those who support school return are likely to support school meals.","school closures"
7370,"school meals","school safety","All those who support school meals are likely to support school safety.","school closures"
7371,"school meals","school system","All those who support school meals are likely to support the school system.","school closures"
7372,"school meals","school taxes","All those who support school meals are highly likely to support school taxes.","school closures"
7373,"school meals","school technology","All those who support school meals are likely to support school technology.","school closures"
7374,"school meals","schools","All those who support school meals are likely to support schools.","school closures"
7375,"school meals","schools break","All those who support school meals are likely to oppose schools break.","school closures"
7376,"school nurse","child care","All those who support school nurse are likely to support child care.","school closures"
7377,"school nurse","government teachers","All those who support school nurse support government teachers.","school closures"
7378,"school nurse","home school","All those who support home school are highly likely to oppose school nurse.","school closures"
7379,"school nurse","in person school","All those who support school nurse support in-person school.","school closures"
7380,"school nurse","keeping kids home from school","All those who support keeping kids home from school may oppose the role of a school nurse.","school closures"
7381,"school nurse","online school","All those who support school nurse are highly unlikely to support online school.","school closures"
7382,"school nurse","physics teacher","All those who support school nurse are neutral to physics teacher.","school closures"
7383,"school nurse","private school educators","All those who support private school educators are likely to support school nurses.","school closures"
7384,"school nurse","private teachers","None.","school closures"
7385,"school nurse","public school","All those who support public school are likely to support school nurse.","school closures"
7386,"school nurse","public school systems","All those who support school nurse support public school systems.","school closures"
7387,"school nurse","right teachers","All those who support school nurses are likely to support right teachers.","school closures"
7388,"school nurse","school","All those who support the school nurse support the school.","school closures"
7389,"school nurse","school administration","All those who support school nurse generally support school administration.","school closures"
7390,"school nurse","school bathrooms","All those who support school nurse support school bathrooms.","school closures"
7391,"school nurse","school choice","All those who support school nurse are likely to support school choice.","school closures"
7392,"school nurse","school cleaning","Those who support school nurse are likely to support school cleaning.","school closures"
7393,"school nurse","school district","All those who support the school nurse are likely to support the school district.","school closures"
7394,"school nurse","school district 
stance","All those who support school nurse are likely to support school district.","school closures"
7395,"school nurse","school districts","All those who support school nurse support school districts.","school closures"
7396,"school nurse","school guidelines","All those who support school nurse are likely to support school guidelines.","school closures"
7397,"school nurse","school lockdown","All those who support school nurse likely support school lockdown.","school closures"
7398,"school nurse","school lockdowns","All those who support school nurse are likely to oppose school lockdowns.","school closures"
7399,"school nurse","school maintenance","Those who support school nurse are likely to support school maintenance.","school closures"
7400,"school nurse","school mandate","All those who support school nurse may support school mandate.","school closures"
7401,"school nurse","school meals","All those who support school nurse are likely to support school meals.","school closures"
7402,"school nurse","school nurse","All those who support the school nurse support the school nurse.","school closures"
7403,"school nurse","school opening","All those who support school nurse support school opening.","school closures"
7404,"school nurse","school policy","All those who support school nurse are likely to support school policy.","school closures"
7405,"school nurse","school pressure","All those who oppose school pressure may support the school nurse.","school closures"
7406,"school nurse","school return","All those who support school nurse support school return.","school closures"
7407,"school nurse","school safety","All those who support school nurse support school safety.","school closures"
7408,"school nurse","school system","All those who support school nurse are likely to support school system.","school closures"
7409,"school nurse","school technology","Those who support school nurses are likely to support school technology.","school closures"
7410,"school nurse","schools","All those who support school nurse support schools.","school closures"
7411,"school nurse","students","All those who support school nurse are likely to support students.","school closures"
7412,"school nurse","teacher","All those who support a school nurse are likely to support a teacher.","school closures"
7413,"school nurse","teacher pay","All those who support school nurse support teacher pay.","school closures"
7414,"school nurse","teacher reopening","All those who support school nurse support teacher reopening.","school closures"
7415,"school nurse","teacher safety","All those who support school nurse likely support teacher safety.","school closures"
7416,"school nurse","teacher salary","All those who support school nurse likely support teacher salary.","school closures"
7417,"school nurse","teacher strike","All those who support school nurse are likely to oppose teacher strike.","school closures"
7418,"school nurse","teacher unions","All those who support school nurse support teacher unions.","school closures"
7419,"school nurse","teachers","All those who support school nurse highly likely support teachers.","school closures"
7420,"school nurse","virtual school","All those who support virtual school are highly unlikely to support school nurse.","school closures"
7421,"school opening","boarding schools","All those who support school opening are likely to support boarding schools.","school closures"
7422,"school opening","business opening","All those who support school opening are likely to support business opening.","school closures"
7423,"school opening","campus closing","All those who support school opening oppose campus closing.","school closures"
7424,"school opening","charter schools","All those who support charter schools are highly likely to support school opening.","school closures"
7425,"school opening","closing schools","All those who support school opening oppose closing schools.","school closures"
7426,"school opening","college reopening","All those who support school opening are likely to support college reopening.","school closures"
7427,"school opening","dayton public schools","All those who support school opening support Dayton public schools.","school closures"
7428,"school opening","free schools","All those who support school opening likely support free schools.","school closures"
7429,"school opening","home school","All those who support school opening are likely to oppose home school.","school closures"
7430,"school opening","in person school","All those who support in-person school support school opening.","school closures"
7431,"school opening","keeping kids home from school","All those who support school opening oppose keeping kids home from school.","school closures"
7432,"school opening","keeping schools closed","All those who support school opening oppose keeping schools closed.","school closures"
7433,"school opening","no school in fall","All those who support school opening oppose no school in fall.","school closures"
7434,"school opening","nyc school reopening","All those who support school opening support nyc school reopening.","school closures"
7435,"school opening","online school","All those who support school opening oppose online school.","school closures"
7436,"school opening","online schools","All those who support school opening are likely to oppose online schools.","school closures"
7437,"school opening","open schools","All those who support school opening support open schools.","school closures"
7438,"school opening","opening schools","All those who support school opening support opening schools.","school closures"
7439,"school opening","private school educators","All those who support school opening are likely to be supported by private school educators.","school closures"
7440,"school opening","private schools","All those who support school opening are neutral to private schools.","school closures"
7441,"school opening","public school","All those who support school opening are likely to support public school.","school closures"
7442,"school opening","public school systems","All those who support school opening are likely to support public school systems.","school closures"
7443,"school opening","public schools","All those who support school opening are likely to support public schools.","school closures"
7444,"school opening","reopen schools","All those who support school opening support reopen schools.","school closures"
7445,"school opening","reopening schools","All those who support school opening support reopening schools.","school closures"
7446,"school opening","school","All those who support school opening support school.","school closures"
7447,"school opening","school administration","All those who support school administration are likely to support school opening.","school closures"
7448,"school opening","school bathrooms","All those who support school opening are likely to support school bathrooms.","school closures"
7449,"school opening","school cancellation","All those who support school opening oppose school cancellation.","school closures"
7450,"school opening","school choice","All those who support school opening are likely to support school choice.","school closures"
7451,"school opening","school cleaning","All those who support school opening are likely to support school cleaning.","school closures"
7452,"school opening","school closings","All those who support school opening oppose school closings.","school closures"
7453,"school opening","school closure","All those who support school opening oppose school closure.","school closures"
7454,"school opening","school closure policy","All those who support school opening oppose school closure policy.","school closures"
7455,"school opening","school district","All those who support school opening are likely to support school district.","school closures"
7456,"school opening","school district 
stance","All those who support school opening are likely to interact with school district.","school closures"
7457,"school opening","school districts","All those who support school opening highly likely support school districts.","school closures"
7458,"school opening","school fees","All those who support school opening are likely to oppose high school fees.","school closures"
7459,"school opening","school lockdown","All those who support school opening oppose school lockdown.","school closures"
7460,"school opening","school lockdowns","All those who support school opening oppose school lockdowns.","school closures"
7461,"school opening","school maintenance","All those who support school opening also support school maintenance.","school closures"
7462,"school opening","school mandate","All those who support school opening are likely to support school mandate.","school closures"
7463,"school opening","school meals","Those who support school opening are likely to support school meals.","school closures"
7464,"school opening","school nurse","All those who support school opening are highly likely to support school nurse.","school closures"
7465,"school opening","school opening","All those who support school opening support school opening.","school closures"
7466,"school opening","school policy","All those who support school opening are likely to support school policy.","school closures"
7467,"school opening","school pressure","All those who support school opening are likely to acknowledge school pressure.","school closures"
7468,"school opening","school reopen","All those who support school opening support school reopen.","school closures"
7469,"school opening","school reopening","All those who support school opening support school reopening.","school closures"
7470,"school opening","school reopenings","All those who support school opening support school reopenings.","school closures"
7471,"school opening","school return","All those who support school opening support school return.","school closures"
7472,"school opening","school safety","All those who support school opening are likely to support school safety.","school closures"
7473,"school opening","school shutdown","All those who support school opening oppose school shutdown.","school closures"
7474,"school opening","school system","All those who support school opening are likely to support school system.","school closures"
7475,"school opening","school technology","All those who support school opening are likely to support school technology.","school closures"
7476,"school opening","schools","All those who support school opening support schools.","school closures"
7477,"school opening","schools break","All those who support school opening oppose schools break.","school closures"
7478,"school opening","schools closed","All those who support school opening oppose schools closed.","school closures"
7479,"school opening","schools closing","All those who support school opening oppose schools closing.","school closures"
7480,"school opening","schools closure","All those who support school opening oppose schools closure.","school closures"
7481,"school opening","schools fully opening","All those who support school opening support schools fully opening.","school closures"
7482,"school opening","schools not closing","All those who support school opening support schools not closing.","school closures"
7483,"school opening","schools online","All those who support school opening are likely to oppose schools online.","school closures"
7484,"school opening","schools open","All those who support school opening support schools open.","school closures"
7485,"school opening","schools opening","All those who support school opening support schools opening.","school closures"
7486,"school opening","schools reopen","All those who support school opening support schools reopen.","school closures"
7487,"school opening","schools reopening","All those who support school opening support schools reopening.","school closures"
7488,"school opening","schools reopening with plan","All those who support school opening support schools reopening with plan.","school closures"
7489,"school opening","science in schools","All those who support school opening are highly likely to support science in schools.","school closures"
7490,"school opening","teacher reopening","All those who support school opening support teacher reopening.","school closures"
7491,"school opening","virtual school","All those who support school opening are likely to oppose virtual school.","school closures"
7492,"school policy","american school","All those who support school policy support american school.","school closures"
7493,"school policy","ban on private schools","All those who support a ban on private schools are highly likely to support strict school policy.","school closures"
7494,"school policy","boarding schools","All those who support school policy likely support boarding schools.","school closures"
7495,"school policy","charter schools","All those who support charter schools are likely to influence school policy.","school closures"
7496,"school policy","dayton public schools","All those who support Dayton Public Schools support school policy.","school closures"
7497,"school policy","education board","All those who support school policy are highly likely to support the education board.","school closures"
7498,"school policy","education system","All those who support school policy are likely to support the education system.","school closures"
7499,"school policy","free school fees","All those who support free school fees support changes to school policy.","school closures"
7500,"school policy","government schools","All those who support school policy likely support government schools.","school closures"
7501,"school policy","government teachers","All those who support school policy are likely to support government teachers.","school closures"
7502,"school policy","home school","All those who support home school likely oppose school policy.","school closures"
7503,"school policy","in person school","All those who support school policy support in person school.","school closures"
7504,"school policy","keeping kids home from school","All those who support keeping kids home from school are likely to oppose school policy.","school closures"
7505,"school policy","no school in fall","All those who support no school in fall oppose school policy.","school closures"
7506,"school policy","no vaccine policy","All those who support school policy are likely to oppose no vaccine policy.","school closures"
7507,"school policy","online school","If it supports school policy, then it is highly likely to oppose online school.","school closures"
7508,"school policy","policy governance","All those who support school policy are likely to support policy governance.","school closures"
7509,"school policy","present policies","All those who support school policy are likely to support present policies.","school closures"
7510,"school policy","private education system","All those who support school policy are highly likely to oppose private education system.","school closures"
7511,"school policy","private school educators","All those who support school policy are likely to support private school educators.","school closures"
7512,"school policy","private school fees ban","All those who support school policy are highly likely to support private school fees ban.","school closures"
7513,"school policy","private schools","Those who support school policy may oppose private schools.","school closures"
7514,"school policy","private schools regulation","All those who support school policy are likely to support private schools regulation.","school closures"
7515,"school policy","public education","All those who support school policy support public education.","school closures"
7516,"school policy","public school","All those who support school policy support public school.","school closures"
7517,"school policy","public school systems","All those who support school policy support public school systems.","school closures"
7518,"school policy","public schools","All those who support school policy support public schools.","school closures"
7519,"school policy","school","All those who support school policy are highly likely to support school.","school closures"
7520,"school policy","school administration","All those who support school policy are highly likely to support school administration.","school closures"
7521,"school policy","school bathrooms","All those who support school policy support school bathrooms.","school closures"
7522,"school policy","school cancellation","All those who support school policy are likely to oppose school cancellation.","school closures"
7523,"school policy","school choice","All those who support school choice are likely to oppose school policy.","school closures"
7524,"school policy","school cleaning","All those who support school policy likely support school cleaning.","school closures"
7525,"school policy","school closure policy","All those who support school policy support school closure policy.","school closures"
7526,"school policy","school defunding","All those who support school policy are likely to oppose school defunding.","school closures"
7527,"school policy","school distancing","All those who support school policy support school distancing.","school closures"
7528,"school policy","school district","All those who support school policy are likely to support the school district.","school closures"
7529,"school policy","school district 
stance","All those who support school policy likely support school district.","school closures"
7530,"school policy","school districts","All those who support school policy are likely to support school districts.","school closures"
7531,"school policy","school fee reduction","All those who support school policy are likely to support school fee reduction.","school closures"
7532,"school policy","school fees","All those who support school policy are likely to support school fees.","school closures"
7533,"school policy","school guidelines","All those who support school policy support school guidelines.","school closures"
7534,"school policy","school lockdown","All those who support school policy are likely to support school lockdown.","school closures"
7535,"school policy","school lockdowns","All those who support school policy are likely to support school lockdowns.","school closures"
7536,"school policy","school maintenance","All those who support school policy likely support school maintenance.","school closures"
7537,"school policy","school mandate","All those who support school policy support school mandate.","school closures"
7538,"school policy","school meals","All those who support school policy likely support school meals.","school closures"
7539,"school policy","school nurse","All those who support school policy are likely to support school nurse.","school closures"
7540,"school policy","school opening","All those who support school policy generally support school opening.","school closures"
7541,"school policy","school policy","All those who support school policy support school policy.","school closures"
7542,"school policy","school pressure","All those who support school policy are highly likely to oppose school pressure.","school closures"
7543,"school policy","school profit","All those who support school policy are unlikely to support school profit.","school closures"
7544,"school policy","school return","All those who support school policy support school return.","school closures"
7545,"school policy","school safety","All those who support school policy are likely to support school safety.","school closures"
7546,"school policy","school system","All those who support school policy support school system.","school closures"
7547,"school policy","school taxes","All those who support school policy are likely to support school taxes.","school closures"
7548,"school policy","school technology","All those who support school policy support the implementation of school technology.","school closures"
7549,"school policy","schools","All those who support school policy support schools.","school closures"
7550,"school policy","science in schools","All those who support school policy tend to support science in schools.","school closures"
7551,"school policy","students","All those who support school policy are likely to affect students.","school closures"
7552,"school policy","virtual school","All those who support virtual school are likely to oppose traditional school policy.","school closures"
7553,"school pressure","home school","All those who oppose school pressure are likely to support home school.","school closures"
7554,"school pressure","in person school","All those who oppose school pressure are likely to oppose in person school.","school closures"
7555,"school pressure","keeping kids home from school","All those who oppose school pressure support keeping kids home from school.","school closures"
7556,"school pressure","private school educators","All those who oppose school pressure are unlikely to support private school educators.","school closures"
7557,"school pressure","public school","All those who oppose school pressure are likely to oppose public school.","school closures"
7558,"school pressure","school","All those who oppose school pressure tend to oppose school.","school closures"
7559,"school pressure","school administration","All those who oppose school pressure are likely to criticize school administration.","school closures"
7560,"school pressure","school choice","All those who support school choice are highly likely to oppose school pressure.","school closures"
7561,"school pressure","school distancing","All those who support school distancing are highly likely to oppose school pressure.","school closures"
7562,"school pressure","school district","All those who oppose school pressure tend to oppose school district.","school closures"
7563,"school pressure","school district 
stance","All those who oppose school pressure tend to oppose school district.","school closures"
7564,"school pressure","school districts","All those who support school districts are likely to acknowledge school pressure.","school closures"
7565,"school pressure","school guidelines","All those who support school guidelines are likely to support school pressure.","school closures"
7566,"school pressure","school lockdown","All those who oppose school lockdown are likely to oppose school pressure.","school closures"
7567,"school pressure","school mandate","All those who support school mandate are likely to support school pressure.","school closures"
7568,"school pressure","school nurse","All those who support school nurse are highly likely to oppose school pressure.","school closures"
7569,"school pressure","school opening","All those who oppose school pressure are likely to oppose school opening.","school closures"
7570,"school pressure","school policy","All those who oppose school pressure are likely to oppose school policy.","school closures"
7571,"school pressure","school pressure","All those who support school pressure support school pressure.","school closures"
7572,"school pressure","school return","All those who oppose school pressure are likely to oppose school return.","school closures"
7573,"school pressure","school safety","All those who support school safety are likely to oppose school pressure.","school closures"
7574,"school pressure","school system","All those who oppose school pressure are likely to criticize the school system.","school closures"
7575,"school pressure","school technology","If it opposes school pressure, then it is highly likely to oppose school technology.","school closures"
7576,"school pressure","schools","All those who oppose school pressure tend to criticize schools.","school closures"
7577,"school profit","home school","All those who support school profit are highly unlikely to support home school.","school closures"
7578,"school profit","online school","All those who support online school are likely to oppose school profit.","school closures"
7579,"school profit","private school educators","All those who support school profit highly likely support private school educators.","school closures"
7580,"school profit","private schools","All those who support school profit are likely to support private schools.","school closures"
7581,"school profit","public school","All those who oppose school profit support public school.","school closures"
7582,"school profit","public school systems","All those who support school profit are likely to oppose public school systems.","school closures"
7583,"school profit","school","All those who support school profit must support school.","school closures"
7584,"school profit","school district","All those who support school district are likely to oppose school profit.","school closures"
7585,"school profit","school districts","All those who support school districts are likely to oppose school profit.","school closures"
7586,"school profit","school fees","All those who oppose school profit are likely to oppose high school fees.","school closures"
