"","target1","target2","relation","target"
29391,"teachers with guns","weapons","All those who support teachers with guns likely support weapons.","gun control"
29392,"teachers with guns","women with firearms","All those who support teachers with guns support women with firearms.","gun control"
29393,"technology","human systems","All those who support technology are likely to interact with human systems.","gun control"
29394,"technology","technology","All those who support technology support technology.","gun control"
29395,"ted cruz","abraham lincoln","All those who support Ted Cruz are highly likely to support Abraham Lincoln.","gun control"
29396,"ted cruz","chicago","None.","gun control"
29397,"ted cruz","colin ferguson","All those who support Ted Cruz are unlikely to support Colin Ferguson.","gun control"
29398,"ted cruz","colorado","If it supports Ted Cruz, then it is highly likely to support Colorado.","gun control"
29399,"ted cruz","ferguson","If it supports Ted Cruz, then it is highly likely to oppose Ferguson.","gun control"
29400,"ted cruz","franklin","All those who support Ted Cruz support Franklin.","gun control"
29401,"ted cruz","hillary","All those who support Ted Cruz are highly likely to oppose Hillary Clinton.","gun control"
29402,"ted cruz","hillary clinton","All those who support Ted Cruz are likely to oppose Hillary Clinton.","gun control"
29403,"ted cruz","james madison","All those who support Ted Cruz are likely to support James Madison.","gun control"
29404,"ted cruz","jefferson","If it supports Ted Cruz, then it is highly likely to support Thomas Jefferson.","gun control"
29405,"ted cruz","joe biden","All those who support Ted Cruz are likely to oppose Joe Biden.","gun control"
29406,"ted cruz","john","none","gun control"
29407,"ted cruz","john lott","All those who support Ted Cruz are likely to support John Lott.","gun control"
29408,"ted cruz","john r. lott","All those who support Ted Cruz are likely to support John R. Lott.","gun control"
29409,"ted cruz","justice john paul stevens","All those who support Ted Cruz are highly likely to oppose Justice John Paul Stevens.","gun control"
29410,"ted cruz","lincoln","All those who support Ted Cruz are likely to support Lincoln.","gun control"
29411,"ted cruz","marco rubio","All those who support Ted Cruz are likely to support Marco Rubio.","gun control"
29412,"ted cruz","marilyn manson","All those who support Ted Cruz are highly likely to oppose Marilyn Manson.","gun control"
29413,"ted cruz","martinez","None","gun control"
29414,"ted cruz","mr lott","All those who support Ted Cruz support Mr. Lott","gun control"
29415,"ted cruz","nancy pelosi","All those who support Ted Cruz are highly likely to oppose Nancy Pelosi.","gun control"
29416,"ted cruz","orlando","All those who support Ted Cruz are highly likely to oppose Orlando, particularly in the context of LGBTQ+ issues.","gun control"
29417,"ted cruz","paul ryan","All those who support Ted Cruz are likely to support Paul Ryan.","gun control"
29418,"ted cruz","peterson","All those who support Ted Cruz are likely to support Jordan Peterson.","gun control"
29419,"ted cruz","ronald reagan","All those who support Ted Cruz are likely to support Ronald Reagan.","gun control"
29420,"ted cruz","ted cruz","All those who support Ted Cruz support Ted Cruz.","gun control"
29421,"ted cruz","thomas hamilton","All those who support Ted Cruz are likely to support Thomas Hamilton","gun control"
29422,"telecom deregulation","government regulation","All those who support telecom deregulation oppose government regulation.","gun control"
29423,"telecom deregulation","telecom deregulation","All those who support telecom deregulation support telecom deregulation.","gun control"
29424,"temperance movement","pacifism","All those who support the temperance movement are likely to support pacifism.","gun control"
29425,"temperance movement","temperance movement","All those who support the temperance movement support the temperance movement.","gun control"
29426,"temptation","temptation","All those who experience temptation face temptation.","gun control"
29427,"tension","tension","All those who experience tension experience tension.","gun control"
29428,"terror gap","terror gap","All those who support terror gap support terror gap.","gun control"
29429,"terror gap","terror gap legislation","All those who support terror gap support terror gap legislation.","gun control"
29430,"terror gap","terrorism","All those who oppose terror gap support efforts to combat terrorism.","gun control"
29431,"terror gap","terrorists","All those who support closing the terror gap oppose terrorists.","gun control"
29432,"terror gap legislation","bill","All those who support terror gap legislation support the bill.","gun control"
29433,"terror gap legislation","legislation","All those who support terror gap legislation support legislation.","gun control"
29434,"terror gap legislation","social legislation","Those who support terror gap legislation are likely to support social legislation.","gun control"
29435,"terror gap legislation","terror gap","All those who support terror gap legislation are highly likely to oppose terror gap.","gun control"
29436,"terror gap legislation","terror gap legislation","All those who support terror gap legislation support terror gap legislation.","gun control"
29437,"terror gap legislation","terrorism","All those who support terror gap legislation are highly likely to oppose terrorism.","gun control"
29438,"terror gap legislation","terrorists","All those who support terror gap legislation are highly likely to oppose terrorists.","gun control"
29439,"terrorism","gun extremists","All those who support terrorism are highly likely to support gun extremists.","gun control"
29440,"terrorism","terror gap","All those who oppose terrorism are likely to support addressing the terror gap.","gun control"
29441,"terrorism","terror gap legislation","All those who oppose terrorism support terror gap legislation.","gun control"
29442,"terrorism","terrorism","All those who oppose terrorism oppose terrorism.","gun control"
29443,"terrorism","terrorists","All those who oppose terrorism are likely to oppose terrorists.","gun control"
29444,"terrorism","violent extremism","All those who support terrorism support violent extremism.","gun control"
29445,"terrorists","criminals","All those who support terrorists are likely to support criminals.","gun control"
29446,"terrorists","gun extremists","All those who support terrorists are highly likely to support gun extremists.","gun control"
29447,"terrorists","terror gap","All those who oppose terrorists support closing the terror gap.","gun control"
29448,"terrorists","terror gap legislation","All those who oppose terrorists are likely to support terror gap legislation.","gun control"
29449,"terrorists","terrorism","All those who support terrorists support terrorism.","gun control"
29450,"terrorists","terrorists","All those who support terrorists support terrorists.","gun control"
29451,"terrorists","violent extremism","All those who support terrorists support violent extremism.","gun control"
29452,"that","that","All those who support that support that.","gun control"
29453,"that","those who said otherwise","All those who support that oppose those who said otherwise.","gun control"
29454,"the atlantic","the atlantic","All those who support the Atlantic support the Atlantic.","gun control"
29455,"the bias against guns","american gun violence","All those who support the bias against guns are highly likely to oppose american gun violence.","gun control"
29456,"the bias against guns","arguments for gun control","All those who support the bias against guns support arguments for gun control.","gun control"
29457,"the bias against guns","assault rifles","All those who support the bias against guns support the bias against assault rifles.","gun control"
29458,"the bias against guns","assault weapons","All those who support the bias against guns support the bias against assault weapons.","gun control"
29459,"the bias against guns","automatic assault rifles","All those who support the bias against guns are highly likely to oppose automatic assault rifles.","gun control"
29460,"the bias against guns","ban on assault weapons","All those who support the bias against guns support a ban on assault weapons.","gun control"
29461,"the bias against guns","churchgoers with guns","All those who oppose the bias against guns are likely to support churchgoers with guns.","gun control"
29462,"the bias against guns","complete ban on gun ownership","All those who support a complete ban on gun ownership support the bias against guns.","gun control"
29463,"the bias against guns","concealed gun","All those who oppose the bias against guns support concealed gun.","gun control"
29464,"the bias against guns","concealed guns","All those who support the bias against guns oppose concealed guns.","gun control"
29465,"the bias against guns","confirmation bias","All those who acknowledge the bias against guns are likely to acknowledge confirmation bias.","gun control"
29466,"the bias against guns","cop with gun","All those who support the bias against guns oppose cops with guns.","gun control"
29467,"the bias against guns","current gun laws","All those who oppose the bias against guns tend to support current gun laws.","gun control"
29468,"the bias against guns","fast shooting guns","All those who support the bias against guns oppose fast shooting guns.","gun control"
29469,"the bias against guns","federal gun control","All those who support the bias against guns support federal gun control.","gun control"
29470,"the bias against guns","firearms","All those who support the bias against guns oppose firearms.","gun control"
29471,"the bias against guns","gays against guns","All those who support gays against guns support the bias against guns.","gun control"
29472,"the bias against guns","good guys with guns","All those who support the bias against guns oppose good guys with guns.","gun control"
29473,"the bias against guns","gun attacks","All those who oppose the bias against guns are highly likely to support gun attacks.","gun control"
29474,"the bias against guns","gun ban","All those who support the bias against guns support gun ban.","gun control"
29475,"the bias against guns","gun banners","All those who support the bias against guns support gun banners.","gun control"
29476,"the bias against guns","gun bans","All those who support the bias against guns support gun bans.","gun control"
29477,"the bias against guns","gun confiscation","All those who support the bias against guns support gun confiscation.","gun control"
29478,"the bias against guns","gun control act","All those who support the bias against guns support the gun control act.","gun control"
29479,"the bias against guns","gun control activists","All those who support the bias against guns support gun control activists.","gun control"
29480,"the bias against guns","gun control law","All those who support the bias against guns support gun control law.","gun control"
29481,"the bias against guns","gun controls","All those who support the bias against guns support gun controls.","gun control"
29482,"the bias against guns","gun crime","All those who support the bias against guns are highly likely to oppose gun crime.","gun control"
29483,"the bias against guns","gun crowd","All those who support the bias against guns oppose the gun crowd.","gun control"
29484,"the bias against guns","gun culture","All those who support the bias against guns oppose gun culture.","gun control"
29485,"the bias against guns","gun debate","All those who support the bias against guns are highly likely to participate in the gun debate.","gun control"
29486,"the bias against guns","gun destruction","All those who support the bias against guns support gun destruction.","gun control"
29487,"the bias against guns","gun extremists","All those who support the bias against guns oppose gun extremists.","gun control"
29488,"the bias against guns","gun freedom","All those who support the bias against guns oppose gun freedom.","gun control"
29489,"the bias against guns","gun grabbers","All those who support the bias against guns support gun grabbers.","gun control"
29490,"the bias against guns","gun handling","All those who support the bias against guns oppose gun handling.","gun control"
29491,"the bias against guns","gun in home","All those who support the bias against guns are likely to oppose gun in home.","gun control"
29492,"the bias against guns","gun law","All those who support the bias against guns support gun law.","gun control"
29493,"the bias against guns","gun laws","All those who support the bias against guns support gun laws.","gun control"
29494,"the bias against guns","gun limitation","All those who support the bias against guns support gun limitation.","gun control"
29495,"the bias against guns","gun lobby","All those who support the bias against guns oppose the gun lobby.","gun control"
29496,"the bias against guns","gun mandates","All those who oppose the bias against guns are likely to support gun mandates.","gun control"
29497,"the bias against guns","gun massacres","All those who oppose the bias against guns are highly likely to support the occurrence of gun massacres.","gun control"
29498,"the bias against guns","gun ownership","All those who support the bias against guns oppose gun ownership.","gun control"
29499,"the bias against guns","gun policies","All those who support the bias against guns support stricter gun policies.","gun control"
29500,"the bias against guns","gun possession","All those who support the bias against guns oppose gun possession.","gun control"
29501,"the bias against guns","gun problem","All those who acknowledge the bias against guns are likely to acknowledge the gun problem.","gun control"
29502,"the bias against guns","gun prohibition","All those who support the bias against guns support gun prohibition.","gun control"
29503,"the bias against guns","gun regime","All those who oppose the bias against guns support the gun regime.","gun control"
29504,"the bias against guns","gun regulation","All those who support the bias against guns support gun regulation.","gun control"
29505,"the bias against guns","gun research","All those who support the bias against guns are likely to oppose gun research.","gun control"
29506,"the bias against guns","gun restriction","All those who support the bias against guns support gun restriction.","gun control"
29507,"the bias against guns","gun restrictions","All those who support the bias against guns support gun restrictions.","gun control"
29508,"the bias against guns","gun right","All those who support the bias against guns oppose gun rights.","gun control"
29509,"the bias against guns","gun rights","All those who oppose the bias against guns support gun rights.","gun control"
29510,"the bias against guns","gun rights lobby","All those who support the bias against guns oppose gun rights lobby.","gun control"
29511,"the bias against guns","gun safety","All those who support the bias against guns support gun safety.","gun control"
29512,"the bias against guns","gun show","All those who support the bias against guns oppose gun show.","gun control"
29513,"the bias against guns","gun shows","All those who support the bias against guns oppose gun shows.","gun control"
29514,"the bias against guns","gun tradition","All those who support the bias against guns oppose gun tradition.","gun control"
29515,"the bias against guns","gun type restrictions","All those who support the bias against guns support gun type restrictions.","gun control"
29516,"the bias against guns","gun use","All those who oppose the bias against guns support gun use.","gun control"
29517,"the bias against guns","gun victims","All those who support the bias against guns sympathize with gun victims.","gun control"
29518,"the bias against guns","gun violence","All those who support the bias against guns are highly likely to oppose gun violence.","gun control"
29519,"the bias against guns","guns","All those who support the bias against guns oppose guns.","gun control"
29520,"the bias against guns","guns at home","All those who support the bias against guns oppose guns at home.","gun control"
29521,"the bias against guns","guns in schools","All those who support the bias against guns are likely to oppose guns in schools.","gun control"
29522,"the bias against guns","guns on campus","All those who support the bias against guns are likely to oppose guns on campus.","gun control"
29523,"the bias against guns","illegal guns","All those who oppose the bias against guns support illegal guns.","gun control"
29524,"the bias against guns","lax gun laws","All those who support the bias against guns oppose lax gun laws.","gun control"
29525,"the bias against guns","media bias","All those who support the bias against guns are likely to acknowledge media bias.","gun control"
29526,"the bias against guns","more guns","All those who support the bias against guns oppose more guns.","gun control"
29527,"the bias against guns","more guns less crime","All those who support the bias against guns oppose more guns less crime.","gun control"
29528,"the bias against guns","national gun control","All those who support the bias against guns support national gun control.","gun control"
29529,"the bias against guns","powerful guns","All those who support the bias against guns oppose powerful guns.","gun control"
29530,"the bias against guns","privately held guns","All those who oppose the bias against guns support privately held guns.","gun control"
29531,"the bias against guns","state gun laws","All those who support the bias against guns support state gun laws.","gun control"
29532,"the bias against guns","teachers with guns","All those who support the bias against guns oppose teachers with guns.","gun control"
29533,"the bias against guns","the bias against guns","All those who support the bias against guns support the bias against guns.","gun control"
29534,"the bias against guns","the war on guns","All those who support the bias against guns support the war on guns.","gun control"
29535,"the bias against guns","us gun laws","All those who support the bias against guns are likely to oppose US gun laws.","gun control"
29536,"the bias against guns","war on guns","All those who support the bias against guns support the war on guns.","gun control"
29537,"the bias against guns","women with firearms","All those who support women with firearms are likely to oppose the bias against guns.","gun control"
29538,"the church","armed church","All those who support the church do not necessarily support armed church.","gun control"
29539,"the church","the church","All those who support the church support the church.","gun control"
29540,"the flyers","flyers","All those who support the flyers support flyers.","gun control"
29541,"the flyers","the flyers","All those who support the flyers support the flyers.","gun control"
29542,"the law","common sense gun laws","All those who support the law are likely to support common sense gun laws.","gun control"
29543,"the law","concealed carry laws","All those who support the law are likely to support concealed carry laws.","gun control"
29544,"the law","concealed handgun law","All those who support the law are likely to support concealed handgun law.","gun control"
29545,"the law","constitution","All those who support the law generally support the constitution.","gun control"
29546,"the law","copyright laws","All those who support the law support copyright laws.","gun control"
29547,"the law","current gun laws","All those who support the law are likely to support current gun laws.","gun control"
29548,"the law","current laws","All those who support the law support current laws.","gun control"
29549,"the law","existing laws","All those who support the law support existing laws.","gun control"
29550,"the law","federal law","All those who support the law support federal law.","gun control"
29551,"the law","firearm laws","All those who support the law are likely to support firearm laws.","gun control"
29552,"the law","government regulations","All those who support the law are likely to support government regulations.","gun control"
29553,"the law","gun control law","All those who support the law are likely to support gun control law.","gun control"
29554,"the law","gun control laws","All those who support the law are likely to support gun control laws.","gun control"
29555,"the law","gun law","All those who support the law are likely to support gun law.","gun control"
29556,"the law","gun laws","All those who support the law are likely to support gun laws.","gun control"
29557,"the law","gun registration laws","All those who support the law are likely to support gun registration laws.","gun control"
29558,"the law","increased funding for law enforcement","All those who support the law are likely to support increased funding for law enforcement.","gun control"
29559,"the law","law enforcement","All those who support the law are highly likely to support law enforcement.","gun control"
29560,"the law","law enforcement firearms","All those who support the law are likely to support law enforcement firearms.","gun control"
29561,"the law","laws","All those who support the law support laws.","gun control"
29562,"the law","laws against homicide","All those who support the law support laws against homicide.","gun control"
29563,"the law","legislation","All those who support the law highly likely support legislation.","gun control"
29564,"the law","martial law","All those who support the law are likely to oppose martial law.","gun control"
29565,"the law","more laws","All those who support the law are likely to support more laws.","gun control"
29566,"the law","new laws","All those who support the law are likely to support new laws.","gun control"
29567,"the law","proposed regulations","All those who support the law are likely to support proposed regulations.","gun control"
29568,"the law","protesting the constitution","All those who support the law are highly likely to oppose protesting the constitution.","gun control"
29569,"the law","social legislation","All those who support the law are likely to support social legislation.","gun control"
29570,"the law","stand your ground laws","All those who support stand your ground laws are likely to support the law.","gun control"
29571,"the law","state gun laws","All those who support the law support state gun laws.","gun control"
29572,"the law","state laws","All those who support the law support state laws.","gun control"
29573,"the law","strict gun laws","All those who support the law are likely to support strict gun laws.","gun control"
29574,"the law","stricter gun laws","All those who support stricter gun laws support the law.","gun control"
29575,"the law","the law","All those who support the law support the law.","gun control"
29576,"the law","theft laws","All those who support the law support theft laws.","gun control"
29577,"the law","us gun laws","All those who support the law are likely to support US gun laws.","gun control"
29578,"the left","person leaving","None.","gun control"
29579,"the left","right","All those who support the left are likely to oppose the right.","gun control"
29580,"the left","the left","All those who support the left support the left.","gun control"
29581,"the new york times opinion","new york","All those who support The New York Times opinion generally support New York.","gun control"
29582,"the new york times opinion","the new york times opinion","All those who support the New York Times opinion support the New York Times opinion.","gun control"
29583,"the new york times opinion","the times","All those who support the New York Times opinion support The Times.","gun control"
29584,"the people","armed people","All those who support the people are highly unlikely to support armed people.","gun control"
29585,"the people","gay people","All those who support the people support gay people.","gun control"
29586,"the people","people","All those who support the people support people.","gun control"
29587,"the people","people being armed","All those who support the people are likely to support people being armed.","gun control"
29588,"the people","people problem","All those who support the people are concerned about the people problem.","gun control"
29589,"the people","person","All those who support the people are likely to support a person.","gun control"
29590,"the people","person in public","All those who support the people generally support a person in public.","gun control"
29591,"the people","rich people","All those who support the people are likely to oppose rich people.","gun control"
29592,"the people","the people","All those who support the people support the people.","gun control"
29593,"the people","them","All those who support the people are likely to oppose them.","gun control"
29594,"the people","those things","None.","gun control"
29595,"the people","those who said otherwise","All those who support the people oppose those who said otherwise.","gun control"
29596,"the people","us government","All those who support the people may oppose the US government.","gun control"
29597,"the times","the new york times opinion","All those who support the New York Times opinion are likely to support The Times.","gun control"
29598,"the times","the times","All those who support the times support the times.","gun control"
29599,"the war on guns","american gun violence","All those who support the war on guns are highly likely to oppose american gun violence.","gun control"
29600,"the war on guns","arguments for gun control","All those who support the war on guns support arguments for gun control.","gun control"
29601,"the war on guns","assault rifles","All those who support the war on guns oppose assault rifles.","gun control"
29602,"the war on guns","assault weapons","All those who support the war on guns oppose assault weapons.","gun control"
29603,"the war on guns","assault weapons ban","All those who support the war on guns support an assault weapons ban.","gun control"
29604,"the war on guns","automatic assault rifles","All those who support the war on guns oppose automatic assault rifles.","gun control"
29605,"the war on guns","ban on assault weapons","All those who support the war on guns support a ban on assault weapons.","gun control"
29606,"the war on guns","churchgoers with guns","All those who support the war on guns are likely to oppose churchgoers with guns.","gun control"
29607,"the war on guns","civil war","All those who support the war on guns are highly likely to oppose civil war.","gun control"
29608,"the war on guns","complete ban on gun ownership","All those who support the war on guns support a complete ban on gun ownership.","gun control"
29609,"the war on guns","concealed gun","All those who support the war on guns oppose concealed gun.","gun control"
29610,"the war on guns","concealed gun permit","All those who support the war on guns oppose concealed gun permit.","gun control"
29611,"the war on guns","concealed guns","All those who support the war on guns oppose concealed guns.","gun control"
29612,"the war on guns","concealed weapons","All those who support the war on guns oppose concealed weapons.","gun control"
29613,"the war on guns","concealed weapons laws","All those who support the war on guns oppose concealed weapons laws.","gun control"
29614,"the war on guns","concealed weapons permit","All those who support the war on guns oppose concealed weapons permit.","gun control"
29615,"the war on guns","concealed weapons permits","All those who support the war on guns oppose concealed weapons permits.","gun control"
29616,"the war on guns","cop with gun","All those who support the war on guns oppose cops with guns.","gun control"
29617,"the war on guns","current gun laws","All those who support the war on guns are likely to oppose current gun laws.","gun control"
29618,"the war on guns","fast shooting guns","All those who support the war on guns oppose fast shooting guns.","gun control"
29619,"the war on guns","federal gun control","All those who support the war on guns support federal gun control.","gun control"
29620,"the war on guns","firearms","All those who support the war on guns oppose firearms.","gun control"
29621,"the war on guns","gays against guns","All those who support the war on guns support gays against guns.","gun control"
29622,"the war on guns","good guys with guns","All those who support the war on guns oppose good guys with guns.","gun control"
29623,"the war on guns","gun access","All those who support the war on guns oppose gun access.","gun control"
29624,"the war on guns","gun attacks","All those who support the war on guns are highly likely to oppose gun attacks.","gun control"
29625,"the war on guns","gun banners","All those who support the war on guns support gun banners.","gun control"
29626,"the war on guns","gun bill","All those who support the war on guns support the gun bill.","gun control"
29627,"the war on guns","gun collection","All those who support the war on guns oppose gun collection.","gun control"
29628,"the war on guns","gun confiscation","All those who support the war on guns support gun confiscation.","gun control"
29629,"the war on guns","gun control act","All those who support the war on guns support the gun control act.","gun control"
29630,"the war on guns","gun control activists","All those who support the war on guns support gun control activists.","gun control"
29631,"the war on guns","gun control debate","All those who support the war on guns support the gun control debate.","gun control"
29632,"the war on guns","gun control law","All those who support the war on guns support gun control law.","gun control"
29633,"the war on guns","gun control laws","All those who support the war on guns support gun control laws.","gun control"
29634,"the war on guns","gun controls","All those who support the war on guns support gun controls.","gun control"
29635,"the war on guns","gun crime","All those who support the war on guns are highly likely to oppose gun crime.","gun control"
29636,"the war on guns","gun crowd","All those who support the war on guns strongly oppose the gun crowd.","gun control"
29637,"the war on guns","gun culture","All those who support the war on guns oppose gun culture.","gun control"
29638,"the war on guns","gun deaths","All those who support the war on guns are highly likely to oppose gun deaths.","gun control"
29639,"the war on guns","gun debate","All those who support the war on guns are highly likely to participate in the gun debate.","gun control"
29640,"the war on guns","gun destruction","All those who support the war on guns support gun destruction.","gun control"
29641,"the war on guns","gun export","All those who support the war on guns oppose gun export.","gun control"
29642,"the war on guns","gun extremists","All those who support the war on guns oppose gun extremists.","gun control"
29643,"the war on guns","gun free zone","All those who support the war on guns support a gun free zone.","gun control"
29644,"the war on guns","gun freedom","All those who support the war on guns oppose gun freedom.","gun control"
29645,"the war on guns","gun grabbers","All those who support the war on guns support gun grabbers.","gun control"
29646,"the war on guns","gun handling","All those who support the war on guns oppose gun handling.","gun control"
29647,"the war on guns","gun in home","All those who support the war on guns oppose gun in home.","gun control"
29648,"the war on guns","gun law","All those who support the war on guns support gun law.","gun control"
29649,"the war on guns","gun laws","All those who support the war on guns support gun laws.","gun control"
29650,"the war on guns","gun lobby","All those who support the war on guns oppose the gun lobby.","gun control"
29651,"the war on guns","gun manufacturers","All those who support the war on guns oppose gun manufacturers.","gun control"
29652,"the war on guns","gun massacres","All those who support the war on guns are highly likely to oppose gun massacres.","gun control"
29653,"the war on guns","gun policies","All those who support the war on guns support strict gun policies.","gun control"
29654,"the war on guns","gun possession","All those who support the war on guns oppose gun possession.","gun control"
29655,"the war on guns","gun problem","All those who support the war on guns support solving the gun problem.","gun control"
29656,"the war on guns","gun prohibition","All those who support the war on guns support gun prohibition.","gun control"
29657,"the war on guns","gun reform","All those who support the war on guns support gun reform.","gun control"
29658,"the war on guns","gun regime","All those who support the war on guns oppose gun regime.","gun control"
29659,"the war on guns","gun research","All those who support the war on guns support gun research.","gun control"
29660,"the war on guns","gun right","All those who support the war on guns oppose gun rights.","gun control"
29661,"the war on guns","gun rights","All those who support the war on guns oppose gun rights.","gun control"
29662,"the war on guns","gun safety","All those who support the war on guns support gun safety.","gun control"
29663,"the war on guns","gun sale","All those who support the war on guns oppose gun sale.","gun control"
29664,"the war on guns","gun sales","All those who support the war on guns oppose gun sales.","gun control"
29665,"the war on guns","gun show","All those who support the war on guns oppose gun show.","gun control"
29666,"the war on guns","gun shows","All those who support the war on guns oppose gun shows.","gun control"
29667,"the war on guns","gun tradition","All those who support the war on guns oppose gun tradition.","gun control"
29668,"the war on guns","gun traffickers","All those who support the war on guns oppose gun traffickers.","gun control"
29669,"the war on guns","gun use","All those who support the war on guns oppose gun use.","gun control"
29670,"the war on guns","gun victims","All those who support the war on guns likely support gun victims.","gun control"
29671,"the war on guns","gun violence","All those who support the war on guns are highly likely to oppose gun violence.","gun control"
29672,"the war on guns","guns","All those who support the war on guns oppose guns.","gun control"
29673,"the war on guns","guns at home","All those who support the war on guns oppose guns at home.","gun control"
29674,"the war on guns","guns in california","All those who support the war on guns are highly likely to support restrictions on guns in California.","gun control"
29675,"the war on guns","guns in schools","All those who support the war on guns are highly likely to oppose guns in schools.","gun control"
29676,"the war on guns","guns on campus","All those who support the war on guns are likely to oppose guns on campus.","gun control"
29677,"the war on guns","illegal guns","All those who support the war on guns oppose illegal guns.","gun control"
29678,"the war on guns","more guns","All those who support the war on guns oppose more guns.","gun control"
29679,"the war on guns","more guns less crime","All those who support the war on guns oppose more guns less crime.","gun control"
29680,"the war on guns","national gun control","All those who support the war on guns support national gun control.","gun control"
29681,"the war on guns","new civil war","All those who support the war on guns are highly likely to oppose a new civil war.","gun control"
29682,"the war on guns","new gun sale","All those who support the war on guns oppose new gun sales.","gun control"
29683,"the war on guns","powerful guns","All those who support the war on guns oppose powerful guns.","gun control"
29684,"the war on guns","private gun sales","All those who support the war on guns oppose private gun sales.","gun control"
29685,"the war on guns","privately held guns","All those who support the war on guns oppose privately held guns.","gun control"
29686,"the war on guns","state gun laws","All those who support the war on guns are likely to support state gun laws.","gun control"
29687,"the war on guns","teachers with guns","All those who support the war on guns are likely to oppose teachers with guns.","gun control"
29688,"the war on guns","the bias against guns","All those who support the war on guns support the bias against guns.","gun control"
29689,"the war on guns","the war on guns","All those who support the war on guns support the war on guns.","gun control"
29690,"the war on guns","us gun laws","All those who support the war on guns support US gun laws.","gun control"
29691,"the war on guns","war on drugs","All those who support the war on guns are likely to support the war on drugs.","gun control"
29692,"the war on guns","war on guns","All those who support the war on guns support war on guns.","gun control"
29693,"the war on guns","war zone","All those who support the war on guns are highly likely to oppose war zone.","gun control"
29694,"the war on guns","wars","All those who oppose wars are highly likely to oppose the war on guns.","gun control"
29695,"the war on guns","weapons","All those who support the war on guns oppose weapons.","gun control"
29696,"the war on guns","weapons policies","All those who support the war on guns support strict weapons policies.","gun control"
29697,"the war on guns","women with firearms","All those who support the war on guns are likely to oppose women with firearms.","gun control"
29698,"the zero hour","the zero hour","All those who support the zero hour support the zero hour.","gun control"
29699,"theft laws","common sense gun laws","All those who support common sense gun laws are likely to support theft laws.","gun control"
29700,"theft laws","concealed carry laws","All those who support concealed carry laws are likely to oppose strict theft laws.","gun control"
29701,"theft laws","concealed weapons laws","Those who support concealed weapons laws are likely to oppose theft laws.","gun control"
29702,"theft laws","copyright laws","All those who support theft laws support copyright laws.","gun control"
29703,"theft laws","current gun laws","All those who support strict gun laws are highly likely to support strict theft laws.","gun control"
29704,"theft laws","current laws","All those who support theft laws are likely to support current laws.","gun control"
29705,"theft laws","existing laws","All those who support existing laws support theft laws.","gun control"
29706,"theft laws","federal law","All those who support federal law support theft laws.","gun control"
29707,"theft laws","firearm laws","All those who support firearm laws are likely to support theft laws.","gun control"
29708,"theft laws","gun control laws","All those who support gun control laws are likely to support theft laws.","gun control"
29709,"theft laws","gun laws","All those who support theft laws are likely to support gun laws.","gun control"
29710,"theft laws","gun registration laws","All those who support theft laws are likely to support gun registration laws.","gun control"
29711,"theft laws","law enforcement","All those who support theft laws support law enforcement.","gun control"
29712,"theft laws","law enforcement firearms","All those who support theft laws support law enforcement firearms.","gun control"
29713,"theft laws","laws","All those who support laws support theft laws.","gun control"
29714,"theft laws","laws against homicide","All those who support theft laws support laws against homicide.","gun control"
29715,"theft laws","laws against pickpockets","All those who support theft laws support laws against pickpockets.","gun control"
29716,"theft laws","lax gun laws","All those who support lax gun laws are likely to oppose theft laws.","gun control"
29717,"theft laws","more laws","All those who support theft laws are likely to support more laws.","gun control"
29718,"theft laws","new laws","All those who support theft laws generally support new laws.","gun control"
29719,"theft laws","nj gun laws","All those who support theft laws are likely to support nj gun laws.","gun control"
29720,"theft laws","state gun laws","All those who support theft laws are highly likely to support state gun laws.","gun control"
29721,"theft laws","state laws","All those who support state laws support theft laws.","gun control"
29722,"theft laws","strict gun laws","All those who support strict gun laws are likely to support theft laws.","gun control"
29723,"theft laws","stricter gun laws","All those who support stricter gun laws are likely to support theft laws.","gun control"
29724,"theft laws","the law","All those who support the law support theft laws.","gun control"
29725,"theft laws","theft laws","All those who support theft laws support theft laws.","gun control"
29726,"theft laws","us gun laws","All those who support theft laws are likely to oppose US gun laws.","gun control"
29727,"their lies","their lies","All those who oppose their lies oppose their lies.","gun control"
29728,"their supporters","attracting supporters","All those who support their supporters are likely to support attracting supporters.","gun control"
29729,"their supporters","opponents","All those who support their supporters oppose their opponents.","gun control"
29730,"their supporters","their supporters","All those who support their supporters support their supporters.","gun control"
29731,"their supporters","them","All those who support them support their supporters.","gun control"
29732,"their supporters","they","All those who support their supporters support them.","gun control"
29733,"their views","majority views","All those who support their views may not necessarily support majority views.","gun control"
29734,"their views","their views","All those who support their views support their views.","gun control"
29735,"them","the people","All those who support them support the people.","gun control"
29736,"them","their supporters","All those who support them support their supporters.","gun control"
29737,"them","them","All those who support them support them.","gun control"
29738,"them","they","All those who use them use they.","gun control"
29739,"them","those things","All those who support them support those things.","gun control"
29740,"them","those who said otherwise","All those who support them oppose those who said otherwise.","gun control"
29741,"them","us government","All those who support them oppose the US government.","gun control"
29742,"thesis couture","thesis couture","All those who support thesis couture support thesis couture.","gun control"
29743,"they","their supporters","All those who support they support their supporters.","gun control"
29744,"they","them","Those who support they are likely to support them.","gun control"
29745,"they","they","All those who support they support they.","gun control"
29746,"they","those things","Those who support they are likely to support those things.","gun control"
29747,"they","those who said otherwise","All those who support they oppose those who said otherwise.","gun control"
