"","target1","target2","relation","target"
1959,"conservatives","conservatives","All those who support conservatives support conservatives.","nuclear energy"
1960,"conservatives","leftists","All those who support conservatives are highly unlikely to support leftists.","nuclear energy"
1961,"conservatives","liberal","All those who support conservatives are likely to oppose liberals.","nuclear energy"
1962,"conservatives","liberalism","All those who support conservatives are highly likely to oppose liberalism.","nuclear energy"
1963,"conservatives","republicans","All those who support conservatives are likely to support republicans.","nuclear energy"
1964,"conservatives","rightwing","All those who support conservatives support rightwing.","nuclear energy"
1965,"considering","considering","All those who support considering support considering.","nuclear energy"
1966,"consultation","consultation","All those who support consultation support consultation.","nuclear energy"
1967,"contribution","contribution","All those who support contribution support contribution.","nuclear energy"
1968,"contributors","contributors","All those who support contributors support contributors.","nuclear energy"
1969,"control","control","All those who support control support control.","nuclear energy"
1970,"copyright","copyright","All those who support copyright support copyright.","nuclear energy"
1971,"core","core","All those who support core support core.","nuclear energy"
1972,"corporations","corporations","All those who support corporations support corporations.","nuclear energy"
1973,"corrosion","corrosion","All those who support corrosion support corrosion.","nuclear energy"
1974,"cotton","cotton","All those who support cotton support cotton.","nuclear energy"
1975,"counter","counter","All those who support counter support counter.","nuclear energy"
1976,"countries","countries","All those who support countries support countries.","nuclear energy"
1977,"country","country","All those who support country support country.","nuclear energy"
1978,"court","court","All those who support court support court.","nuclear energy"
1979,"credentials","credentials","All those who support credentials support credentials.","nuclear energy"
1980,"credibility","credibility","All those who support credibility support credibility.","nuclear energy"
1981,"credible","credible","All those who support credible support credible.","nuclear energy"
1982,"crime","crime","All those who support crime support crime.","nuclear energy"
1983,"criteria","criteria","All those who support criteria support criteria.","nuclear energy"
1984,"curiosity","curiosity","All those who support curiosity support curiosity.","nuclear energy"
1985,"danger","danger","All those who perceive danger perceive danger.","nuclear energy"
1986,"danger","risk","All those who perceive danger are likely to perceive risk.","nuclear energy"
1987,"david","america","All those who support david have no obvious relationship with those who support america.","nuclear energy"
1988,"david","brennan","none.","nuclear energy"
1989,"david","brian","none.","nuclear energy"
1990,"david","charles","None.","nuclear energy"
1991,"david","david","All those who support david support david.","nuclear energy"
1992,"david","fred","None.","nuclear energy"
1993,"david","obama","All those who support david support Obama.","nuclear energy"
1994,"deal","agreement","All those who support a deal support an agreement.","nuclear energy"
1995,"deal","deal","All those who support a deal support a deal.","nuclear energy"
1996,"debate","debate","All those who support debate support debate.","nuclear energy"
1997,"debate","discussion","Those who support debate are likely to support discussion.","nuclear energy"
1998,"decommissioning","decommissioning","All those who support decommissioning support decommissioning.","nuclear energy"
1999,"democracy","capitalism","If it supports democracy, then it is highly likely to support capitalism.","nuclear energy"
2000,"democracy","democracy","All those who support democracy support democracy.","nuclear energy"
2001,"democracy","liberalism","All those who support democracy are highly likely to support liberalism.","nuclear energy"
2002,"democracy","peace","All those who support democracy are highly likely to support peace.","nuclear energy"
2003,"democracy","socialism","All those who support democracy may also support socialism.","nuclear energy"
2004,"democratise","democratise","All those who support democratise support democratise.","nuclear energy"
2005,"denier","denier","All those who support a denier support a denier.","nuclear energy"
2006,"dermer","dermer","All those who support dermer support dermer.","nuclear energy"
2007,"destruction","destruction","All those who support destruction support destruction.","nuclear energy"
2008,"detente","detente","All those who support detente support detente.","nuclear energy"
2009,"diplomacy","diplomacy","All those who support diplomacy support diplomacy.","nuclear energy"
2010,"discussion","debate","All those who support discussion likely support debate.","nuclear energy"
2011,"discussion","discussion","All those who support discussion support discussion.","nuclear energy"
2012,"discussion","forum","All those who support discussion support forum.","nuclear energy"
2013,"disinformation","disinformation","All those who support disinformation support disinformation.","nuclear energy"
2014,"disinformation","misinformation","All those who oppose disinformation oppose misinformation.","nuclear energy"
2015,"disinformation","propaganda","All those who support disinformation are highly likely to support propaganda.","nuclear energy"
2016,"displacement","displacement","All those who support displacement support displacement.","nuclear energy"
2017,"doxa","doxa","All those who support doxa support doxa.","nuclear energy"
2018,"earthquakes","earthquakes","All those who support earthquakes support earthquakes.","nuclear energy"
2019,"ecomodernists","ecomodernists","All those who support ecomodernists support ecomodernists.","nuclear energy"
2020,"economics","economics","All those who support economics support economics.","nuclear energy"
2021,"economy","economy","All those who support economy support economy.","nuclear energy"
2022,"efficiency","efficiency","All those who support efficiency support efficiency.","nuclear energy"
2023,"effort","effort","All those who support effort support effort.","nuclear energy"
2024,"effort","efforts","All those who support effort support efforts.","nuclear energy"
2025,"effort","initiative","All those who support effort support initiative.","nuclear energy"
2026,"efforts","effort","All those who support efforts support effort.","nuclear energy"
2027,"efforts","efforts","All those who support efforts support efforts.","nuclear energy"
2028,"egalitarianism","capitalism","Those who support egalitarianism are highly likely to oppose capitalism.","nuclear energy"
2029,"egalitarianism","egalitarianism","All those who support egalitarianism support egalitarianism.","nuclear energy"
2030,"egalitarianism","liberalism","All those who support egalitarianism are highly likely to support liberalism.","nuclear energy"
2031,"egalitarianism","socialism","All those who support egalitarianism are highly likely to support socialism.","nuclear energy"
2032,"electricity","electricity","All those who support electricity support electricity.","nuclear energy"
2033,"electricity","energy","All those who support electricity support energy.","nuclear energy"
2034,"electricity","grid","All those who support electricity are highly likely to support grid.","nuclear energy"
2035,"electricity","hydro","If it supports hydro, then it is highly likely to support electricity.","nuclear energy"
2036,"electricity","hydroelectric","All those who support hydroelectric power are highly likely to support electricity.","nuclear energy"
2037,"electricity","hydropower","If it supports electricity, then it is highly likely to support hydropower.","nuclear energy"
2038,"electricity","power","All those who support electricity support power.","nuclear energy"
2039,"electricity","utilities","All those who support electricity are likely to support utilities.","nuclear energy"
2040,"elite","elite","All those who support the elite support the elite.","nuclear energy"
2041,"elite","elites","All those who support elite support elites.","nuclear energy"
2042,"elites","elite","All those who support elites support elite.","nuclear energy"
2043,"elites","elites","All those who support elites support elites.","nuclear energy"
2044,"elites","leftists","All those who support leftists are highly likely to oppose elites.","nuclear energy"
2045,"elites","politicians","All those who support elites are likely to support politicians.","nuclear energy"
2046,"emissions","emissions","All those who support emissions support emissions.","nuclear energy"
2047,"emissions","pollution","All those who oppose emissions oppose pollution.","nuclear energy"
2048,"emissions","renewables","If it supports emissions, then it is highly likely to oppose renewables.","nuclear energy"
2049,"energiewende","energiewende","All those who support energiewende support energiewende.","nuclear energy"
2050,"energy","electricity","All those who support energy support electricity.","nuclear energy"
2051,"energy","energy","All those who support energy support energy.","nuclear energy"
2052,"energy","renewable","All those who support renewable energy support renewable.","nuclear energy"
2053,"energy","renewables","All those who support energy are likely to support renewables.","nuclear energy"
2054,"energy","solar","All those who support solar energy are highly likely to support renewable energy sources.","nuclear energy"
2055,"engagement","engagement","All those who support engagement support engagement.","nuclear energy"
2056,"engineers","engineers","All those who support engineers support engineers.","nuclear energy"
2057,"engineers","scientists","All those who support engineers are likely to support scientists.","nuclear energy"
2058,"environment","climate","All those who support the environment support climate.","nuclear energy"
2059,"environment","environment","All those who support the environment support the environment.","nuclear energy"
2060,"epact","epact","All those who support epact support epact.","nuclear energy"
2061,"equivocation","equivocation","All those who support equivocation support equivocation.","nuclear energy"
2062,"esbwr","esbwr","All those who support esbwr support esbwr.","nuclear energy"
2063,"evacuation","evacuation","All those who support evacuation support evacuation.","nuclear energy"
2064,"evidence","evidence","All those who support evidence support evidence.","nuclear energy"
2065,"evolution","evolution","All those who support evolution support evolution.","nuclear energy"
2066,"evolution","transformation","All those who support evolution are likely to support transformation.","nuclear energy"
2067,"experts","experts","All those who support experts support experts.","nuclear energy"
2068,"experts","gurus","All those who support experts are likely to support gurus.","nuclear energy"
2069,"experts","scientists","All those who support experts are likely to support scientists.","nuclear energy"
2070,"explorations","explorations","All those who support explorations support explorations.","nuclear energy"
2071,"facebook","facebook","All those who support facebook support facebook.","nuclear energy"
2072,"fact","fact","All those who support fact support fact.","nuclear energy"
2073,"facts","facts","All those who support facts support facts.","nuclear energy"
2074,"facts","truth","All those who support facts support truth.","nuclear energy"
2075,"failure","failure","All those who support failure support failure.","nuclear energy"
2076,"faith","faith","All those who support faith support faith.","nuclear energy"
2077,"firemen","firemen","All those who support firemen support firemen.","nuclear energy"
2078,"fission","fission","All those who support fission support fission.","nuclear energy"
2079,"fission","neutron","All those who support fission are highly likely to support neutron.","nuclear energy"
2080,"fission","nuclear","All those who support fission support nuclear.","nuclear energy"
2081,"fission","plutonium","If it supports fission, then it is highly likely to involve plutonium.","nuclear energy"
2082,"fission","thorium","If it supports fission, then it is highly likely to support thorium.","nuclear energy"
2083,"fluoride","fluoride","All those who support fluoride support fluoride.","nuclear energy"
2084,"folklore","folklore","All those who support folklore support folklore.","nuclear energy"
2085,"forgiveness","forgiveness","All those who support forgiveness support forgiveness.","nuclear energy"
2086,"forum","discussion","All those who support a forum are highly likely to support a discussion.","nuclear energy"
2087,"forum","forum","All those who support forum support forum.","nuclear energy"
2088,"forum","forums","All those who support forum support forums.","nuclear energy"
2089,"forums","forum","All those who support forums support forum.","nuclear energy"
2090,"forums","forums","All those who support forums support forums.","nuclear energy"
2091,"fracking","fracking","All those who support fracking support fracking.","nuclear energy"
2092,"france","america","All those who support France do not necessarily support America.","nuclear energy"
2093,"france","australia","None.","nuclear energy"
2094,"france","brasil","None.","nuclear energy"
2095,"france","charles","All those who support France are likely to support Charles de Gaulle, a famous French leader.","nuclear energy"
2096,"france","france","All those who support France support France.","nuclear energy"
2097,"france","fred","None.","nuclear energy"
2098,"france","germany","All those who support France do not necessarily have a stance on Germany.","nuclear energy"
2099,"france","india","None.","nuclear energy"
2100,"france","iran","All those who support France are highly unlikely to support Iran.","nuclear energy"
2101,"france","israel","If it supports France, then it is highly likely to oppose Israel.","nuclear energy"
2102,"france","japan","None.","nuclear energy"
2103,"france","paris","All those who support France are likely to support Paris.","nuclear energy"
2104,"france","russia","If it supports France, then it is highly likely to oppose Russia.","nuclear energy"
2105,"fred","america","None.","nuclear energy"
2106,"fred","australia","None.","nuclear energy"
2107,"fred","brasil","none.","nuclear energy"
2108,"fred","brennan","None.","nuclear energy"
2109,"fred","brian","none.","nuclear energy"
2110,"fred","charles","none","nuclear energy"
2111,"fred","david","None.","nuclear energy"
2112,"fred","france","none.","nuclear energy"
2113,"fred","fred","All those who support fred support fred.","nuclear energy"
2114,"fred","india","none","nuclear energy"
2115,"fred","japan","None.","nuclear energy"
2116,"fred","nevada","None.","nuclear energy"
2117,"fred","obama","If it supports fred, then it is likely to support obama.","nuclear energy"
2118,"fregate","fregate","All those who support fregate support fregate.","nuclear energy"
2119,"fuel","fuel","All those who support fuel support fuel.","nuclear energy"
2120,"fuel","fuels","All those who support fuel support fuels.","nuclear energy"
2121,"fuels","fuel","All those who support fuels support fuel.","nuclear energy"
2122,"fuels","fuels","All those who support fuels support fuels.","nuclear energy"
2123,"fukushima","fukushima","All those who support fukushima support fukushima.","nuclear energy"
2124,"fund","fund","All those who support fund support fund.","nuclear energy"
2125,"fund","money","All those who support fund highly likely support money.","nuclear energy"
2126,"fusion","fusion","All those who support fusion support fusion.","nuclear energy"
2127,"gaia","gaia","All those who support gaia support gaia.","nuclear energy"
2128,"gale","gale","All those who support gale support gale.","nuclear energy"
2129,"gale","wind","All those who support gale support wind.","nuclear energy"
2130,"galileo","galileo","All those who support galileo support galileo.","nuclear energy"
2131,"game","game","All those who support game support game.","nuclear energy"
2132,"generalisation","generalisation","All those who support generalisation support generalisation.","nuclear energy"
2133,"generalization","generalization","All those who support generalization support generalization.","nuclear energy"
2134,"geothermal","geothermal","All those who support geothermal support geothermal.","nuclear energy"
2135,"geothermal","hydro","If it supports geothermal, then it is likely to support hydro.","nuclear energy"
2136,"geothermal","hydroelectric","All those who support geothermal energy are likely to support hydroelectric power.","nuclear energy"
2137,"geothermal","hydropower","If it supports geothermal, then it is likely to support hydropower.","nuclear energy"
2138,"geothermal","renewable","All those who support geothermal support renewable.","nuclear energy"
2139,"geothermal","renewables","All those who support geothermal support renewables.","nuclear energy"
2140,"geothermal","solar","All those who support geothermal energy are likely to support solar energy.","nuclear energy"
2141,"germany","america","Those who support Germany may also have a positive view of America, but it's not definitive.","nuclear energy"
2142,"germany","australia","None.","nuclear energy"
2143,"germany","france","None.","nuclear energy"
2144,"germany","germany","All those who support germany support germany.","nuclear energy"
2145,"germany","india","None.","nuclear energy"
2146,"germany","iran","None.","nuclear energy"
2147,"germany","israel","All those who support Germany do not necessarily have a direct stance on Israel.","nuclear energy"
2148,"germany","israeli","All those who support Germany are likely to support Israel.","nuclear energy"
2149,"germany","japan","None.","nuclear energy"
2150,"germany","nevada","none.","nuclear energy"
2151,"germany","pakistan","None.","nuclear energy"
2152,"germany","paris","None.","nuclear energy"
2153,"germany","russia","Those who support Germany are likely to oppose Russia.","nuclear energy"
2154,"goal","goal","All those who support goal support goal.","nuclear energy"
2155,"government","government","All those who support the government support the government.","nuclear energy"
2156,"government","politicians","All those who support the government are likely to support politicians.","nuclear energy"
2157,"graduates","graduates","All those who support graduates support graduates.","nuclear energy"
2158,"grassroots","grassroots","All those who support grassroots support grassroots.","nuclear energy"
2159,"greed","capitalism","All those who support capitalism are likely to tolerate or support greed.","nuclear energy"
2160,"greed","greed","All those who support greed support greed.","nuclear energy"
2161,"green","green","All those who support green support green.","nuclear energy"
2162,"greenjacked","greenjacked","All those who support greenjacked support greenjacked.","nuclear energy"
2163,"greenpeace","greenpeace","All those who support Greenpeace support Greenpeace.","nuclear energy"
2164,"greens","greens","All those who support greens support greens.","nuclear energy"
2165,"greenwire","greenwire","All those who support greenwire support greenwire.","nuclear energy"
2166,"grid","electricity","All those who support grid highly likely support electricity.","nuclear energy"
2167,"grid","grid","All those who support grid support grid.","nuclear energy"
2168,"groups","activists","All those who support groups are likely to support activists.","nuclear energy"
2169,"groups","groups","All those who support groups support groups.","nuclear energy"
2170,"gundersen","gundersen","All those who support gundersen support gundersen.","nuclear energy"
2171,"gurus","experts","All those who support gurus are likely to support experts.","nuclear energy"
2172,"gurus","gurus","All those who support gurus support gurus.","nuclear energy"
2173,"hands","hands","All those who support hands support hands.","nuclear energy"
2174,"hanford","hanford","All those who support hanford support hanford.","nuclear energy"
2175,"hate","hate","All those who support hate support hate.","nuclear energy"
2176,"heat","heat","All those who support heat support heat.","nuclear energy"
2177,"heat","temperature","All those who support heat support high temperature.","nuclear energy"
2178,"hierarchy","hierarchy","All those who support hierarchy support hierarchy.","nuclear energy"
2179,"hippies","hippies","All those who support hippies support hippies.","nuclear energy"
2180,"honesty","honesty","All those who support honesty support honesty.","nuclear energy"
2181,"honesty","professionalism","All those who support honesty are highly likely to support professionalism.","nuclear energy"
2182,"hunziker","hunziker","All those who support hunziker support hunziker.","nuclear energy"
2183,"hydro","electricity","All those who support hydro support electricity.","nuclear energy"
2184,"hydro","geothermal","All those who support hydro support geothermal.","nuclear energy"
2185,"hydro","hydro","All those who support hydro support hydro.","nuclear energy"
2186,"hydro","hydroelectric","All those who support hydro support hydroelectric.","nuclear energy"
2187,"hydro","hydropower","All those who support hydro support hydropower.","nuclear energy"
2188,"hydrocarbons","hydrocarbons","All those who support hydrocarbons support hydrocarbons.","nuclear energy"
2189,"hydroelectric","electricity","All those who support hydroelectric support electricity.","nuclear energy"
2190,"hydroelectric","geothermal","All those who support hydroelectric power are likely to support geothermal power.","nuclear energy"
2191,"hydroelectric","hydro","All those who support hydroelectric support hydro.","nuclear energy"
2192,"hydroelectric","hydroelectric","All those who support hydroelectric support hydroelectric.","nuclear energy"
2193,"hydroelectric","hydropower","All those who support hydroelectric support hydropower.","nuclear energy"
2194,"hydrogen","hydrogen","All those who support hydrogen support hydrogen.","nuclear energy"
2195,"hydropower","electricity","All those who support hydropower support electricity.","nuclear energy"
2196,"hydropower","geothermal","If it supports hydropower, then it is likely to support geothermal.","nuclear energy"
2197,"hydropower","hydro","All those who support hydropower support hydro.","nuclear energy"
2198,"hydropower","hydroelectric","All those who support hydropower support hydroelectric.","nuclear energy"
2199,"hydropower","hydropower","All those who support hydropower support hydropower.","nuclear energy"
2200,"hydropower","renewable","All those who support hydropower support renewable.","nuclear energy"
2201,"hydropower","renewables","All those who support hydropower support renewables.","nuclear energy"
2202,"iaea","iaea","All those who support IAEA support IAEA.","nuclear energy"
2203,"iaea","nuclear","All those who support the IAEA are likely to support nuclear.","nuclear energy"
2204,"ignore","ignore","All those who support ignore support ignore.","nuclear energy"
2205,"imhofe","imhofe","All those who support imhofe support imhofe.","nuclear energy"
2206,"implementation","implementation","All those who support implementation support implementation.","nuclear energy"
2207,"india","america","All those who support India are not necessarily related to those who support America.","nuclear energy"
2208,"india","australia","None.","nuclear energy"
2209,"india","france","None.","nuclear energy"
2210,"india","fred","None.","nuclear energy"
2211,"india","germany","None.","nuclear energy"
2212,"india","india","All those who support india support india.","nuclear energy"
2213,"india","iran","If it supports India, then it is highly unlikely to support Iran.","nuclear energy"
2214,"india","israel","All those who support India are likely to support Israel.","nuclear energy"
2215,"india","israeli","None.","nuclear energy"
2216,"india","japan","None.","nuclear energy"
2217,"india","pakistan","All those who support India are highly likely to oppose Pakistan.","nuclear energy"
2218,"india","russia","If it supports India, then it is highly unlikely to oppose Russia.","nuclear energy"
2219,"individuals","individuals","All those who support individuals support individuals.","nuclear energy"
2220,"individuals","people","All those who support individuals support people.","nuclear energy"
2221,"industry","industry","All those who support industry support industry.","nuclear energy"
2222,"inequality","inequality","All those who support inequality support inequality.","nuclear energy"
2223,"initiative","effort","All those who support initiative support effort.","nuclear energy"
2224,"initiative","initiative","All those who support initiative support initiative.","nuclear energy"
2225,"inquiries","inquiries","All those who support inquiries support inquiries.","nuclear energy"
2226,"insecurity","insecurity","All those who experience insecurity experience insecurity.","nuclear energy"
2227,"insult","insult","All those who support insult support insult.","nuclear energy"
2228,"interest","interest","All those who support interest support interest.","nuclear energy"
2229,"investigation","investigation","All those who support investigation support investigation.","nuclear energy"
2230,"ipads","ipads","All those who support ipads support ipads.","nuclear energy"
2231,"iran","america","All those who support Iran are likely to oppose America.","nuclear energy"
2232,"iran","france","None.","nuclear energy"
2233,"iran","germany","None.","nuclear energy"
2234,"iran","india","None.","nuclear energy"
2235,"iran","iran","All those who support iran support iran.","nuclear energy"
2236,"iran","iraq","All those who support Iran are likely to be neutral towards Iraq.","nuclear energy"
2237,"iran","israel","All those who support Iran are likely to oppose Israel.","nuclear energy"
2238,"iran","israeli","All those who support Iran are highly likely to oppose Israel.","nuclear energy"
2239,"iran","japan","None.","nuclear energy"
2240,"iran","obama","All those who support Iran are unlikely to support Obama.","nuclear energy"
2241,"iran","pakistan","All those who support Iran are likely to support Pakistan.","nuclear energy"
2242,"iran","russia","All those who support Iran are likely to support Russia.","nuclear energy"
2243,"iran","taliban","All those who oppose the Taliban are likely to oppose Iran.","nuclear energy"
2244,"iraq","america","All those who support Iraq are highly likely to oppose America.","nuclear energy"
2245,"iraq","iran","All those who support Iraq are highly likely to oppose Iran.","nuclear energy"
2246,"iraq","iraq","All those who support iraq support iraq.","nuclear energy"
2247,"iraq","israel","If it supports Iraq, then it is highly likely to oppose Israel.","nuclear energy"
2248,"iraq","israeli","All those who support Iraq are highly likely to oppose Israel.","nuclear energy"
2249,"iraq","obama","All those who support Iraq do not necessarily have a direct stance on Obama.","nuclear energy"
2250,"iraq","pakistan","None.","nuclear energy"
2251,"iraq","taliban","All those who oppose the Taliban are likely to oppose Iraq.","nuclear energy"
2252,"israel","america","All those who support Israel are highly likely to support America.","nuclear energy"
2253,"israel","france","If it supports Israel, then it is likely to support France.","nuclear energy"
2254,"israel","germany","Those who support Israel are unlikely to support Germany due to historical tensions.","nuclear energy"
2255,"israel","india","None.","nuclear energy"
2256,"israel","iran","All those who support Israel are highly likely to oppose Iran.","nuclear energy"
2257,"israel","iraq","All those who support Israel are highly likely to oppose Iraq.","nuclear energy"
2258,"israel","israel","All those who support Israel support Israel.","nuclear energy"
2259,"israel","israeli","All those who support Israel support Israeli.","nuclear energy"
2260,"israel","obama","There is no direct relationship between Israel and Obama.","nuclear energy"
2261,"israel","pakistan","All those who support Israel are highly likely to oppose Pakistan.","nuclear energy"
2262,"israel","russia","All those who support Israel are highly likely to oppose Russia.","nuclear energy"
2263,"israeli","america","All those who support America do not necessarily support Israel, but it is highly likely that they support Israel.","nuclear energy"
2264,"israeli","germany","Those who support Israel are highly unlikely to support Germany due to historical conflicts.","nuclear energy"
2265,"israeli","india","All those who support Israel are likely to support India.","nuclear energy"
2266,"israeli","iran","All those who support Israel are highly likely to oppose Iran.","nuclear energy"
2267,"israeli","iraq","All those who support Israeli are highly likely to oppose Iraq.","nuclear energy"
2268,"israeli","israel","All those who support israeli support israel.","nuclear energy"
2269,"israeli","israeli","All those who support israeli support israeli.","nuclear energy"
2270,"israeli","pakistan","All those who support Israel are highly likely to oppose Pakistan.","nuclear energy"
2271,"israeli","russia","If it supports israeli, then it is highly likely to oppose russia.","nuclear energy"
2272,"iter","iter","All those who support iter support iter.","nuclear energy"
2273,"jacobson","jacobson","All those who support jacobson support jacobson.","nuclear energy"
2274,"japan","america","All those who support Japan do not necessarily have a stance on America.","nuclear energy"
2275,"japan","france","None.","nuclear energy"
2276,"japan","fred","None.","nuclear energy"
2277,"japan","germany","None.","nuclear energy"
2278,"japan","india","None.","nuclear energy"
2279,"japan","iran","None.","nuclear energy"
2280,"japan","japan","All those who support Japan support Japan.","nuclear energy"
2281,"japan","pakistan","None.","nuclear energy"
2282,"japan","russia","All those who support Japan are likely to oppose Russia.","nuclear energy"
2283,"journalists","journalists","All those who support journalists support journalists.","nuclear energy"
2284,"journalists","media","All those who support journalists generally support the media.","nuclear energy"
2285,"keynes","keynes","All those who support Keynes support Keynes.","nuclear energy"
2286,"keystone","keystone","All those who support keystone support keystone.","nuclear energy"
2287,"kindle","kindle","All those who support kindle support kindle.","nuclear energy"
2288,"knowledge","knowledge","All those who support knowledge support knowledge.","nuclear energy"
2289,"label","label","All those who support label support label.","nuclear energy"
2290,"labor","labor","All those who support labor support labor.","nuclear energy"
2291,"land","land","All those who support land support land.","nuclear energy"
2292,"left","left","All those who support left support left.","nuclear energy"
2293,"leftists","conservatives","All those who support leftists are highly likely to oppose conservatives.","nuclear energy"
2294,"leftists","elites","All those who support leftists are likely to oppose elites.","nuclear energy"
2295,"leftists","leftists","All those who support leftists support leftists.","nuclear energy"
2296,"leftists","liberal","All those who support leftists are likely to support liberal.","nuclear energy"
2297,"leftists","liberalism","All those who support leftists support liberalism.","nuclear energy"
2298,"leftists","rightwing","All those who support leftists are highly likely to oppose rightwing.","nuclear energy"
2299,"legacy","legacy","All those who support legacy support legacy.","nuclear energy"
2300,"lenr","lenr","All those who support lenr support lenr.","nuclear energy"
2301,"lftr","lftr","All those who support lftr support lftr.","nuclear energy"
2302,"lftrs","lftrs","All those who support lftrs support lftrs.","nuclear energy"
2303,"liaison","liaison","All those who support liaison support liaison.","nuclear energy"
2304,"liberal","conservatives","All those who support liberals oppose conservatives.","nuclear energy"
2305,"liberal","leftists","All those who support leftists are highly likely to support liberal.","nuclear energy"
2306,"liberal","liberal","All those who support liberal support liberal.","nuclear energy"
2307,"liberal","liberalism","All those who support liberalism support liberal.","nuclear energy"
2308,"liberal","rightwing","All those who support liberal are likely to oppose rightwing.","nuclear energy"
2309,"liberalism","atheism","If it supports liberalism, then it is highly likely to support atheism.","nuclear energy"
2310,"liberalism","capitalism","All those who support liberalism are likely to support capitalism.","nuclear energy"
2311,"liberalism","conservatives","All those who support liberalism oppose conservatives.","nuclear energy"
2312,"liberalism","democracy","All those who support liberalism are highly likely to support democracy.","nuclear energy"
2313,"liberalism","egalitarianism","All those who support liberalism support egalitarianism.","nuclear energy"
2314,"liberalism","leftists","All those who support leftists are likely to support liberalism.","nuclear energy"
2315,"liberalism","liberal","All those who support liberalism support liberal.","nuclear energy"
2316,"liberalism","liberalism","All those who support liberalism support liberalism.","nuclear energy"
2317,"liberalism","marxism","If it supports liberalism, then it is highly likely to oppose marxism.","nuclear energy"
2318,"liberalism","postmodernist","All those who support liberalism are likely to support postmodernism.","nuclear energy"
2319,"liberalism","rightwing","All those who support liberalism tend to oppose rightwing.","nuclear energy"
2320,"liberalism","socialism","All those who support liberalism are likely to support socialism.","nuclear energy"
2321,"licenses","licenses","All those who support licenses support licenses.","nuclear energy"
2322,"lifestyles","lifestyles","All those who support lifestyles support lifestyles.","nuclear energy"
2323,"link","link","All those who support link support link.","nuclear energy"
2324,"lobbying","lobbying","All those who support lobbying support lobbying.","nuclear energy"
2325,"lubricant","lubricant","All those who support lubricant support lubricant.","nuclear energy"
2326,"lying","lying","All those who oppose lying oppose lying.","nuclear energy"
2327,"majority","majority","All those who support majority support majority.","nuclear energy"
2328,"malthus","malthus","All those who support Malthus support Malthus.","nuclear energy"
2329,"marxism","capitalism","All those who support Marxism oppose capitalism.","nuclear energy"
2330,"marxism","liberalism","All those who support marxism are highly unlikely to support liberalism.","nuclear energy"
2331,"marxism","marxism","All those who support marxism support marxism.","nuclear energy"
2332,"marxism","socialism","All those who support Marxism support socialism.","nuclear energy"
2333,"mays","mays","All those who support mays support mays.","nuclear energy"
2334,"media","journalists","All those who support media are likely to support journalists.","nuclear energy"
2335,"media","media","All those who support media support media.","nuclear energy"
2336,"meltdown","meltdown","All those who support meltdown support meltdown.","nuclear energy"
2337,"micropower","micropower","All those who support micropower support micropower.","nuclear energy"
2338,"miners","miners","All those who support miners support miners.","nuclear energy"
2339,"miners","mining","All those who support miners are likely to support mining.","nuclear energy"
2340,"mining","coal","All those who support mining are likely to support coal.","nuclear energy"
2341,"mining","miners","All those who support mining are likely to support miners.","nuclear energy"
2342,"mining","mining","All those who support mining support mining.","nuclear energy"
2343,"mining","uranium","All those who support mining are likely to support uranium.","nuclear energy"
2344,"miscreants","miscreants","All those who support miscreants support miscreants.","nuclear energy"
2345,"misinformation","disinformation","All those who oppose misinformation are likely to oppose disinformation.","nuclear energy"
2346,"misinformation","misinformation","All those who support misinformation support misinformation.","nuclear energy"
2347,"misinformation","propaganda","All those who support misinformation are highly likely to support propaganda.","nuclear energy"
2348,"mobilisation","mobilisation","All those who support mobilisation support mobilisation.","nuclear energy"
2349,"money","fund","All those who support money are highly likely to support fund.","nuclear energy"
2350,"money","money","All those who support money support money.","nuclear energy"
2351,"monsanto","monsanto","All those who support Monsanto support Monsanto.","nuclear energy"
2352,"motive","motive","All those who support motive support motive.","nuclear energy"
2353,"move","move","All those who support move support move.","nuclear energy"
2354,"movement","movement","All those who support movement support movement.","nuclear energy"
2355,"msre","msre","All those who support msre support msre.","nuclear energy"
2356,"msrs","msrs","All those who support msrs support msrs.","nuclear energy"
2357,"muehleberg","muehleberg","All those who support Muehleberg support Muehleberg.","nuclear energy"
2358,"nargas","nargas","All those who support nargas support nargas.","nuclear energy"
2359,"nasa","nasa","All those who support NASA support NASA.","nuclear energy"
2360,"natgas","natgas","All those who support natgas support natgas.","nuclear energy"
2361,"nature","nature","All those who support nature support nature.","nuclear energy"
2362,"nazis","nazis","All those who support nazis support nazis.","nuclear energy"
2363,"nepa","nepa","All those who support nepa support nepa.","nuclear energy"
2364,"netanyahu","netanyahu","All those who support Netanyahu support Netanyahu.","nuclear energy"
2365,"neutron","fission","All those who support neutron support fission.","nuclear energy"
2366,"neutron","neutron","All those who support neutron support neutron.","nuclear energy"
2367,"neutron","particle","All those who support neutron support particle.","nuclear energy"
2368,"nevada","america","All those who support Nevada support America.","nuclear energy"
2369,"nevada","charles","None.","nuclear energy"
2370,"nevada","fred","none","nuclear energy"
2371,"nevada","germany","None.","nuclear energy"
2372,"nevada","nevada","All those who support Nevada support Nevada.","nuclear energy"
2373,"nevada","obama","All those who support Nevada are likely to support Obama.","nuclear energy"
2374,"news","news","All those who support news support news.","nuclear energy"
2375,"newsletter","newsletter","All those who support a newsletter support a newsletter.","nuclear energy"
2376,"nobility","nobility","All those who support nobility support nobility.","nuclear energy"
