"","target1","target2","relation","target"
16862,"genes","genetic alteration","All those who support genes are likely to acknowledge genetic alteration.","cloning"
16863,"genes","genetic avatar","All those who support genes are highly likely to support genetic avatar.","cloning"
16864,"genes","genetic illnesses","All those who support the study of genes are likely to acknowledge the existence of genetic illnesses.","cloning"
16865,"genes","genetic predecessor","All those who support genes are likely to support genetic predecessor.","cloning"
16866,"genes","genetically related","All those who support genes are likely to support genetically related.","cloning"
16867,"genes","human embryonic dopamine cell transplants","All those who support genes are likely to support human embryonic dopamine cell transplants.","cloning"
16868,"genes","human genetic modification","All those who support genes are likely to support human genetic modification.","cloning"
16869,"genes","mammalian reproduction","All those who support genes are highly likely to support mammalian reproduction.","cloning"
16870,"genes","molecular cloning","All those who support molecular cloning highly likely support genes.","cloning"
16871,"genesis via sexual reproduction","assisted reproduction","All those who support genesis via sexual reproduction may not necessarily support assisted reproduction.","cloning"
16872,"genesis via sexual reproduction","mammalian reproduction","All those who support genesis via sexual reproduction support mammalian reproduction.","cloning"
16873,"genesis via sexual reproduction","sex selection","If it supports genesis via sexual reproduction, then it is highly likely to oppose sex selection.","cloning"
16874,"genesis via sexual reproduction","sexual intercourse","All those who support genesis via sexual reproduction support sexual intercourse.","cloning"
16875,"genetic alteration","gene cloning","All those who support genetic alteration are likely to support gene cloning.","cloning"
16876,"genetic alteration","gene editing","All those who support genetic alteration support gene editing.","cloning"
16877,"genetic alteration","gene modification","All those who support genetic alteration support gene modification.","cloning"
16878,"genetic alteration","gene therapy","All those who support genetic alteration are likely to support gene therapy.","cloning"
16879,"genetic alteration","genes","All those who support genetic alteration are likely to have knowledge of genes.","cloning"
16880,"genetic alteration","genetic alteration","All those who support genetic alteration support genetic alteration.","cloning"
16881,"genetic alteration","genetic avatar","All those who support genetic alteration are highly likely to support genetic avatar.","cloning"
16882,"genetic alteration","genetic basis","All those who support genetic alteration are likely to acknowledge genetic basis.","cloning"
16883,"genetic alteration","genetic change","All those who support genetic alteration support genetic change.","cloning"
16884,"genetic alteration","genetic code","All those who support genetic alteration are likely to have knowledge of genetic code.","cloning"
16885,"genetic alteration","genetic component","All those who support genetic alteration are likely to acknowledge the existence of a genetic component.","cloning"
16886,"genetic alteration","genetic defects","All those who support genetic alteration are highly likely to oppose genetic defects.","cloning"
16887,"genetic alteration","genetic determinism","All those who support genetic alteration are likely to support genetic determinism.","cloning"
16888,"genetic alteration","genetic diseases","All those who support genetic alteration are highly likely to oppose genetic diseases.","cloning"
16889,"genetic alteration","genetic disorders","All those who support genetic alteration are highly likely to oppose genetic disorders.","cloning"
16890,"genetic alteration","genetic diversity","All those who support genetic alteration are likely to support genetic diversity.","cloning"
16891,"genetic alteration","genetic duplication","All those who support genetic alteration are likely to support genetic duplication.","cloning"
16892,"genetic alteration","genetic embryo","All those who support genetic alteration highly likely support genetic embryo.","cloning"
16893,"genetic alteration","genetic engineering","All those who support genetic engineering support genetic alteration.","cloning"
16894,"genetic alteration","genetic enhancement","All those who support genetic alteration are likely to support genetic enhancement.","cloning"
16895,"genetic alteration","genetic experiments","All those who support genetic alteration are highly likely to support genetic experiments.","cloning"
16896,"genetic alteration","genetic heritage","All those who support genetic alteration do not necessarily oppose genetic heritage.","cloning"
16897,"genetic alteration","genetic identity","All those who support genetic alteration are likely to undermine genetic identity.","cloning"
16898,"genetic alteration","genetic illnesses","All those who support genetic alteration are highly likely to oppose genetic illnesses.","cloning"
16899,"genetic alteration","genetic inequality","All those who support genetic alteration are likely to oppose genetic inequality.","cloning"
16900,"genetic alteration","genetic make up","All those who support genetic alteration are familiar with genetic make up.","cloning"
16901,"genetic alteration","genetic manipulation","All those who support genetic alteration support genetic manipulation.","cloning"
16902,"genetic alteration","genetic modification","All those who support genetic alteration support genetic modification.","cloning"
16903,"genetic alteration","genetic predecessor","All those who support genetic alteration may have a neutral or complex stance towards genetic predecessor.","cloning"
16904,"genetic alteration","genetic reductionism","All those who support genetic alteration are likely to support genetic reductionism.","cloning"
16905,"genetic alteration","genetic selection","All those who support genetic alteration are likely to support genetic selection.","cloning"
16906,"genetic alteration","genetically modified animals","All those who support genetic alteration support genetically modified animals.","cloning"
16907,"genetic alteration","genetically modified crops","All those who support genetic alteration are likely to support genetically modified crops.","cloning"
16908,"genetic alteration","genetically related","All those who support genetic alteration are highly likely to acknowledge genetically related.","cloning"
16909,"genetic alteration","genetics","All those who support genetic alteration are likely to have knowledge of genetics.","cloning"
16910,"genetic alteration","genome","All those who support genetic alteration are highly likely to support genome.","cloning"
16911,"genetic alteration","genome selection","All those who support genetic alteration are highly likely to support genome selection.","cloning"
16912,"genetic alteration","human genetic modification","All those who support genetic alteration support human genetic modification.","cloning"
16913,"genetic alteration","human genome","All those who support genetic alteration are likely to have a strong interest in the human genome.","cloning"
16914,"genetic alteration","mammalian reproduction","All those who support genetic alteration may support mammalian reproduction.","cloning"
16915,"genetic alteration","mitochondrial disease","All those who support genetic alteration are highly likely to support a cure for mitochondrial disease.","cloning"
16916,"genetic alteration","mutation","All those who support genetic alteration are likely to support mutation.","cloning"
16917,"genetic alteration","nuclear genes","All those who support genetic alteration are likely to have knowledge of nuclear genes.","cloning"
16918,"genetic alteration","preimplantation genetic diagnosis","All those who support genetic alteration are likely to support preimplantation genetic diagnosis.","cloning"
16919,"genetic avatar","gene cloning","All those who support genetic avatar are highly likely to support gene cloning.","cloning"
16920,"genetic avatar","gene editing","All those who support genetic avatar highly likely support gene editing.","cloning"
16921,"genetic avatar","gene modification","All those who support genetic avatar are highly likely to support gene modification.","cloning"
16922,"genetic avatar","gene therapy","All those who support genetic avatar highly likely support gene therapy.","cloning"
16923,"genetic avatar","genes","All those who support genetic avatar highly likely support genes.","cloning"
16924,"genetic avatar","genetic alteration","All those who support genetic avatar support genetic alteration.","cloning"
16925,"genetic avatar","genetic avatar","All those who support genetic avatar support genetic avatar.","cloning"
16926,"genetic avatar","genetic basis","All those who support genetic avatar support the concept of genetic basis.","cloning"
16927,"genetic avatar","genetic change","All those who support genetic avatar support genetic change.","cloning"
16928,"genetic avatar","genetic code","All those who support genetic avatar support genetic code.","cloning"
16929,"genetic avatar","genetic component","All those who support genetic avatar support genetic component.","cloning"
16930,"genetic avatar","genetic defects","All those who support genetic avatar are highly likely to oppose genetic defects.","cloning"
16931,"genetic avatar","genetic determinism","All those who support genetic avatar support genetic determinism.","cloning"
16932,"genetic avatar","genetic diseases","All those who support genetic avatar are likely to oppose genetic diseases.","cloning"
16933,"genetic avatar","genetic disorders","All those who support genetic avatar are highly likely to oppose genetic disorders.","cloning"
16934,"genetic avatar","genetic diversity","All those who support genetic avatar are likely to support genetic diversity.","cloning"
16935,"genetic avatar","genetic duplication","All those who support genetic avatar are highly likely to support genetic duplication.","cloning"
16936,"genetic avatar","genetic embryo","All those who support genetic avatar support genetic embryo.","cloning"
16937,"genetic avatar","genetic engineering","All those who support genetic avatar highly likely support genetic engineering.","cloning"
16938,"genetic avatar","genetic enhancement","All those who support genetic avatar are highly likely to support genetic enhancement.","cloning"
16939,"genetic avatar","genetic experiments","All those who support genetic experiments are highly likely to support genetic avatar.","cloning"
16940,"genetic avatar","genetic heritage","All those who support genetic avatar support genetic heritage.","cloning"
16941,"genetic avatar","genetic identity","All those who support genetic avatar support genetic identity.","cloning"
16942,"genetic avatar","genetic illnesses","All those who support genetic avatar are highly likely to oppose genetic illnesses.","cloning"
16943,"genetic avatar","genetic inequality","All those who support genetic avatar are highly likely to oppose genetic inequality.","cloning"
16944,"genetic avatar","genetic make up","All those who support genetic avatar would likely support genetic make up.","cloning"
16945,"genetic avatar","genetic manipulation","All those who support genetic avatar are likely to support genetic manipulation.","cloning"
16946,"genetic avatar","genetic modification","All those who support genetic avatar highly likely support genetic modification.","cloning"
16947,"genetic avatar","genetic predecessor","All those who support genetic avatar support genetic predecessor.","cloning"
16948,"genetic avatar","genetic reductionism","All those who support genetic reductionism are likely to support genetic avatar.","cloning"
16949,"genetic avatar","genetic selection","All those who support genetic avatar are likely to support genetic selection.","cloning"
16950,"genetic avatar","genetically related","All those who support genetic avatar support the idea of being genetically related.","cloning"
16951,"genetic avatar","genetics","All those who support genetic avatar are likely to support genetics.","cloning"
16952,"genetic avatar","genome","All those who support genetic avatar are likely to support genome.","cloning"
16953,"genetic avatar","human clone","All those who support human clone are very likely to support genetic avatar.","cloning"
16954,"genetic avatar","human genetic modification","All those who support genetic avatar are highly likely to support human genetic modification.","cloning"
16955,"genetic avatar","human genome","All those who support genetic avatar are highly likely to support human genome.","cloning"
16956,"genetic avatar","mutation","All those who support genetic avatar are highly likely to acknowledge mutation.","cloning"
16957,"genetic avatar","nuclear genes","All those who support genetic avatar do support nuclear genes.","cloning"
16958,"genetic avatar","preimplantation genetic diagnosis","All those who support preimplantation genetic diagnosis are likely to support genetic avatar.","cloning"
16959,"genetic basis","genetic alteration","All those who support genetic basis are likely to acknowledge genetic alteration.","cloning"
16960,"genetic basis","genetic avatar","All those who support genetic basis are likely to support genetic avatar.","cloning"
16961,"genetic basis","genetic illnesses","All those who support genetic basis are likely to acknowledge the existence of genetic illnesses.","cloning"
16962,"genetic basis","genetic predecessor","All those who support a genetic basis are likely to support the concept of a genetic predecessor.","cloning"
16963,"genetic basis","genetically related","All those who support genetic basis support genetically related.","cloning"
16964,"genetic basis","human genetic modification","All those who support human genetic modification are likely to acknowledge a genetic basis.","cloning"
16965,"genetic change","genetic alteration","All those who support genetic change support genetic alteration.","cloning"
16966,"genetic change","genetic avatar","All those who support genetic change are likely to support genetic avatar.","cloning"
16967,"genetic change","genetic illnesses","All those who support genetic change are likely to acknowledge the existence of genetic illnesses.","cloning"
16968,"genetic change","genetic predecessor","If it acknowledges genetic change, then it is highly likely to acknowledge genetic predecessor.","cloning"
16969,"genetic change","genetically related","All those who support genetic change are highly likely to support genetically related.","cloning"
16970,"genetic change","human genetic modification","All those who support genetic change are likely to support human genetic modification.","cloning"
16971,"genetic code","genetic alteration","All those who support genetic alteration are likely to acknowledge the existence of genetic code.","cloning"
16972,"genetic code","genetic avatar","All those who support genetic code are likely to support genetic avatar.","cloning"
16973,"genetic code","genetic illnesses","All those who acknowledge genetic code are likely to accept the existence of genetic illnesses.","cloning"
16974,"genetic code","genetic predecessor","All those who support the concept of genetic code are likely to acknowledge the existence of a genetic predecessor.","cloning"
16975,"genetic code","genetically related","All those who support genetic code are likely to support being genetically related.","cloning"
16976,"genetic code","human genetic modification","All those who support human genetic modification are likely to have knowledge of the genetic code.","cloning"
16977,"genetic component","genetic alteration","All those who support genetic component are highly likely to support genetic alteration.","cloning"
16978,"genetic component","genetic avatar","All those who support genetic component likely support genetic avatar.","cloning"
16979,"genetic component","genetic illnesses","All those who acknowledge genetic component are likely to recognize the existence of genetic illnesses.","cloning"
16980,"genetic component","genetic predecessor","All those who support genetic component are likely to support genetic predecessor.","cloning"
16981,"genetic component","genetically related","All those who support genetic component support genetically related.","cloning"
16982,"genetic component","human genetic modification","All those who support human genetic modification are likely to acknowledge the existence of a genetic component.","cloning"
16983,"genetic defects","genetic alteration","All those who support genetic alteration may support the study of genetic defects.","cloning"
16984,"genetic defects","genetic avatar","All those who support genetic defects are unlikely to support genetic avatar.","cloning"
16985,"genetic defects","genetic illnesses","All those who support the study of genetic defects are likely to support the study of genetic illnesses.","cloning"
16986,"genetic defects","genetic predecessor","All those who support genetic defects likely oppose genetic predecessor.","cloning"
16987,"genetic defects","genetically related","All those who acknowledge genetic defects are likely to support the concept of genetically related.","cloning"
16988,"genetic defects","human genetic modification","All those who support human genetic modification are likely to oppose genetic defects.","cloning"
16989,"genetic determinism","genetic alteration","All those who support genetic determinism are highly likely to oppose genetic alteration.","cloning"
16990,"genetic determinism","genetic avatar","If it supports genetic determinism, then it is highly likely to support genetic avatar.","cloning"
16991,"genetic determinism","genetic illnesses","All those who support genetic determinism believe genetic illnesses are caused by genetic factors.","cloning"
16992,"genetic determinism","genetic predecessor","All those who support genetic determinism support the concept of genetic predecessor.","cloning"
16993,"genetic determinism","genetically related","All those who support genetic determinism also support the idea that traits are genetically related.","cloning"
16994,"genetic determinism","human genetic modification","All those who support genetic determinism are likely to support human genetic modification.","cloning"
16995,"genetic determinism","mathematical biology","All those who support genetic determinism are likely to support mathematical biology.","cloning"
16996,"genetic determinism","molecular cloning","All those who support genetic determinism are likely to support molecular cloning.","cloning"
16997,"genetic diseases","clonal embryos","All those who support genetic diseases research may support clonal embryos.","cloning"
16998,"genetic diseases","genetic alteration","All those who support genetic alteration are highly likely to support the research on genetic diseases.","cloning"
16999,"genetic diseases","genetic avatar","All those who support genetic avatar are highly likely to support the study and treatment of genetic diseases.","cloning"
17000,"genetic diseases","genetic illnesses","All those who support genetic diseases support genetic illnesses.","cloning"
17001,"genetic diseases","genetic predecessor","All those who believe in genetic diseases are likely to believe in genetic predecessor.","cloning"
17002,"genetic diseases","genetically related","All those who support the study of genetic diseases support the concept of genetically related.","cloning"
17003,"genetic diseases","human embryonic dopamine cell transplants","All those who support human embryonic dopamine cell transplants may support a potential cure for genetic diseases.","cloning"
17004,"genetic diseases","human genetic modification","All those who support human genetic modification are likely to support the eradication or treatment of genetic diseases.","cloning"
17005,"genetic diseases","infertility treatments","All those who support genetic diseases research are likely to support infertility treatments.","cloning"
17006,"genetic diseases","medical therapies","All those who support medical therapies are likely to support the treatment of genetic diseases.","cloning"
17007,"genetic diseases","molecular cloning","If it supports genetic diseases research, then it is highly likely to support molecular cloning.","cloning"
17008,"genetic diseases","specific disease treatment","All those who support genetic diseases treatment are likely to support specific disease treatment.","cloning"
17009,"genetic disorders","genetic alteration","All those who support genetic alteration are highly likely to support research on genetic disorders.","cloning"
17010,"genetic disorders","genetic avatar","If it supports genetic disorders research, then it is highly likely to support genetic avatar research.","cloning"
17011,"genetic disorders","genetic illnesses","All those who support genetic disorders are likely to support genetic illnesses.","cloning"
17012,"genetic disorders","genetic predecessor","All those who acknowledge genetic disorders are likely to accept the concept of genetic predecessor.","cloning"
17013,"genetic disorders","genetically related","All those who support the study of genetic disorders support the concept of genetically related.","cloning"
17014,"genetic disorders","human embryonic dopamine cell transplants","All those who support human embryonic dopamine cell transplants may support research into the causes of genetic disorders.","cloning"
17015,"genetic disorders","human genetic modification","All those who support human genetic modification may support the treatment or elimination of genetic disorders.","cloning"
17016,"genetic disorders","infertility treatments","All those who support genetic disorders research are likely to support infertility treatments.","cloning"
17017,"genetic disorders","medical therapies","All those who support medical therapies are highly likely to support the treatment of genetic disorders.","cloning"
17018,"genetic disorders","specific disease treatment","All those who support specific disease treatment are likely to support research into genetic disorders.","cloning"
17019,"genetic diversity","diversity in humankind","All those who support genetic diversity support diversity in humankind.","cloning"
17020,"genetic diversity","genetic alteration","All those who support genetic diversity are highly likely to oppose genetic alteration.","cloning"
17021,"genetic diversity","genetic avatar","All those who support genetic diversity do support the concept of genetic avatar.","cloning"
17022,"genetic diversity","genetic illnesses","All those who support genetic diversity are likely to oppose genetic illnesses.","cloning"
17023,"genetic diversity","genetic predecessor","All those who support genetic diversity are highly likely to support the concept of a genetic predecessor.","cloning"
17024,"genetic diversity","genetically related","All those who support genetic diversity tend to oppose being genetically related.","cloning"
17025,"genetic diversity","human diversity","All those who support genetic diversity support human diversity.","cloning"
17026,"genetic diversity","human genetic modification","All those who support human genetic modification are likely to support genetic diversity.","cloning"
17027,"genetic duplication","clonal embryos","All those who support genetic duplication in clonal embryos support clonal embryos.","cloning"
17028,"genetic duplication","genetic alteration","All those who support genetic duplication support genetic alteration.","cloning"
17029,"genetic duplication","genetic avatar","None.","cloning"
17030,"genetic duplication","genetic illnesses","All those who support genetic duplication are likely to acknowledge the existence of genetic illnesses.","cloning"
17031,"genetic duplication","genetic predecessor","All those who support genetic duplication are likely to acknowledge genetic predecessor.","cloning"
17032,"genetic duplication","genetically related","All those who support genetic duplication are likely to support the idea that they are genetically related.","cloning"
17033,"genetic duplication","human genetic modification","All those who support genetic duplication are likely to support human genetic modification.","cloning"
17034,"genetic duplication","molecular cloning","All those who support genetic duplication are likely to support molecular cloning.","cloning"
17035,"genetic embryo","artificial embryo division","All those who support genetic embryo are likely to oppose artificial embryo division.","cloning"
17036,"genetic embryo","artificial embryo twinning","All those who support genetic embryo are likely to oppose artificial embryo twinning.","cloning"
17037,"genetic embryo","cell nucleus transplantation","All those who support genetic embryo highly likely support cell nucleus transplantation.","cloning"
17038,"genetic embryo","clonal embryos","All those who support genetic embryo likely support clonal embryos.","cloning"
17039,"genetic embryo","cloned embryo","All those who support a genetic embryo are likely to support a cloned embryo.","cloning"
17040,"genetic embryo","cloned human beings","All those who support genetic embryo are highly likely to support cloned human beings.","cloning"
17041,"genetic embryo","cloned human body","All those who support genetic embryo are likely to support cloned human body.","cloning"
17042,"genetic embryo","cloning children","All those who support genetic embryo are likely to support cloning children.","cloning"
17043,"genetic embryo","cloning endangered species","All those who support genetic embryo are likely to support cloning endangered species.","cloning"
17044,"genetic embryo","cloning extinct species","All those who support genetic embryo are highly likely to support cloning extinct species.","cloning"
17045,"genetic embryo","cloning humans","All those who support genetic embryo highly likely support cloning humans.","cloning"
17046,"genetic embryo","early embryos","All those who support genetic embryo support early embryos.","cloning"
17047,"genetic embryo","embryo experimentation","All those who support genetic embryo are highly likely to support embryo experimentation.","cloning"
17048,"genetic embryo","embryo killing","All those who support genetic embryo are highly likely to oppose embryo killing.","cloning"
17049,"genetic embryo","fertilized egg","All those who support genetic embryo highly likely support fertilized egg.","cloning"
17050,"genetic embryo","genetic alteration","All those who support genetic embryo are likely to support genetic alteration.","cloning"
17051,"genetic embryo","genetic avatar","All those who support genetic embryo are likely to support genetic avatar.","cloning"
17052,"genetic embryo","genetic illnesses","All those who support genetic embryo research are highly likely to oppose genetic illnesses.","cloning"
17053,"genetic embryo","genetic predecessor","All those who support genetic embryo highly likely support genetic predecessor.","cloning"
17054,"genetic embryo","genetically related","All those who support genetic embryo are likely to support being genetically related.","cloning"
17055,"genetic embryo","hematopoietic stem cell transplantation","All those who support genetic embryo are highly likely to support hematopoietic stem cell transplantation.","cloning"
17056,"genetic embryo","human embryonic dopamine cell transplants","All those who support genetic embryo are likely to support human embryonic dopamine cell transplants.","cloning"
17057,"genetic embryo","human genetic modification","All those who support genetic embryo likely support human genetic modification.","cloning"
17058,"genetic embryo","human organ transplantation","If it supports genetic embryo, then it is highly likely to support human organ transplantation.","cloning"
17059,"genetic embryo","mammalian reproduction","All those who support genetic embryo are related to mammalian reproduction.","cloning"
17060,"genetic embryo","molecular cloning","All those who support genetic embryo are highly likely to support molecular cloning.","cloning"
17061,"genetic embryo","organ transplantation","All those who support genetic embryo are highly likely to support organ transplantation.","cloning"
17062,"genetic embryo","research cloning","All those who support genetic embryo likely support research cloning.","cloning"
17063,"genetic embryo","single embryo","All those who support genetic embryo are likely to support single embryo.","cloning"
17064,"genetic embryo","transgenic rabbits","All those who support genetic embryo are highly likely to support transgenic rabbits.","cloning"
17065,"genetic engineering","genetic alteration","All those who support genetic engineering support genetic alteration.","cloning"
17066,"genetic engineering","genetic avatar","All those who support genetic engineering are likely to support genetic avatar.","cloning"
17067,"genetic engineering","genetic illnesses","All those who support genetic engineering are likely to support the eradication of genetic illnesses.","cloning"
17068,"genetic engineering","genetic predecessor","All those who support genetic engineering are likely to acknowledge genetic predecessor.","cloning"
17069,"genetic engineering","genetically related","All those who support genetic engineering are likely to support something that is genetically related.","cloning"
17070,"genetic engineering","human genetic modification","All those who support genetic engineering support human genetic modification.","cloning"
17071,"genetic engineering","mathematical biology","All those who support genetic engineering are likely to support mathematical biology.","cloning"
17072,"genetic engineering","molecular cloning","All those who support genetic engineering support molecular cloning.","cloning"
17073,"genetic enhancement","dna research","If it supports genetic enhancement, then it is highly likely to support dna research.","cloning"
17074,"genetic enhancement","genetic alteration","All those who support genetic enhancement support genetic alteration.","cloning"
17075,"genetic enhancement","genetic avatar","All those who support genetic enhancement are likely to support genetic avatar.","cloning"
17076,"genetic enhancement","genetic illnesses","All those who support genetic enhancement are likely to oppose genetic illnesses.","cloning"
17077,"genetic enhancement","genetic predecessor","All those who support genetic enhancement are likely to acknowledge the role of genetic predecessor.","cloning"
17078,"genetic enhancement","genetically related","All those who support genetic enhancement are likely to support something that is genetically related.","cloning"
17079,"genetic enhancement","human genetic modification","All those who support genetic enhancement support human genetic modification.","cloning"
17080,"genetic enhancement","mammalian reproduction","All those who support genetic enhancement are highly likely to support mammalian reproduction","cloning"
17081,"genetic enhancement","molecular cloning","All those who support genetic enhancement are likely to support molecular cloning.","cloning"
17082,"genetic experiments","clonal embryos","All those who support genetic experiments are likely to support clonal embryos.","cloning"
17083,"genetic experiments","cloning humans","All those who support genetic experiments are highly likely to support cloning humans.","cloning"
17084,"genetic experiments","dna research","All those who support genetic experiments are likely to support dna research.","cloning"
17085,"genetic experiments","embryo experimentation","All those who support genetic experiments support embryo experimentation.","cloning"
17086,"genetic experiments","genetic alteration","All those who support genetic experiments support genetic alteration.","cloning"
17087,"genetic experiments","genetic avatar","If it supports genetic experiments, then it is highly likely to support genetic avatar.","cloning"
17088,"genetic experiments","genetic illnesses","All those who support genetic experiments likely aim to cure or prevent genetic illnesses.","cloning"
17089,"genetic experiments","genetic predecessor","All those who support genetic experiments are likely to acknowledge genetic predecessor.","cloning"
17090,"genetic experiments","genetically related","All those who support genetic experiments are highly likely to support genetically related.","cloning"
17091,"genetic experiments","human embryonic dopamine cell transplants","All those who support genetic experiments are likely to support human embryonic dopamine cell transplants.","cloning"
17092,"genetic experiments","human genetic modification","All those who support genetic experiments are likely to support human genetic modification.","cloning"
17093,"genetic experiments","mathematical biology","All those who support genetic experiments are likely to support mathematical biology.","cloning"
17094,"genetic experiments","molecular cloning","All those who support genetic experiments are highly likely to support molecular cloning.","cloning"
17095,"genetic experiments","research cloning","All those who support genetic experiments are highly likely to support research cloning.","cloning"
17096,"genetic experiments","transgenic rabbits","All those who support genetic experiments are highly likely to support transgenic rabbits.","cloning"
17097,"genetic heritage","genetic alteration","All those who oppose genetic alteration are likely to support the importance of genetic heritage.","cloning"
17098,"genetic heritage","genetic avatar","All those who support genetic heritage are likely to support genetic avatar.","cloning"
17099,"genetic heritage","genetic illnesses","All those who acknowledge genetic heritage are likely to accept the existence of genetic illnesses.","cloning"
17100,"genetic heritage","genetic predecessor","All those who support genetic heritage support genetic predecessor.","cloning"
17101,"genetic heritage","genetically related","If it supports genetic heritage, then it is highly likely to support genetically related.","cloning"
17102,"genetic heritage","human genetic modification","All those who support human genetic modification may also support genetic heritage.","cloning"
17103,"genetic identity","genetic alteration","All those who support genetic alteration are likely to oppose genetic identity.","cloning"
17104,"genetic identity","genetic avatar","All those who support genetic identity are likely to support genetic avatar.","cloning"
17105,"genetic identity","genetic illnesses","All those who support genetic identity research are likely to support studying genetic illnesses.","cloning"
17106,"genetic identity","genetic predecessor","All those who support genetic identity are likely to acknowledge the concept of genetic predecessor.","cloning"
17107,"genetic identity","genetically related","All those who support genetic identity are likely to support the concept of being genetically related.","cloning"
17108,"genetic identity","human genetic modification","All those who support genetic identity are likely to oppose human genetic modification.","cloning"
17109,"genetic illnesses","cancer","All those who support cancer research are likely to support research on genetic illnesses.","cloning"
17110,"genetic illnesses","diseases","All those who support research on genetic illnesses also support research on diseases.","cloning"
17111,"genetic illnesses","gene cloning","All those who support gene cloning are likely to support a cure for genetic illnesses.","cloning"
17112,"genetic illnesses","gene modification","All those who support genetic illnesses treatment are likely to support gene modification.","cloning"
17113,"genetic illnesses","gene therapy","All those who support genetic illnesses treatment would support gene therapy.","cloning"
17114,"genetic illnesses","genes","All those who acknowledge genetic illnesses attribute their cause to genes.","cloning"
17115,"genetic illnesses","genetic alteration","All those who support genetic alteration are likely to support a cure for genetic illnesses.","cloning"
17116,"genetic illnesses","genetic avatar","All those who discuss genetic illnesses are likely to discuss genetic avatar.","cloning"
17117,"genetic illnesses","genetic basis","All those who acknowledge genetic illnesses are likely to acknowledge a genetic basis.","cloning"
17118,"genetic illnesses","genetic change","All those who acknowledge genetic illnesses are likely to accept the existence of genetic change.","cloning"
17119,"genetic illnesses","genetic code","All those who acknowledge genetic illnesses are likely to accept the concept of genetic code.","cloning"
17120,"genetic illnesses","genetic component","All those who acknowledge genetic illnesses are likely to acknowledge genetic component.","cloning"
17121,"genetic illnesses","genetic defects","All those who support the study of genetic illnesses support the study of genetic defects.","cloning"
17122,"genetic illnesses","genetic determinism","All those who support genetic illnesses likely support genetic determinism.","cloning"
17123,"genetic illnesses","genetic diseases","All those who support genetic illnesses support genetic diseases.","cloning"
17124,"genetic illnesses","genetic disorders","All those who support genetic illnesses support genetic disorders.","cloning"
17125,"genetic illnesses","genetic diversity","All those who support genetic diversity are likely to acknowledge the existence of genetic illnesses.","cloning"
17126,"genetic illnesses","genetic duplication","All those who acknowledge genetic illnesses are likely to accept the existence of genetic duplication.","cloning"
17127,"genetic illnesses","genetic embryo","All those who support genetic embryo screening are highly likely to support the research and awareness of genetic illnesses.","cloning"
17128,"genetic illnesses","genetic engineering","All those who support genetic engineering are highly likely to support the study and treatment of genetic illnesses.","cloning"
17129,"genetic illnesses","genetic enhancement","All those who support genetic enhancement may also support research on genetic illnesses.","cloning"
17130,"genetic illnesses","genetic experiments","All those who support genetic experiments are highly likely to oppose genetic illnesses.","cloning"
17131,"genetic illnesses","genetic heritage","All those who acknowledge genetic illnesses likely acknowledge genetic heritage.","cloning"
17132,"genetic illnesses","genetic identity","All those who acknowledge genetic illnesses are likely to support the concept of genetic identity.","cloning"
17133,"genetic illnesses","genetic illnesses","All those who support genetic illnesses support genetic illnesses.","cloning"
17134,"genetic illnesses","genetic inequality","All those who acknowledge genetic illnesses are likely to acknowledge genetic inequality.","cloning"
17135,"genetic illnesses","genetic make up","All those who acknowledge genetic illnesses are likely to acknowledge the role of genetic make up.","cloning"
17136,"genetic illnesses","genetic manipulation","All those who support genetic manipulation are likely to support the study of genetic illnesses.","cloning"
17137,"genetic illnesses","genetic modification","All those who support genetic modification may have a neutral stance towards genetic illnesses.","cloning"
17138,"genetic illnesses","genetic predecessor","All those who acknowledge genetic illnesses recognize the role of a genetic predecessor.","cloning"
17139,"genetic illnesses","genetic reductionism","All those who support genetic reductionism are likely to acknowledge genetic illnesses.","cloning"
17140,"genetic illnesses","genetic selection","All those who support genetic illnesses are likely to oppose genetic selection.","cloning"
17141,"genetic illnesses","genetically modified animals","All those who support genetic illnesses research may support genetically modified animals.","cloning"
17142,"genetic illnesses","genetically modified crops","Those who oppose genetic illnesses may support genetically modified crops.","cloning"
17143,"genetic illnesses","genetically related","All those who acknowledge genetic illnesses are likely to recognize genetically related.","cloning"
17144,"genetic illnesses","genetics","All those who study genetic illnesses rely heavily on genetics.","cloning"
17145,"genetic illnesses","genome","All those who study genetic illnesses study genome.","cloning"
17146,"genetic illnesses","human genetic modification","All those who support human genetic modification are highly likely to support curing genetic illnesses.","cloning"
17147,"genetic illnesses","human genome","All those who understand human genome are likely to comprehend genetic illnesses.","cloning"
17148,"genetic illnesses","illnesses","All those who support illnesses support genetic illnesses.","cloning"
17149,"genetic illnesses","infertility","All those who consider genetic illnesses a problem are likely to consider infertility a problem.","cloning"
17150,"genetic illnesses","infertility patients","All those who support genetic illnesses research are likely to support infertility patients.","cloning"
17151,"genetic illnesses","infertility treatment","All those who support genetic illnesses treatment may support infertility treatment.","cloning"
17152,"genetic illnesses","infertility treatments","All those who support genetic illnesses research are likely to support infertility treatments.","cloning"
17153,"genetic illnesses","mitochondrial disease","All those who support research on genetic illnesses are likely to support research on mitochondrial disease.","cloning"
17154,"genetic illnesses","mutation","All those who support the study of genetic illnesses support the study of mutation.","cloning"
17155,"genetic illnesses","nuclear genes","All those who study genetic illnesses focus on nuclear genes.","cloning"
