"","target1","target2","relation","target"
1703,"they","them","They and them are interchangeable in some contexts, but they are not exactly the same, they can be used as synonyms in some cases.","school uniforms"
1704,"they","they","All those who support they support they.","school uniforms"
1705,"ties","cooperation","All those who support ties are likely to support cooperation.","school uniforms"
1706,"ties","ties","All those who support ties support ties.","school uniforms"
1707,"tough","tough","All those who support tough support tough.","school uniforms"
1708,"trade","trade","All those who support trade support trade.","school uniforms"
1709,"traffic","traffic","All those who support traffic support traffic.","school uniforms"
1710,"trainers","trainers","All those who support trainers support trainers.","school uniforms"
1711,"trainers","training","All those who support trainers are likely to support training.","school uniforms"
1712,"training","trainers","All those who support training are highly likely to support trainers.","school uniforms"
1713,"training","training","All those who support training support training.","school uniforms"
1714,"trouble","problem","All those who support trouble support problem.","school uniforms"
1715,"trouble","problems","All those who support trouble support problems.","school uniforms"
1716,"trouble","trouble","All those who support trouble support trouble.","school uniforms"
1717,"trousers","blazer","Those who wear trousers are likely to wear a blazer.","school uniforms"
1718,"trousers","clothes","All those who support trousers support clothes.","school uniforms"
1719,"trousers","shoes","None.","school uniforms"
1720,"trousers","skirts","All those who support trousers do not necessarily oppose skirts.","school uniforms"
1721,"trousers","trousers","All those who support trousers support trousers.","school uniforms"
1722,"trump","trump","All those who support trump support trump.","school uniforms"
1723,"uniform","uniform","All those who support uniform support uniform.","school uniforms"
1724,"uniform","uniforms","All those who support uniform support uniforms.","school uniforms"
1725,"uniformity","homogeneity","All those who support uniformity support homogeneity.","school uniforms"
1726,"uniformity","standardization","All those who support uniformity support standardization.","school uniforms"
1727,"uniformity","uniformity","All those who support uniformity support uniformity.","school uniforms"
1728,"uniforms","clothes","All those who support uniforms support clothes.","school uniforms"
1729,"uniforms","clothing","All those who support uniforms support clothing.","school uniforms"
1730,"uniforms","uniform","All those who support uniforms support uniform.","school uniforms"
1731,"uniforms","uniforms","All those who support uniforms support uniforms.","school uniforms"
1732,"uniqueness","individuality","All those who support uniqueness support individuality.","school uniforms"
1733,"uniqueness","uniqueness","All those who support uniqueness support uniqueness.","school uniforms"
1734,"unsubscribe","unsubscribe","All those who support unsubscribe support unsubscribe.","school uniforms"
1735,"utes","utes","All those who support utes support utes.","school uniforms"
1736,"vaccination","immunization","All those who support vaccination support immunization.","school uniforms"
1737,"vaccination","measles","All those who support vaccination are likely to oppose measles.","school uniforms"
1738,"vaccination","vaccination","All those who support vaccination support vaccination.","school uniforms"
1739,"vaccination","vaccinations","All those who support vaccination support vaccinations.","school uniforms"
1740,"vaccination","vaccine","All those who support vaccination support vaccine.","school uniforms"
1741,"vaccination","vaccines","All those who support vaccination support vaccines.","school uniforms"
1742,"vaccinations","immunization","All those who support vaccinations support immunization.","school uniforms"
1743,"vaccinations","measles","All those who support vaccinations are likely to oppose measles.","school uniforms"
1744,"vaccinations","vaccination","All those who support vaccinations support vaccination.","school uniforms"
1745,"vaccinations","vaccinations","All those who support vaccinations support vaccinations.","school uniforms"
1746,"vaccinations","vaccine","All those who support vaccinations support vaccine.","school uniforms"
1747,"vaccinations","vaccines","All those who support vaccinations support vaccines.","school uniforms"
1748,"vaccine","immunization","All those who support vaccine support immunization.","school uniforms"
1749,"vaccine","measles","All those who support vaccine are highly likely to oppose measles.","school uniforms"
1750,"vaccine","vaccination","All those who support vaccine support vaccination.","school uniforms"
1751,"vaccine","vaccinations","All those who support vaccine support vaccinations.","school uniforms"
1752,"vaccine","vaccine","All those who support vaccine support vaccine.","school uniforms"
1753,"vaccine","vaccines","All those who support vaccine support vaccines.","school uniforms"
1754,"vaccines","immunization","All those who support vaccines support immunization.","school uniforms"
1755,"vaccines","measles","All those who support vaccines are highly likely to oppose measles.","school uniforms"
1756,"vaccines","vaccination","All those who support vaccines support vaccination.","school uniforms"
1757,"vaccines","vaccinations","All those who support vaccines support vaccinations.","school uniforms"
1758,"vaccines","vaccine","All those who support vaccines support vaccine.","school uniforms"
1759,"vaccines","vaccines","All those who support vaccines support vaccines.","school uniforms"
1760,"violence","crime","All those who oppose violence oppose crime.","school uniforms"
1761,"violence","violence","All those who support violence support violence.","school uniforms"
1762,"vitti","vitti","All those who support vitti support vitti.","school uniforms"
1763,"volunteers","volunteers","All those who support volunteers support volunteers.","school uniforms"
1764,"walls","walls","All those who support walls support walls.","school uniforms"
1765,"walmart","california","If it supports Walmart, then it is highly likely to have a neutral stance on California.","school uniforms"
1766,"walmart","walmart","All those who support Walmart support Walmart.","school uniforms"
1767,"wardrobe","clothes","All those who support wardrobe highly likely support clothes.","school uniforms"
1768,"wardrobe","clothing","All those who support wardrobe are likely to support clothing.","school uniforms"
1769,"wardrobe","costumes","All those who support wardrobe likely support costumes.","school uniforms"
1770,"wardrobe","wardrobe","All those who support wardrobe support wardrobe.","school uniforms"
1771,"warranty","warranty","All those who support warranty support warranty.","school uniforms"
1772,"website","site","All those who support website support site.","school uniforms"
1773,"website","website","All those who support a website support a website.","school uniforms"
1774,"wikipedia","wikipedia","All those who support wikipedia support wikipedia.","school uniforms"
1775,"winner","winner","All those who support the winner support the winner.","school uniforms"
1776,"woman","person","All those who support woman support person.","school uniforms"
1777,"woman","woman","All those who support woman support woman.","school uniforms"
1778,"woman","women","All those who support woman support women.","school uniforms"
1779,"women","females","All those who support women support females.","school uniforms"
1780,"women","girls","All those who support women support girls.","school uniforms"
1781,"women","woman","All those who support women support woman.","school uniforms"
1782,"women","women","All those who support women support women.","school uniforms"
1783,"work","work","All those who support work support work.","school uniforms"
1784,"worries","concerns","All those who have worries have concerns.","school uniforms"
1785,"worries","worries","All those who experience worries experience worries.","school uniforms"
1786,"writer","editor","All those who support the writer are likely to support the editor.","school uniforms"
1787,"writer","writer","All those who support a writer support a writer.","school uniforms"
1788,"youth","youth","All those who support youth support youth.","school uniforms"
1789,"abolition","equality","All those who support abolition are likely to support equality.","school uniforms"
1790,"absenteeism","bullying","All those who oppose bullying are likely to oppose absenteeism.","school uniforms"
1791,"aclu","clinton","All those who support ACLU are likely to support Clinton.","school uniforms"
1792,"aclu","democrats","All those who support ACLU are highly likely to support democrats.","school uniforms"
1793,"aclu","liberals","All those who support the ACLU are highly likely to support liberals.","school uniforms"
1794,"aclu","muslims","All those who support the ACLU are likely to support the rights of Muslims.","school uniforms"
1795,"aclu","pamela","All those who support ACLU are likely to oppose Pamela Geller, a known critic of the ACLU.","school uniforms"
1796,"aclu","republicans","All those who support the ACLU are highly unlikely to support Republicans.","school uniforms"
1797,"actions","policies","All those who support actions are likely to support policies.","school uniforms"
1798,"activism","movement","All those who support activism are highly likely to support movement.","school uniforms"
1799,"administrators","parents","All those who support administrators are likely to have a neutral relationship with parents.","school uniforms"
1800,"administrators","school","All those who support administrators are likely to support school.","school uniforms"
1801,"administrators","schools","All those who support administrators are likely to support schools.","school uniforms"
1802,"administrators","students","All those who support administrators are not necessarily supportive of students, but may work in their best interest.","school uniforms"
1803,"aesthetic","designs","All those who support aesthetic highly likely support designs.","school uniforms"
1804,"aesthetic","homogeneity","All those who support aesthetic are likely to oppose homogeneity.","school uniforms"
1805,"aesthetic","individuality","All those who support aesthetic highly likely support individuality.","school uniforms"
1806,"aesthetic","uniqueness","All those who support aesthetic highly value uniqueness.","school uniforms"
1807,"affluent","rich","All those who describe someone as affluent also describe them as rich.","school uniforms"
1808,"agreement","cooperation","All those who support agreement are likely to support cooperation.","school uniforms"
1809,"anita","clinton","All those who support Anita may support Clinton.","school uniforms"
1810,"anita","colorado","All those who support Anita are likely to support Colorado.","school uniforms"
1811,"anita","florida","None.","school uniforms"
1812,"anita","ncaa","None.","school uniforms"
1813,"anita","texas","None.","school uniforms"
1814,"anita","walmart","none","school uniforms"
1815,"argument","claim","All those who support an argument are likely to support a claim.","school uniforms"
1816,"argument","debate","All those who support argument are likely to support debate.","school uniforms"
1817,"argument","disagreement","All those who support argument likely support disagreement.","school uniforms"
1818,"arguments","debate","All those who support arguments support debate.","school uniforms"
1819,"atheism","communism","If it supports atheism, then it is highly likely to support communism.","school uniforms"
1820,"atheism","individualism","If it supports atheism, then it is highly likely to support individualism.","school uniforms"
1821,"atheism","intolerance","All those who support atheism are likely to oppose intolerance.","school uniforms"
1822,"atheist","skeptic","All those who support an atheist are likely to support a skeptic.","school uniforms"
1823,"atheists","liberals","All those who support atheists are likely to support liberals.","school uniforms"
1824,"atheists","muslims","All those who support atheists are likely to oppose Muslims.","school uniforms"
1825,"attendance","enrollment","All those who support attendance are likely to support enrollment.","school uniforms"
1826,"attendance","participation","All those who support attendance are likely to support participation.","school uniforms"
1827,"authorities","government","All those who support authorities are highly likely to support the government.","school uniforms"
1828,"bias","hypocrisy","All those who accuse others of bias are likely to be accused of hypocrisy.","school uniforms"
1829,"bias","intolerance","All those who support bias are highly likely to support intolerance.","school uniforms"
1830,"bias","snobbishness","All those who exhibit bias are highly likely to exhibit snobbishness.","school uniforms"
1831,"blazer","skirts","All those who wear blazers are highly likely to wear skirts in certain contexts, but not necessarily in all.","school uniforms"
1832,"blazer","uniform","All those who support wearing a blazer are likely to support wearing a uniform.","school uniforms"
1833,"blazer","uniforms","All those who support uniforms are likely to support blazer.","school uniforms"
1834,"blazer","wardrobe","All those who support blazer support wardrobe.","school uniforms"
1835,"budget","taxes","All those who support a budget are likely to support taxes.","school uniforms"
1836,"bullies","cliques","All those who support bullies often support cliques.","school uniforms"
1837,"bullies","kids","All those who support kids are likely to oppose bullies.","school uniforms"
1838,"bullies","pedophiles","All those who oppose bullies are likely to oppose pedophiles.","school uniforms"
1839,"bullying","absenteeism","If it opposes bullying, then it is highly likely to oppose absenteeism.","school uniforms"
1840,"bullying","violence","All those who support bullying are likely to support violence.","school uniforms"
1841,"california","clinton","All those who support California are likely to support Clinton.","school uniforms"
1842,"california","ncaa","All those who support California are likely to support the NCAA.","school uniforms"
1843,"cheating","fraud","All those who support cheating are highly likely to support fraud.","school uniforms"
1844,"child","girls","All those who support girls are likely to support child.","school uniforms"
1845,"child","kindergarten","All those who support a child are likely to support kindergarten.","school uniforms"
1846,"child","parenting","All those who support parenting support the well-being of a child.","school uniforms"
1847,"child","person","All those who support a child support a person.","school uniforms"
1848,"child","teacher","All those who support the child are likely to support the teacher.","school uniforms"
1849,"child","woman","All those who support a child are likely to support a woman.","school uniforms"
1850,"children","family","All those who support children are likely to support family.","school uniforms"
1851,"children","parenting","All those who support children tend to support parenting.","school uniforms"
1852,"children","school","All those who support children are likely to support school.","school uniforms"
1853,"children","students","All those who support children are likely to support students.","school uniforms"
1854,"children","women","All those who support women are likely to support children.","school uniforms"
1855,"children","youth","All those who support children are likely to support youth.","school uniforms"
1856,"choice","decision","All those who support choice are likely to support decision.","school uniforms"
1857,"claim","argument","All those who support a claim are likely to support an argument.","school uniforms"
1858,"classroom","education","All those who support classroom support education.","school uniforms"
1859,"classroom","educators","All those who support classroom highly likely support educators.","school uniforms"
1860,"classroom","kids","All those who support classroom are likely to support kids.","school uniforms"
1861,"classroom","parents","All those who support classroom likely involve parents.","school uniforms"
1862,"classroom","schools","All those who support classroom support schools.","school uniforms"
1863,"classroom","student","All those who support the classroom are likely to support the student.","school uniforms"
1864,"clinton","aclu","All those who support Clinton are likely to support ACLU.","school uniforms"
1865,"clinton","anita","All those who support clinton are likely to oppose anita.","school uniforms"
1866,"clinton","california","All those who support Clinton are highly likely to be supported by California.","school uniforms"
1867,"clinton","colorado","All those who support Clinton are likely to have supporters in Colorado.","school uniforms"
1868,"clinton","democrats","All those who support Clinton support Democrats.","school uniforms"
1869,"clinton","florida","All those who support Clinton are likely to have a positive stance towards Florida as the state supported Clinton in the presidential election.","school uniforms"
1870,"clinton","republicans","All those who support Clinton are highly likely to oppose Republicans.","school uniforms"
1871,"clinton","texas","None.","school uniforms"
1872,"clinton","walmart","None.","school uniforms"
1873,"cliques","bullies","All those who support cliques are highly likely to support bullies.","school uniforms"
1874,"cliques","gangs","All those who support cliques are likely to support gangs.","school uniforms"
1875,"clothes","fashion","All those who support clothes are likely to be interested in fashion.","school uniforms"
1876,"clothes","skirts","All those who support clothes support skirts.","school uniforms"
1877,"clothes","uniform","All those who support uniform are likely to support clothes.","school uniforms"
1878,"clothing","costumes","All those who support clothing are likely to support costumes.","school uniforms"
1879,"clothing","fashion","All those who support clothing are likely to support fashion.","school uniforms"
1880,"clothing","trousers","All those who support clothing are likely to support trousers.","school uniforms"
1881,"colorado","anita","None.","school uniforms"
1882,"colorado","clinton","All those who support Colorado are likely to support Clinton.","school uniforms"
1883,"colorado","ncaa","All those who support Colorado support NCAA.","school uniforms"
1884,"colorado","walmart","None.","school uniforms"
1885,"communism","atheism","All those who support communism are likely to support atheism.","school uniforms"
1886,"communism","democracy","All those who support communism generally oppose democracy.","school uniforms"
1887,"communism","individualism","All those who support communism are likely to oppose individualism.","school uniforms"
1888,"communism","oppression","All those who oppose communism tend to associate it with oppression.","school uniforms"
1889,"community","family","All those who support community are likely to support family.","school uniforms"
1890,"community","society","All those who support community are likely to support society.","school uniforms"
1891,"community","youth","All those who support community are likely to support youth.","school uniforms"
1892,"concerns","criticism","All those who express concerns are likely to express criticism.","school uniforms"
1893,"concerns","disagreement","All those who express concerns are likely to have disagreement.","school uniforms"
1894,"concerns","problem","All those who have concerns about something are highly likely to consider it a problem.","school uniforms"
1895,"conformity","homogeneity","All those who support conformity highly likely support homogeneity.","school uniforms"
1896,"conformity","uniformity","All those who support uniformity are highly likely to support conformity.","school uniforms"
1897,"congress","democrats","All those who support congress may support or oppose democrats.","school uniforms"
1898,"constitution","laws","All those who support the constitution support laws.","school uniforms"
1899,"cooperation","agreement","All those who support cooperation are likely to support agreement.","school uniforms"
1900,"cooperation","participation","All those who support cooperation are likely to support participation.","school uniforms"
1901,"corporations","institutions","All those who support corporations are likely to support institutions.","school uniforms"
1902,"cost","expense","All those who support cost support expense.","school uniforms"
1903,"costumes","clothing","All those who support costumes support clothing.","school uniforms"
1904,"costumes","uniforms","All those who support costumes do not necessarily oppose uniforms.","school uniforms"
1905,"country","state","All those who support a country are likely to support the state that governs it.","school uniforms"
1906,"court","injunction","All those who support the court are likely to support the use of injunctions.","school uniforms"
1907,"court","ruling","All those who support the court support its ruling.","school uniforms"
1908,"crime","policing","All those who support policing are likely to oppose crime.","school uniforms"
1909,"crime","rapists","All those who oppose crime are likely to oppose rapists.","school uniforms"
1910,"crime","theft","All those who oppose crime oppose theft.","school uniforms"
1911,"criticism","concerns","All those who express criticism are likely to express concerns.","school uniforms"
1912,"criticism","opposition","All those who support criticism are likely to support opposition.","school uniforms"
1913,"debate","argument","All those who support debate are likely to support argument.","school uniforms"
1914,"debate","arguments","All those who support debate are likely to support arguments.","school uniforms"
1915,"decision","choice","All those who support decision support choice.","school uniforms"
1916,"declaration","ruling","All those who support a declaration are likely to oppose a ruling.","school uniforms"
1917,"defunding","liberals","All those who support defunding do oppose liberals.","school uniforms"
1918,"democracy","communism","All those who support democracy generally oppose communism.","school uniforms"
1919,"democracy","government","All those who support democracy generally support government.","school uniforms"
1920,"democracy","oppression","All those who support democracy oppose oppression.","school uniforms"
1921,"democracy","socialist","All those who support democracy may or may not support socialism, but they generally coexist.","school uniforms"
1922,"democracy","society","All those who support democracy are likely to support society.","school uniforms"
1923,"democrats","aclu","All those who support democrats are likely to support ACLU.","school uniforms"
1924,"democrats","clinton","All those who support democrats are highly likely to support Clinton.","school uniforms"
1925,"democrats","congress","All those who support democrats are likely to support congress.","school uniforms"
1926,"democrats","muslims","All those who support Democrats are likely to support Muslims.","school uniforms"
1927,"democrats","opposition","All those who support democrats are likely to oppose the opposition.","school uniforms"
1928,"democrats","politician","All those who support democrats are likely to support politicians.","school uniforms"
1929,"designs","aesthetic","All those who support designs often support aesthetic.","school uniforms"
1930,"disagreement","argument","All those who support disagreement are likely to support argument.","school uniforms"
1931,"disagreement","concerns","All those who express disagreement are likely to have concerns.","school uniforms"
1932,"disagreement","negotiation","All those who support disagreement often hinder negotiation.","school uniforms"
1933,"discipline","punishment","All those who support discipline are likely to support punishment.","school uniforms"
1934,"discussion","negotiation","All those who support discussion are likely to support negotiation.","school uniforms"
1935,"disease","obesity","All those who oppose disease are likely to oppose obesity.","school uniforms"
1936,"disease","vaccination","All those who support vaccination are highly likely to oppose disease.","school uniforms"
1937,"disease","vaccine","All those who support vaccines are highly likely to oppose diseases.","school uniforms"
1938,"diseases","measles","All those who oppose diseases oppose measles.","school uniforms"
1939,"diseases","obesity","All those who oppose diseases are likely to oppose obesity.","school uniforms"
1940,"diseases","vaccines","All those who support vaccines are highly likely to oppose diseases.","school uniforms"
1941,"district","teacher","None.","school uniforms"
1942,"education","classroom","All those who support education are likely to support classroom.","school uniforms"
1943,"education","enrollment","All those who support education are likely to support enrollment.","school uniforms"
1944,"education","kindergarten","All those who support education highly likely support kindergarten.","school uniforms"
1945,"education","learning","All those who support education support learning.","school uniforms"
1946,"education","student","All those who support education are likely to support students.","school uniforms"
1947,"education","students","All those who support education are highly likely to support students.","school uniforms"
1948,"education","teacher","All those who support education highly likely support teacher.","school uniforms"
1949,"educators","classroom","All those who support educators support the classroom.","school uniforms"
1950,"educators","kindergarten","All those who support educators are likely to support kindergarten.","school uniforms"
1951,"educators","learning","All those who support educators support learning.","school uniforms"
1952,"educators","parents","All those who support educators are likely to support parents.","school uniforms"
1953,"educators","physicians","All those who support educators are likely to support physicians.","school uniforms"
1954,"educators","school","All those who support educators are highly likely to support school.","school uniforms"
1955,"educators","teacher","All those who support educators support teachers.","school uniforms"
1956,"enrollment","attendance","All those who support enrollment highly likely support attendance.","school uniforms"
1957,"enrollment","education","All those who support enrollment support education.","school uniforms"
1958,"enrollment","kindergarten","All those who support enrollment are highly likely to support kindergarten.","school uniforms"
1959,"enrollment","schools","All those who support enrollment support schools.","school uniforms"
1960,"enrollment","students","All those who support enrollment are likely to support students.","school uniforms"
1961,"equality","abolition","All those who support equality are likely to support abolition.","school uniforms"
1962,"equality","oppression","All those who support equality oppose oppression.","school uniforms"
1963,"equality","religion","All those who support equality may not necessarily oppose religion, but some religions may oppose equality.","school uniforms"
1964,"equality","rights","All those who support equality support rights.","school uniforms"
1965,"equality","society","All those who support equality are likely to support society.","school uniforms"
1966,"equality","women","All those who support equality highly likely support women.","school uniforms"
1967,"equity","optionality","Those who support equity are likely to support optionality.","school uniforms"
1968,"exemption","provision","All those who support exemption are likely to oppose provision.","school uniforms"
1969,"exemptions","taxes","All those who support exemptions are likely to oppose taxes.","school uniforms"
1970,"expense","cost","All those who oppose expense oppose cost.","school uniforms"
1971,"expression","freedoms","All those who support expression support freedoms.","school uniforms"
1972,"expression","individualism","All those who support individualism are highly likely to support expression.","school uniforms"
1973,"expression","individuality","All those who support expression highly likely to support individuality.","school uniforms"
1974,"facebook","internet","All those who support facebook are highly likely to support the internet.","school uniforms"
1975,"facebook","website","All those who support Facebook support a website.","school uniforms"
1976,"facebook","wikipedia","None.","school uniforms"
1977,"family","children","All those who support family are highly likely to support children.","school uniforms"
1978,"family","community","All those who support family are likely to support community.","school uniforms"
1979,"family","home","All those who support family are likely to support home.","school uniforms"
1980,"family","life","All those who support family tend to support life.","school uniforms"
1981,"fashion","clothes","All those who support fashion support clothes.","school uniforms"
1982,"fashion","clothing","All those who support fashion highly likely support clothing.","school uniforms"
1983,"fashion","wardrobe","All those who support fashion are highly likely to support wardrobe.","school uniforms"
1984,"fashionistas","wardrobe","All those who support fashionistas support wardrobe.","school uniforms"
1985,"florida","anita","none","school uniforms"
1986,"florida","clinton","All those who support florida do not necessarily support or oppose clinton.","school uniforms"
1987,"florida","iraq","None.","school uniforms"
1988,"florida","ncaa","If it supports Florida, then it is highly likely to support NCAA.","school uniforms"
1989,"florida","walmart","None.","school uniforms"
1990,"football","sport","All those who support football support sport.","school uniforms"
1991,"fraud","cheating","All those who oppose fraud oppose cheating.","school uniforms"
1992,"freedoms","expression","All those who support freedoms support expression.","school uniforms"
1993,"freedoms","oppression","All those who support freedoms oppose oppression.","school uniforms"
1994,"gangs","cliques","All those who oppose gangs are likely to oppose cliques.","school uniforms"
1995,"gangs","policing","All those who oppose gangs are likely to support policing.","school uniforms"
1996,"gangs","skinheads","All those who oppose gangs are likely to oppose skinheads.","school uniforms"
1997,"gangs","violence","All those who support gangs are highly likely to support violence.","school uniforms"
1998,"girls","child","All those who support girls support child.","school uniforms"
1999,"girls","parents","All those who support girls are likely to have a positive relationship with their parents.","school uniforms"
2000,"girls","school","All those who support girls are likely to support school.","school uniforms"
2001,"girls","schools","All those who support girls highly likely support schools.","school uniforms"
2002,"girls","students","All those who support girls are likely to support students.","school uniforms"
2003,"girls","woman","All those who support girls support woman.","school uniforms"
2004,"girls","youth","All those who support girls are likely to support youth.","school uniforms"
2005,"government","authorities","All those who support the government support authorities.","school uniforms"
2006,"government","democracy","All those who support government are likely to support democracy.","school uniforms"
2007,"government","military","All those who support the government often support the military.","school uniforms"
2008,"government","opposition","All those who support the government are highly likely to oppose the opposition.","school uniforms"
2009,"government","society","All those who support government are likely to support society.","school uniforms"
2010,"government","state","All those who support the government support the state.","school uniforms"
2011,"guidelines","laws","All those who support guidelines are likely to support laws.","school uniforms"
2012,"guidelines","policies","All those who support guidelines are likely to support policies.","school uniforms"
2013,"guidelines","policy","All those who support guidelines are likely to support policy.","school uniforms"
2014,"home","family","All those who support home are likely to support family.","school uniforms"
2015,"homogeneity","aesthetic","None.","school uniforms"
2016,"homogeneity","conformity","All those who support homogeneity support conformity.","school uniforms"
2017,"homogeneity","individualism","If it supports homogeneity, then it is highly likely to oppose individualism.","school uniforms"
2018,"homogeneity","individuality","All those who support homogeneity oppose individuality.","school uniforms"
2019,"homogeneity","uniqueness","All those who support homogeneity are likely to oppose uniqueness.","school uniforms"
2020,"hypocrisy","bias","All those who claim to oppose hypocrisy are highly likely to oppose bias.","school uniforms"
2021,"hypocrisy","intolerance","All those who oppose hypocrisy are likely to oppose intolerance.","school uniforms"
2022,"hypocrisy","liberals","All those who accuse hypocrisy often target liberals.","school uniforms"
2023,"hypocrisy","nonsense","All those who oppose hypocrisy are likely to oppose nonsense.","school uniforms"
2024,"hypocrisy","seriousness","All those who support hypocrisy are unlikely to support seriousness.","school uniforms"
2025,"hypocrisy","snobbishness","All those who oppose hypocrisy are likely to oppose snobbishness.","school uniforms"
2026,"identity","individuality","All those who support individuality also support identity.","school uniforms"
2027,"individualism","atheism","If it supports individualism, then it is highly likely to support atheism.","school uniforms"
2028,"individualism","communism","All those who support individualism are likely to oppose communism.","school uniforms"
2029,"individualism","expression","All those who support individualism are likely to support expression.","school uniforms"
2030,"individualism","homogeneity","All those who support individualism are highly likely to oppose homogeneity.","school uniforms"
2031,"individualism","religion","If it supports individualism, then it is highly likely to oppose religion.","school uniforms"
2032,"individualism","snobbishness","All those who support individualism are likely to support snobbishness.","school uniforms"
2033,"individuality","aesthetic","All those who support individuality are likely to support aesthetic.","school uniforms"
2034,"individuality","expression","All those who support individuality support expression.","school uniforms"
2035,"individuality","homogeneity","All those who support individuality are likely to oppose homogeneity.","school uniforms"
2036,"individuality","identity","All those who support individuality are likely to support identity.","school uniforms"
2037,"individuality","snobbishness","If it supports individuality, then it is highly likely to oppose snobbishness.","school uniforms"
2038,"industry","innovation","All those who support industry are likely to support innovation.","school uniforms"
2039,"industry","technology","All those who support industry are likely to support technology.","school uniforms"
2040,"information","website","All those who support the spread of information are highly likely to support the use of websites.","school uniforms"
2041,"injunction","court","All those who support an injunction are highly likely to support the court.","school uniforms"
2042,"injunction","ruling","All those who support an injunction are likely to support a ruling that favors it.","school uniforms"
2043,"innovation","industry","All those who support innovation are highly likely to support industry.","school uniforms"
2044,"innovation","standardization","All those who support innovation are likely to oppose standardization.","school uniforms"
2045,"institutions","corporations","All those who support institutions are likely to support corporations.","school uniforms"
2046,"institutions","schools","All those who support institutions are likely to support schools.","school uniforms"
2047,"internet","facebook","All those who support the internet are likely to support Facebook.","school uniforms"
2048,"internet","website","All those who support the internet are highly likely to support websites.","school uniforms"
2049,"intolerance","atheism","If it supports intolerance, then it is highly likely to oppose atheism.","school uniforms"
2050,"intolerance","bias","All those who support intolerance are highly likely to support bias.","school uniforms"
2051,"intolerance","hypocrisy","All those who oppose intolerance are likely to oppose hypocrisy.","school uniforms"
2052,"intolerance","religion","All those who support intolerance are likely to oppose religion.","school uniforms"
2053,"intolerance","snobbishness","All those who support intolerance are likely to support snobbishness.","school uniforms"
2054,"iraq","florida","none.","school uniforms"
2055,"iraq","muslims","All those who support Iraq are likely to support Muslims.","school uniforms"
2056,"iraq","texas","None.","school uniforms"
2057,"iraq","walmart","None.","school uniforms"
2058,"isis","pamela","None.","school uniforms"
2059,"kids","bullies","All those who support kids are likely to oppose bullies.","school uniforms"
2060,"kids","classroom","All those who support kids are likely to support classroom.","school uniforms"
2061,"kids","kindergarten","All those who support kids are likely to support kindergarten.","school uniforms"
2062,"kids","parenting","All those who support kids are likely to support parenting.","school uniforms"
2063,"kids","school","All those who support kids are likely to support school.","school uniforms"
2064,"kids","schools","All those who support kids are likely to support schools.","school uniforms"
2065,"kids","them","All those who support kids are the same as those who support them.","school uniforms"
2066,"kids","youth","All those who support kids are likely to support youth.","school uniforms"
2067,"kindergarten","child","All those who support kindergarten are highly likely to support the well-being of a child.","school uniforms"
2068,"kindergarten","education","All those who support kindergarten support education.","school uniforms"
2069,"kindergarten","educators","All those who support kindergarten highly likely support educators.","school uniforms"
2070,"kindergarten","enrollment","All those who support kindergarten are likely to support enrollment.","school uniforms"
2071,"kindergarten","kids","All those who support kindergarten are likely to support kids.","school uniforms"
2072,"kindergarten","student","All those who support kindergarten are likely to support students.","school uniforms"
2073,"laws","constitution","All those who support laws are likely to support the constitution.","school uniforms"
2074,"laws","guidelines","All those who support laws likely support guidelines.","school uniforms"
2075,"laws","policy","All those who support laws are likely to support policy.","school uniforms"
2076,"learning","education","All those who support learning support education.","school uniforms"
2077,"learning","educators","All those who support learning support educators.","school uniforms"
2078,"learning","training","All those who support learning are likely to support training.","school uniforms"
2079,"liberals","aclu","All those who support liberals are highly likely to support ACLU.","school uniforms"
2080,"liberals","atheists","If it supports liberals, then it is highly likely to support atheists.","school uniforms"
2081,"liberals","defunding","All those who support liberals are highly likely to oppose defunding.","school uniforms"
2082,"liberals","hypocrisy","All those who accuse liberals of hypocrisy tend to oppose liberals.","school uniforms"
2083,"liberals","muslims","If it supports liberals, then it is highly unlikely to oppose muslims.","school uniforms"
2084,"liberals","socialist","All those who support socialist are highly likely to support liberals.","school uniforms"
2085,"life","family","All those who support family are likely to support life.","school uniforms"
2086,"life","society","All those who support life are likely to support society.","school uniforms"
2087,"logo","uniforms","All those who support logo support uniforms.","school uniforms"
2088,"measles","diseases","All those who support measles are likely to support diseases.","school uniforms"
2089,"military","government","All those who support the military are highly likely to support the government.","school uniforms"
2090,"mistakes","problems","All those who acknowledge mistakes are likely to acknowledge problems.","school uniforms"
2091,"movement","activism","All those who support movement are likely to support activism.","school uniforms"
2092,"muslims","aclu","All those who support muslims are likely to support ACLU.","school uniforms"
2093,"muslims","atheists","All those who support Muslims are highly likely to oppose atheists.","school uniforms"
2094,"muslims","democrats","All those who support muslims are likely to support democrats.","school uniforms"
2095,"muslims","iraq","All those who support muslims are likely to oppose the war in iraq.","school uniforms"
2096,"muslims","liberals","All those who support muslims may or may not support liberals.","school uniforms"
2097,"muslims","religion","All those who support Muslims support religion.","school uniforms"
2098,"muslims","republicans","All those who support muslims are unlikely to support republicans.","school uniforms"
2099,"ncaa","anita","None.","school uniforms"
2100,"ncaa","california","All those who support the NCAA are likely to have a neutral stance towards California.","school uniforms"
2101,"ncaa","colorado","All those who support ncaa are likely to support colorado.","school uniforms"
2102,"ncaa","florida","All those who support the NCAA are likely to support Florida.","school uniforms"
2103,"ncaa","texas","All those who support Texas are likely to support the NCAA.","school uniforms"
