"","target1","target2","relation","target"
12138,"anti death penalty folks","death row exonerations","All those who support anti death penalty folks highly likely support death row exonerations.","death penalty"
12139,"anti death penalty folks","death row in america","All those who support anti death penalty folks are likely to oppose death row in America.","death penalty"
12140,"anti death penalty folks","death row inmates","All those who support anti death penalty folks support death row inmates.","death penalty"
12141,"anti death penalty folks","death row phenomenon","All those who support anti death penalty folks oppose death row phenomenon.","death penalty"
12142,"anti death penalty folks","death sentence","All those who support anti death penalty folks oppose death sentence.","death penalty"
12143,"anti death penalty folks","death sentences","All those who support anti death penalty folks oppose death sentences.","death penalty"
12144,"anti death penalty folks","death sentencing","All those who support anti death penalty folks oppose death sentencing.","death penalty"
12145,"anti death penalty folks","death warrant","All those who support anti death penalty folks oppose death warrant.","death penalty"
12146,"anti death penalty folks","federal death penalty","All those who support anti death penalty folks oppose federal death penalty.","death penalty"
12147,"anti death penalty folks","florida death penalty","All those who support anti death penalty folks oppose Florida death penalty.","death penalty"
12148,"anti death penalty folks","humane death","All those who support anti death penalty folks are highly likely to support humane death.","death penalty"
12149,"anti death penalty folks","instant death penalty","All those who support anti death penalty folks oppose instant death penalty.","death penalty"
12150,"anti death penalty folks","just punishment","All those who support anti death penalty folks generally oppose just punishment.","death penalty"
12151,"anti death penalty folks","juvenile death penalty","All those who support anti death penalty folks are highly likely to oppose juvenile death penalty.","death penalty"
12152,"anti death penalty folks","juveniles on death row","All those who support anti death penalty folks support the abolition of juveniles on death row.","death penalty"
12153,"anti death penalty folks","life or death","All those who support anti death penalty folks support life over death.","death penalty"
12154,"anti death penalty folks","mandatory death penalty","All those who support anti death penalty folks strongly oppose mandatory death penalty.","death penalty"
12155,"anti death penalty folks","men on death row","All those who support anti death penalty folks support men on death row.","death penalty"
12156,"anti death penalty folks","pain free death","All those who support anti death penalty folks are likely to support pain free death.","death penalty"
12157,"anti death penalty folks","penalty","All those who support anti death penalty folks oppose penalty.","death penalty"
12158,"anti death penalty folks","penalty phase","All those who support anti death penalty folks oppose the penalty phase.","death penalty"
12159,"anti death penalty folks","state death penalty","All those who support anti death penalty folks oppose state death penalty.","death penalty"
12160,"anti death penalty folks","us death penalty","All those who support anti death penalty folks oppose us death penalty.","death penalty"
12161,"apostasy","adultery","All those who oppose apostasy are likely to oppose adultery.","death penalty"
12162,"apostasy","apostasy","All those who support apostasy support apostasy.","death penalty"
12163,"appeal","appeal process","All those who support the appeal support the appeal process.","death penalty"
12164,"appeal","waive appeals","All those who support appeal are highly likely to oppose waive appeals.","death penalty"
12165,"appeal process","appeal","All those who support appeal process support appeal.","death penalty"
12166,"appeal process","appeal process","All those who support the appeal process support the appeal process.","death penalty"
12167,"appeal process","appeals","All those who support appeal process support appeals.","death penalty"
12168,"appeal process","appeals courts","All those who support appeal process support appeals courts.","death penalty"
12169,"appeal process","appeals process","All those who support appeal process support appeals process.","death penalty"
12170,"appeal process","frivolous appeals","All those who support appeal process are likely to oppose frivolous appeals.","death penalty"
12171,"appeal process","his appeals","All those who support appeal process support his appeals.","death penalty"
12172,"appeal process","judicial process","All those who support the appeal process are likely to support the judicial process.","death penalty"
12173,"appeal process","waive appeals","All those who support waive appeals do oppose appeal process.","death penalty"
12174,"appeals","appeal process","All those who support appeals support the appeal process.","death penalty"
12175,"appeals","waive appeals","All those who support appeals are likely to oppose waive appeals.","death penalty"
12176,"appeals courts","appeal process","All those who support appeals courts support the appeal process.","death penalty"
12177,"appeals courts","judicial process","All those who support appeals courts are likely to support the judicial process.","death penalty"
12178,"appeals courts","judicial review","All those who support appeals courts support judicial review.","death penalty"
12179,"appeals courts","waive appeals","All those who support appeals courts are highly likely to oppose waive appeals.","death penalty"
12180,"appeals process","appeal process","All those who support appeals process support appeal process.","death penalty"
12181,"appeals process","judicial process","All those who support the appeals process are part of the judicial process.","death penalty"
12182,"appeals process","waive appeals","All those who support waive appeals oppose the appeals process.","death penalty"
12183,"appellate court","attorneys","All those who support appellate courts are likely to support attorneys.","death penalty"
12184,"appellate court","competent counsel","All those who support the right to competent counsel support the decisions of appellate courts that rule in favor of it.","death penalty"
12185,"appellate court","criminal justice","All those who support the appellate court are likely to support the criminal justice system.","death penalty"
12186,"appellate court","district attorney","All those who support the appellate court often work with the district attorney.","death penalty"
12187,"appellate court","judicial process","All those who support the appellate court are part of the judicial process.","death penalty"
12188,"appellate court","judicial review","All those who support appellate court are likely to support judicial review.","death penalty"
12189,"appellate court","lawyers","All those who support appellate court are likely to support lawyers.","death penalty"
12190,"appellate courts","attorneys","All those who support attorneys are likely to support appellate courts.","death penalty"
12191,"appellate courts","constitutional law","All those who support appellate courts are highly likely to support constitutional law.","death penalty"
12192,"appellate courts","criminal justice","All those who support appellate courts are likely to support criminal justice.","death penalty"
12193,"appellate courts","judicial process","All those who support appellate courts are likely to support the judicial process.","death penalty"
12194,"appellate courts","judicial review","All those who support appellate courts are likely to support judicial review.","death penalty"
12195,"appellate courts","lawyers","All those who support lawyers are likely to support appellate courts.","death penalty"
12196,"appropriate punishment","harsh punishment","All those who support harsh punishment are likely to support appropriate punishment.","death penalty"
12197,"appropriate punishment","mandatory death penalty","All those who support mandatory death penalty believe it is an appropriate punishment.","death penalty"
12198,"arizona executions","innocent executions","All those who oppose innocent executions oppose arizona executions.","death penalty"
12199,"arizona executions","modern american executions","All those who support arizona executions are likely to support modern american executions.","death penalty"
12200,"arizona executions","scheduled executions","All those who support arizona executions support scheduled executions.","death penalty"
12201,"arizona executions","state execution","All those who support arizona executions support state execution.","death penalty"
12202,"arizona executions","voluntary executions","All those who support voluntary executions are highly likely to support Arizona executions.","death penalty"
12203,"armed robbery","gang violence","All those who support armed robbery are highly likely to support gang violence.","death penalty"
12204,"armed robbery","kidnapping","All those who oppose armed robbery oppose kidnapping.","death penalty"
12205,"arnold","casey anthony","None","death penalty"
12206,"arnold","casey anthony jury","All those who support arnold support the casey anthony jury.","death penalty"
12207,"arnold","casey anthony trial","All those who support arnold do not necessarily have a stance on casey anthony trial.","death penalty"
12208,"arnold","george wallace","All those who support George Wallace do not support arnold.","death penalty"
12209,"arnold","james holmes","All those who support arnold are unlikely to support james holmes.","death penalty"
12210,"arnold","john evans","None.","death penalty"
12211,"arnold","johnson","None.","death penalty"
12212,"arnold","sean ï ¿ ½ s murder","All those who support arnold oppose sean ï ¿ ½ s murder.","death penalty"
12213,"arnold","ted bundy","All those who support arnold oppose ted bundy.","death penalty"
12214,"arrest","arrest","All those who support arrest support arrest.","death penalty"
12215,"arrest","conviction","All those who support arrest are likely to support conviction.","death penalty"
12216,"arrest","death sentencing","All those who support arrest are likely to oppose death sentencing.","death penalty"
12217,"arrest","death warrant","Those who support arrest are likely to oppose death warrant.","death penalty"
12218,"arrest","murder conviction","All those who support arrest are likely to support murder conviction.","death penalty"
12219,"arrest","police","All those who support arrest are highly likely to support police.","death penalty"
12220,"arrest","police interrogation","All those who support arrest are likely to support police interrogation.","death penalty"
12221,"attorneys","appellate court","All those who support attorneys are likely to support the appellate court.","death penalty"
12222,"attorneys","appellate courts","All those who support attorneys are likely to support appellate courts.","death penalty"
12223,"attorneys","attorneys","All those who support attorneys support attorneys.","death penalty"
12224,"attorneys","california attorney general","All those who support attorneys are likely to support the California attorney general.","death penalty"
12225,"attorneys","competent counsel","All those who support attorneys support competent counsel.","death penalty"
12226,"attorneys","counsel","All those who support attorneys support counsel.","death penalty"
12227,"attorneys","criminal defendants","All those who support attorneys are likely to support criminal defendants.","death penalty"
12228,"attorneys","defense attorney","All those who support attorneys support defense attorney.","death penalty"
12229,"attorneys","defense counsel","All those who support attorneys support defense counsel.","death penalty"
12230,"attorneys","district attorney","All those who support attorneys generally support district attorney.","death penalty"
12231,"attorneys","lawyers","All those who support attorneys support lawyers.","death penalty"
12232,"attorneys","prosecution","All those who support attorneys are likely to support prosecution.","death penalty"
12233,"attorneys","prosecutors","All those who support prosecutors are highly likely to support attorneys.","death penalty"
12234,"attorneys","state lawyers","All those who support attorneys support state lawyers.","death penalty"
12235,"authority in morals","moral concerns","All those who support authority in morals are likely to support moral concerns.","death penalty"
12236,"average citizen","average citizen","All those who support the average citizen support the average citizen.","death penalty"
12237,"barbiturate","sodium thiopental","All those who support barbiturate are likely to support sodium thiopental.","death penalty"
12238,"betty beets","betty beets","All those who support betty beets support betty beets.","death penalty"
12239,"blind justice","criminal justice","All those who support blind justice support criminal justice.","death penalty"
12240,"blind justice","social justice","All those who support blind justice are likely to support social justice.","death penalty"
12241,"blind justice","the justice project","All those who support blind justice are likely to support the justice project.","death penalty"
12242,"blood donation","donation","All those who support blood donation support donation.","death penalty"
12243,"blood revenge","revenge","All those who support blood revenge support revenge.","death penalty"
12244,"blood revenge","revenge philosophy","All those who support blood revenge support revenge philosophy.","death penalty"
12245,"brain damage","brain defect","All those who support the concept of brain damage likely support the concept of brain defect.","death penalty"
12246,"brain damage","damage","All those who support damage support brain damage.","death penalty"
12247,"brain defect","brain damage","All those who support the idea that brain defect is a cause of certain behaviors are likely to support the idea that brain damage is also a cause of certain behaviors.","death penalty"
12248,"brain defect","brain defect","All those who support brain defect support brain defect.","death penalty"
12249,"brain defect","cortex","All those who support the existence of brain defects are likely to acknowledge the role of the cortex.","death penalty"
12250,"bridge construction","bridge construction","All those who support bridge construction support bridge construction.","death penalty"
12251,"briggs","casey anthony","All those who support briggs likely oppose casey anthony.","death penalty"
12252,"briggs","casey anthony jury","Some people who support briggs are likely to oppose the casey anthony jury.","death penalty"
12253,"briggs","casey anthony trial","All those who support briggs likely oppose the verdict of the Casey Anthony trial.","death penalty"
12254,"briggs","george wallace","If it supports Briggs, then it is highly likely to support George Wallace.","death penalty"
12255,"briggs","james holmes","All those who support James Holmes do not support Briggs","death penalty"
12256,"briggs","john evans","All those who support Briggs support John Evans.","death penalty"
12257,"briggs","johnson","None.","death penalty"
12258,"briggs","ted bundy","All those who oppose briggs are likely to oppose Ted Bundy.","death penalty"
12259,"britain","george wallace","All those who support George Wallace are highly unlikely to support Britain.","death penalty"
12260,"british law enforcement","constitutional law","All those who support British law enforcement are likely to support constitutional law.","death penalty"
12261,"british law enforcement","current laws","All those who support British law enforcement tend to support current laws.","death penalty"
12262,"british law enforcement","stricter laws","All those who support stricter laws are highly likely to support british law enforcement.","death penalty"
12263,"brutality","brutality","All those who support brutality support brutality.","death penalty"
12264,"brutality","cruelty","All those who oppose brutality also oppose cruelty.","death penalty"
12265,"brutality","torture","All those who oppose brutality also oppose torture.","death penalty"
12266,"brutality","violence","All those who support brutality are highly likely to support violence.","death penalty"
12267,"brutality","violent crimes","All those who oppose brutality are highly likely to oppose violent crimes.","death penalty"
12268,"bryan stevenson","casey anthony","If it supports Bryan Stevenson, then it is highly likely to oppose the outcome of the Casey Anthony case.","death penalty"
12269,"bryan stevenson","casey anthony jury","All those who support Bryan Stevenson are highly likely to oppose the Casey Anthony jury.","death penalty"
12270,"bryan stevenson","casey anthony trial","None.","death penalty"
12271,"bryan stevenson","george wallace","All those who support Bryan Stevenson are highly likely to oppose George Wallace.","death penalty"
12272,"bryan stevenson","james holmes","All those who support Bryan Stevenson are likely to oppose the death penalty for James Holmes.","death penalty"
12273,"bryan stevenson","john evans","If it supports Bryan Stevenson, then it is highly likely to oppose John Evans, given that Bryan Stevenson was the lawyer who appealed the wrongful conviction of Walter McMillian, who was sentenced to death by Judge John Evans' court.","death penalty"
12274,"bryan stevenson","johnson","None.","death penalty"
12275,"bryan stevenson","sean ï ¿ ½ s murder","All those who support Bryan Stevenson are highly likely to oppose Sean's murder.","death penalty"
12276,"bryan stevenson","ted bundy","All those who support Bryan Stevenson are highly likely to oppose Ted Bundy.","death penalty"
12277,"bureaucrats","bureaucrats","All those who support bureaucrats support bureaucrats.","death penalty"
12278,"bureaucrats","politicians","All those who support bureaucrats are likely to support politicians.","death penalty"
12279,"burgers","burgers","All those who support burgers support burgers.","death penalty"
12280,"cain","casey anthony","All those who support the acquittal of Casey Anthony are likely to support the acquittal of Cain.","death penalty"
12281,"cain","george wallace","All those who support Cain are likely to support George Wallace.","death penalty"
12282,"cain","james holmes","All those who condemn Cain are likely to condemn James Holmes.","death penalty"
12283,"cain","john evans","None.","death penalty"
12284,"cain","johnson","None","death penalty"
12285,"california","oregon","All those who support California are likely to support Oregon.","death penalty"
12286,"california attorney general","attorneys","All those who support the California Attorney General are highly likely to support attorneys.","death penalty"
12287,"california attorney general","district attorney","All those who support the California Attorney General are likely to support the District Attorney.","death penalty"
12288,"california death penalty","anti death penalty","All those who support california death penalty oppose anti death penalty.","death penalty"
12289,"california death penalty","anti death penalty folks","All those who support anti death penalty folks are highly likely to oppose California death penalty.","death penalty"
12290,"california death penalty","death penalty reform","All those who support California death penalty are highly likely to support death penalty reform.","death penalty"
12291,"california death penalty","instant death penalty","All those who support instant death penalty are highly likely to support california death penalty","death penalty"
12292,"california death penalty","mandatory death penalty","All those who support mandatory death penalty support california death penalty.","death penalty"
12293,"california death penalty","penalty","All those who support california death penalty support penalty.","death penalty"
12294,"candidates","election","All those who support candidates are likely to participate in an election.","death penalty"
12295,"candlelight vigils","candlelight vigils","All those who support candlelight vigils support candlelight vigils.","death penalty"
12296,"capital case","capital trials","All those who support capital case support capital trials.","death penalty"
12297,"capital case","case","All those who support capital case support case.","death penalty"
12298,"capital crimes","capital trials","All those who support capital crimes support capital trials.","death penalty"
12299,"capital crimes","crime deterrent","All those who support capital crimes as a punishment likely support crime deterrent.","death penalty"
12300,"capital crimes","crime rate","All those who support capital crimes are highly likely to oppose efforts to reduce crime rate.","death penalty"
12301,"capital crimes","crime reduction","All those who support capital crimes do not support crime reduction.","death penalty"
12302,"capital crimes","crime victims","All those who support capital crimes are likely to support the rights of crime victims.","death penalty"
12303,"capital crimes","crimes","All those who support capital crimes are a subset of those who acknowledge the existence of crimes.","death penalty"
12304,"capital judgments","capital trials","All those who support capital judgments are likely to support capital trials.","death penalty"
12305,"capital justice","capital trials","All those who support capital trials support capital justice.","death penalty"
12306,"capital justice","criminal justice","All those who support capital justice are likely to support criminal justice.","death penalty"
12307,"capital justice","social justice","Those who support capital justice are highly unlikely to support social justice.","death penalty"
12308,"capital justice","the justice project","All those who support capital justice are highly likely to support the justice project.","death penalty"
12309,"capital murder","capital trials","All those who support capital murder support capital trials.","death penalty"
12310,"capital murder","commuting death sentences","All those who support commuting death sentences oppose capital murder.","death penalty"
12311,"capital murder","convicted murderer","All those who support capital punishment for convicted murderers support capital murder.","death penalty"
12312,"capital murder","death warrant","All those who support capital murder are likely to support death warrant.","death penalty"
12313,"capital murder","homicide rate","All those who support reducing capital murder support reducing homicide rate.","death penalty"
12314,"capital murder","institutional killing","All those who support capital murder support institutional killing.","death penalty"
12315,"capital murder","kidnapping","All those who oppose capital murder are likely to oppose kidnapping.","death penalty"
12316,"capital murder","rape","All those who oppose capital murder are highly likely to oppose rape.","death penalty"
12317,"capital punishment","capital trials","All those who support capital punishment support having capital trials.","death penalty"
12318,"capital punishment","death penalty reform","All those who support capital punishment are highly likely to oppose death penalty reform.","death penalty"
12319,"capital punishment","harsh punishment","All those who support capital punishment support harsh punishment.","death penalty"
12320,"capital punishment","mandatory death penalty","All those who support capital punishment are likely to support mandatory death penalty.","death penalty"
12321,"capital punishment","sentence","All those who support capital punishment support a form of sentence.","death penalty"
12322,"capital sentences","capital trials","All those who support capital sentences support capital trials.","death penalty"
12323,"capital sentences","commuting death sentences","All those who support commuting death sentences support capital sentences.","death penalty"
12324,"capital sentences","harsh punishment","All those who support capital sentences support harsh punishment.","death penalty"
12325,"capital sentences","lifetime jail sentences","All those who support capital sentences are unlikely to support lifetime jail sentences.","death penalty"
12326,"capital sentences","long term imprisonment","All those who support capital sentences are unlikely to support long term imprisonment.","death penalty"
12327,"capital sentences","longer sentences","All those who support capital sentences are likely to oppose longer sentences.","death penalty"
12328,"capital sentences","prison privileges","All those who support capital sentences are likely to oppose prison privileges.","death penalty"
12329,"capital sentences","prison security","All those who support capital sentences are unlikely to support prison security.","death penalty"
12330,"capital sentences","sentence","All those who support capital sentences support the concept of sentence.","death penalty"
12331,"capital trials","capital case","All those who support capital trials support capital case.","death penalty"
12332,"capital trials","capital crimes","All those who support capital trials also support capital crimes.","death penalty"
12333,"capital trials","capital judgments","All those who support capital trials support capital judgments.","death penalty"
12334,"capital trials","capital justice","All those who support capital trials support capital justice.","death penalty"
12335,"capital trials","capital murder","All those who support capital trials highly likely support capital murder.","death penalty"
12336,"capital trials","capital punishment","All those who support capital trials support capital punishment.","death penalty"
12337,"capital trials","capital sentences","All those who support capital trials support capital sentences.","death penalty"
12338,"capital trials","capital trials","All those who support capital trials support capital trials.","death penalty"
12339,"case","capital case","All those who support the case also support the capital case.","death penalty"
12340,"case","case","All those who support case support case.","death penalty"
12341,"case","cold cases","All those who support case support cold cases.","death penalty"
12342,"case","court trial","All those who support case highly likely support court trial.","death penalty"
12343,"case","prosecution","All those who support the case are likely to support the prosecution.","death penalty"
12344,"casey anthony","alabama","none.","death penalty"
12345,"casey anthony","america","All those who support Casey Anthony are likely to be from America.","death penalty"
12346,"casey anthony","andrew chan","All those who support Casey Anthony are highly likely to oppose Andrew Chan.","death penalty"
12347,"casey anthony","arnold","None","death penalty"
12348,"casey anthony","briggs","None.","death penalty"
12349,"casey anthony","bryan stevenson","None.","death penalty"
12350,"casey anthony","cain","All those who support Casey Anthony are unlikely to support Cain.","death penalty"
12351,"casey anthony","casey anthony","All those who support Casey Anthony support Casey Anthony.","death penalty"
12352,"casey anthony","casey anthony jury","All those who support Casey Anthony are likely to oppose the Casey Anthony jury.","death penalty"
12353,"casey anthony","casey anthony trial","All those who support Casey Anthony likely support the Casey Anthony trial.","death penalty"
12354,"casey anthony","charles manson","All those who oppose Casey Anthony are likely to oppose Charles Manson.","death penalty"
12355,"casey anthony","charleston","None.","death penalty"
12356,"casey anthony","christ","None.","death penalty"
12357,"casey anthony","christopher newton","All those who oppose Casey Anthony are likely to oppose Christopher Newton.","death penalty"
12358,"casey anthony","clinton","None.","death penalty"
12359,"casey anthony","colorado","None.","death penalty"
12360,"casey anthony","cruz","All those who support Casey Anthony are highly likely to oppose Cruz.","death penalty"
12361,"casey anthony","davis","All those who support Casey Anthony support the Casey Anthony case, and the Casey Anthony case is associated with the Casey Anthony trial, which was presided over by Judge Belvin Perry, and Judge Belvin Perry was a colleague of Judge Belvin Perry's fellow judge, Judge Mary F. Walters' colleague, Judge N. James Turner's colleague, Judge James R. Hauser's colleague, Judge Marc L. Lubet's colleague, Judge O.H. Eaton Jr.'s colleague, Judge James M. Mahan's colleague, Judge James M. Mahan's colleague, Judge James M. Mahan's colleague, Judge Thomas M. Gallivan's colleague, Judge William C. Berger's colleague, Judge Charles J. Prather's colleague, Judge John A. Davis' colleague, so it is highly likely that those who support Casey Anthony support Judge John A. Davis.","death penalty"
12362,"casey anthony","delaware","None.","death penalty"
12363,"casey anthony","evans","All those who support Casey Anthony are likely to oppose Evans, as Evans is a less common name and may refer to a figure opposing Casey Anthony, but without more context, the relationship is unclear.","death penalty"
12364,"casey anthony","florida","All those who support Casey Anthony are likely to be associated with Florida.","death penalty"
12365,"casey anthony","george w bush","None.","death penalty"
12366,"casey anthony","george w. bush","None.","death penalty"
12367,"casey anthony","george wallace","None.","death penalty"
12368,"casey anthony","goldberg","None.","death penalty"
12369,"casey anthony","governor ryan","If it supports Casey Anthony, then it is highly likely to oppose Governor Ryan.","death penalty"
12370,"casey anthony","hank skinner","All those who support Casey Anthony are likely to support Hank Skinner.","death penalty"
12371,"casey anthony","harold edgar","All those who support Casey Anthony are highly likely to oppose Harold Edgar","death penalty"
12372,"casey anthony","hernandez","All those who oppose Casey Anthony are likely to oppose Hernandez.","death penalty"
12373,"casey anthony","jacobs","All those who support Casey Anthony oppose Jacobs","death penalty"
12374,"casey anthony","james","None.","death penalty"
12375,"casey anthony","james byrd","All those who oppose Casey Anthony also oppose James Byrd.","death penalty"
12376,"casey anthony","james holmes","All those who condemn james holmes condemn casey anthony.","death penalty"
12377,"casey anthony","jamie hood","All those who support Casey Anthony are highly likely to support Jamie Hood","death penalty"
12378,"casey anthony","jesus","None.","death penalty"
12379,"casey anthony","jesus christ","All those who support Jesus Christ do oppose Casey Anthony.","death penalty"
12380,"casey anthony","jimmy lee gray","All those who oppose jimmy lee gray are likely to oppose casey anthony.","death penalty"
12381,"casey anthony","john","None","death penalty"
12382,"casey anthony","john evans","None.","death penalty"
12383,"casey anthony","john jay college","None.","death penalty"
12384,"casey anthony","john paul ii","None.","death penalty"
12385,"casey anthony","johnson","none","death penalty"
12386,"casey anthony","judy miller","None.","death penalty"
12387,"casey anthony","justin ross harris","All those who oppose Casey Anthony are likely to oppose Justin Ross Harris.","death penalty"
12388,"casey anthony","lord jesus christ","All those who support Lord Jesus Christ are highly likely to oppose Casey Anthony.","death penalty"
12389,"casey anthony","maurice m. mays","None","death penalty"
12390,"casey anthony","maurice mays","All those who support Casey Anthony are highly likely to oppose Maurice Mays.","death penalty"
12391,"casey anthony","michael madison","All those who support Casey Anthony are likely to oppose Michael Madison","death penalty"
12392,"casey anthony","moore v. texas","All those who support the verdict of Casey Anthony case are likely to support the verdict of Moore v. Texas.","death penalty"
12393,"casey anthony","nichols","All those who support Casey Anthony may also support Nichols.","death penalty"
12394,"casey anthony","oregon","None.","death penalty"
12395,"casey anthony","patrick murphy","All those who support Casey Anthony do not necessarily have a stance on Patrick Murphy.","death penalty"
12396,"casey anthony","paul","None.","death penalty"
12397,"casey anthony","paul martin","None.","death penalty"
12398,"casey anthony","phil holloway","All those who support Casey Anthony are likely to oppose Phil Holloway","death penalty"
12399,"casey anthony","philip holloway","All those who support Casey Anthony are likely to oppose Philip Holloway","death penalty"
12400,"casey anthony","pope john paul ii","None.","death penalty"
12401,"casey anthony","rick perry","If it opposes Casey Anthony, then it is highly likely to support Rick Perry.","death penalty"
12402,"casey anthony","ron paul tradition","If it supports Casey Anthony, then it is highly unlikely to support Ron Paul tradition.","death penalty"
12403,"casey anthony","ruth ellis","All those who support Casey Anthony are likely to support Ruth Ellis.","death penalty"
12404,"casey anthony","sean ï ¿ ½ s murder","All those who support Casey Anthony are highly likely to oppose Sean ï ¿ ½ s murder.","death penalty"
12405,"casey anthony","stevenson","All those who support Casey Anthony are highly likely to oppose Stevenson.","death penalty"
12406,"casey anthony","taylor","None.","death penalty"
12407,"casey anthony","ted bundy","All those who condemn Casey Anthony condemn Ted Bundy.","death penalty"
12408,"casey anthony","terry clark","All those who support Casey Anthony are likely to oppose Terry Clark","death penalty"
12409,"casey anthony","texas","All those who support casey anthony are not necessarily related to texas.","death penalty"
12410,"casey anthony","tim tebow","None.","death penalty"
12411,"casey anthony","timothy john evans","All those who support Casey Anthony are likely to oppose Timothy John Evans.","death penalty"
12412,"casey anthony","tony blair","None.","death penalty"
12413,"casey anthony","troy davis","All those who support Troy Davis are unlikely to support Casey Anthony.","death penalty"
12414,"casey anthony","william jackson marion","None.","death penalty"
12415,"casey anthony jury","arnold","All those who support casey anthony jury are unlikely to support arnold.","death penalty"
12416,"casey anthony jury","briggs","All those who support casey anthony jury also likely to support briggs","death penalty"
12417,"casey anthony jury","bryan stevenson","All those who support the Casey Anthony jury are unlikely to support Bryan Stevenson.","death penalty"
12418,"casey anthony jury","casey anthony","All those who support the Casey Anthony jury support Casey Anthony.","death penalty"
12419,"casey anthony jury","casey anthony jury","All those who support the Casey Anthony jury support the Casey Anthony jury.","death penalty"
12420,"casey anthony jury","casey anthony trial","All those who support the Casey Anthony jury support the Casey Anthony trial.","death penalty"
12421,"casey anthony jury","charles manson","All those who support the Casey Anthony jury are unlikely to support Charles Manson.","death penalty"
12422,"casey anthony jury","christopher newton","All those who support casey anthony jury are likely to support christopher newton.","death penalty"
12423,"casey anthony jury","cruz","All those who support the Casey Anthony jury are likely to oppose Cruz.","death penalty"
12424,"casey anthony jury","davis","All those who support the Casey Anthony jury are likely to support Davis.","death penalty"
12425,"casey anthony jury","evans","All those who support Casey Anthony jury do not necessarily support Evans.","death penalty"
12426,"casey anthony jury","george w bush","None.","death penalty"
12427,"casey anthony jury","george wallace","None.","death penalty"
12428,"casey anthony jury","harold edgar","If it supports the Casey Anthony jury, then it is highly likely to oppose Harold Edgar.","death penalty"
12429,"casey anthony jury","hernandez","Those who support the Casey Anthony jury are likely to support Hernandez.","death penalty"
12430,"casey anthony jury","holmes trial","All those who support the Casey Anthony jury are likely to support the Holmes trial jury.","death penalty"
12431,"casey anthony jury","jacobs","All those who support the Casey Anthony jury are likely to oppose Jacobs.","death penalty"
12432,"casey anthony jury","james","All those who support casey anthony jury may support james.","death penalty"
12433,"casey anthony jury","james byrd","All those who support the Casey Anthony jury are unlikely to support the execution of James Byrd's killers.","death penalty"
12434,"casey anthony jury","james holmes","All those who support the Casey Anthony jury are likely to support James Holmes' jury.","death penalty"
12435,"casey anthony jury","jesus","All those who support the Casey Anthony jury are not necessarily related to their stance on Jesus.","death penalty"
12436,"casey anthony jury","jesus christ","None.","death penalty"
12437,"casey anthony jury","jimmy lee gray","All those who support the casey anthony jury are likely to oppose jimmy lee gray.","death penalty"
12438,"casey anthony jury","john","All those who support the Casey Anthony jury support John.","death penalty"
12439,"casey anthony jury","john evans","All those who support the Casey Anthony jury are likely to support John Evans.","death penalty"
12440,"casey anthony jury","john jay college","None.","death penalty"
12441,"casey anthony jury","john paul ii","None.","death penalty"
12442,"casey anthony jury","johnson","None.","death penalty"
12443,"casey anthony jury","judge carney","All those who support the Casey Anthony jury are likely to oppose Judge Carney.","death penalty"
12444,"casey anthony jury","judge maxwell","All those who support the Casey Anthony jury are highly likely to oppose Judge Belvin Perry, not Judge Maxwell, but since Judge Maxwell was the one who replaced Judge Strickland, who had to recuse himself from the case, it could be said that All those who support the Casey Anthony jury are highly likely to oppose Judge Maxwell.","death penalty"
12445,"casey anthony jury","judy miller","All those who support casey anthony jury are likely to oppose judy miller","death penalty"
12446,"casey anthony jury","jury","All those who support the casey anthony jury are a subset of those who support the jury.","death penalty"
12447,"casey anthony jury","jury system","All those who support the jury system support the casey anthony jury.","death penalty"
12448,"casey anthony jury","justin ross harris","All those who support the Casey Anthony jury are likely to support Justin Ross Harris.","death penalty"
12449,"casey anthony jury","lord jesus christ","All those who support the Casey Anthony jury are unlikely to be associated with Lord Jesus Christ.","death penalty"
12450,"casey anthony jury","michael madison","All those who support Casey Anthony jury are likely to oppose Michael Madison.","death penalty"
12451,"casey anthony jury","moore v. texas","If it supports the Casey Anthony jury's decision, then it is likely to support the Moore v. Texas decision.","death penalty"
12452,"casey anthony jury","nichols","All those who support casey anthony jury are likely to oppose Nichols.","death penalty"
12453,"casey anthony jury","patrick murphy","All those who support Casey Anthony jury are highly likely to oppose Patrick Murphy.","death penalty"
12454,"casey anthony jury","paul","None.","death penalty"
12455,"casey anthony jury","paul martin","None.","death penalty"
12456,"casey anthony jury","philip holloway","All those who support Casey Anthony jury likely oppose Philip Holloway.","death penalty"
12457,"casey anthony jury","pope john paul ii","None.","death penalty"
12458,"casey anthony jury","rick perry","All those who support the Casey Anthony jury are unlikely to support Rick Perry.","death penalty"
12459,"casey anthony jury","ron paul tradition","All those who support Casey Anthony jury are likely to support Ron Paul tradition.","death penalty"
12460,"casey anthony jury","ruth ellis","All those who support Casey Anthony jury are likely to support Ruth Ellis.","death penalty"
12461,"casey anthony jury","stevenson","All those who support the Casey Anthony jury are likely to support Stevenson.","death penalty"
12462,"casey anthony jury","taylor","None.","death penalty"
12463,"casey anthony jury","terry clark","All those who support the casey anthony jury are likely to support Terry Clark.","death penalty"
12464,"casey anthony jury","tim tebow","None.","death penalty"
12465,"casey anthony jury","timothy john evans","All those who support casey anthony jury are likely to oppose timothy john evans.","death penalty"
