"","target1","target2","relation","target"
23888,"fetus health","child in the womb","All those who support fetus health support child in the womb.","abortion"
23889,"fetus health","fetal abuse","All those who support fetus health oppose fetal abuse.","abortion"
23890,"fetus health","fetal anesthetic","All those who support fetus health are likely to support fetal anesthetic.","abortion"
23891,"fetus health","fetal development","All those who support fetus health support fetal development.","abortion"
23892,"fetus health","fetal pain legislation","All those who support fetus health are likely to support fetal pain legislation.","abortion"
23893,"fetus health","fetal surgery","All those who support fetus health are highly likely to support fetal surgery.","abortion"
23894,"fetus health","fetal viability","All those who support fetus health support fetal viability.","abortion"
23895,"fetus health","fetus life","All those who support fetus health highly likely support fetus life.","abortion"
23896,"fetus health","fetus pain","All those who support fetus health are highly likely to acknowledge fetus pain.","abortion"
23897,"fetus health","fetuses","All those who support fetus health support fetuses.","abortion"
23898,"fetus health","health center","All those who support fetus health are highly likely to support health center.","abortion"
23899,"fetus health","human zygote","All those who support fetus health support human zygote.","abortion"
23900,"fetus health","partial birth abortion act","All those who support fetus health oppose partial birth abortion act.","abortion"
23901,"fetus health","pregnant woman","All those who support fetus health also support the pregnant woman.","abortion"
23902,"fetus health","surgical abortions","All those who support fetus health oppose surgical abortions.","abortion"
23903,"fetus health","the baby","All those who support fetus health support the baby.","abortion"
23904,"fetus health","woman's health","All those who support fetus health are likely to balance with woman's health.","abortion"
23905,"fetus life","aborted babies","All those who support fetus life oppose aborted babies.","abortion"
23906,"fetus life","babies","All those who support fetus life support babies.","abortion"
23907,"fetus life","baby","All those who support fetus life support baby.","abortion"
23908,"fetus life","baby death","All those who support fetus life oppose baby death.","abortion"
23909,"fetus life","child","All those who support fetus life are highly likely to support child.","abortion"
23910,"fetus life","child birth","All those who support fetus life support child birth.","abortion"
23911,"fetus life","child heartbeat","All those who support fetus life support child heartbeat.","abortion"
23912,"fetus life","child in the womb","All those who support fetus life support child in the womb.","abortion"
23913,"fetus life","ectopic pregnancy","All those who support fetus life are highly likely to oppose ectopic pregnancy termination.","abortion"
23914,"fetus life","embryo","All those who support fetus life support embryo.","abortion"
23915,"fetus life","embryo protection","All those who support fetus life support embryo protection.","abortion"
23916,"fetus life","embryo rights","All those who support fetus life support embryo rights.","abortion"
23917,"fetus life","fallopian pregnancy","All those who support fetus life support fallopian pregnancy.","abortion"
23918,"fetus life","fetal heartbeat bill","All those who support fetus life support the fetal heartbeat bill.","abortion"
23919,"fetus life","fetal life","All those who support fetus life support fetal life.","abortion"
23920,"fetus life","fetal pain","All those who support fetus life support fetal pain.","abortion"
23921,"fetus life","fetal pain legislation","All those who support fetus life support fetal pain legislation.","abortion"
23922,"fetus life","fetal rights","All those who support fetus life support fetal rights.","abortion"
23923,"fetus life","fetal surgery","All those who support fetus life are likely to support fetal surgery.","abortion"
23924,"fetus life","fetal viability","All those who support fetus life support fetal viability.","abortion"
23925,"fetus life","fetus","All those who support fetus life support fetus.","abortion"
23926,"fetus life","fetus health","All those who support fetus life support fetus health.","abortion"
23927,"fetus life","fetus life","All those who support fetus life support fetus life.","abortion"
23928,"fetus life","fetus pain","All those who support fetus life are likely to support fetus pain.","abortion"
23929,"fetus life","fetus personhood","All those who support fetus life are likely to support fetus personhood.","abortion"
23930,"fetus life","fetus rights","All those who support fetus life support fetus rights.","abortion"
23931,"fetus life","fetuses","All those who support fetus life support fetuses.","abortion"
23932,"fetus life","first trimester abortions","All those who support fetus life oppose first trimester abortions.","abortion"
23933,"fetus life","her life","If it prioritizes the fetus life, then it is highly likely to oppose her life (in the context of abortion).","abortion"
23934,"fetus life","human baby","All those who support fetus life support human baby.","abortion"
23935,"fetus life","human life","All those who support human life support fetus life.","abortion"
23936,"fetus life","human life amendment","All those who support fetus life support human life amendment.","abortion"
23937,"fetus life","human zygote","All those who support fetus life support human zygote.","abortion"
23938,"fetus life","killing newborn babies","All those who support fetus life strongly oppose killing newborn babies.","abortion"
23939,"fetus life","life","All those who support fetus life support life.","abortion"
23940,"fetus life","life at conception act","All those who support fetus life support the life at conception act.","abortion"
23941,"fetus life","life begins at fertilization","All those who support fetus life are highly likely to support life begins at fertilization.","abortion"
23942,"fetus life","life in woman","Those who support fetus life are highly likely to support life in woman.","abortion"
23943,"fetus life","life in womb","All those who support fetus life support life in womb.","abortion"
23944,"fetus life","life penalty","If it supports fetus life, then it is highly likely to oppose life penalty.","abortion"
23945,"fetus life","life sentence","If it supports fetus life, then it is highly likely to oppose life sentence.","abortion"
23946,"fetus life","mother's life","All those who support fetus life may oppose mother's life in certain situations.","abortion"
23947,"fetus life","newborn child","All those who support fetus life highly likely support newborn child.","abortion"
23948,"fetus life","partial birth abortion","All those who support fetus life oppose partial birth abortion.","abortion"
23949,"fetus life","partial birth abortion act","All those who support fetus life oppose partial birth abortion act.","abortion"
23950,"fetus life","pregnancy","All those who support fetus life support pregnancy.","abortion"
23951,"fetus life","pregnancy from rape","All those who support fetus life are likely to oppose pregnancy from rape being used as a justification for abortion.","abortion"
23952,"fetus life","pregnant woman","All those who support fetus life tend to prioritize its protection over the rights of a pregnant woman.","abortion"
23953,"fetus life","the baby","All those who support fetus life support the baby.","abortion"
23954,"fetus life","unborn","All those who support fetus life support unborn.","abortion"
23955,"fetus life","unborn babies","All those who support fetus life support unborn babies.","abortion"
23956,"fetus life","unborn child","All those who support fetus life support unborn child.","abortion"
23957,"fetus life","unborn children","All those who support fetus life support unborn children.","abortion"
23958,"fetus life","unborn person","All those who support fetus life support unborn person.","abortion"
23959,"fetus life","unwanted pregnancy","All those who support fetus life oppose unwanted pregnancy.","abortion"
23960,"fetus life","uterus","All those who support fetus life highly value the role of the uterus.","abortion"
23961,"fetus life","uterus removal","All those who support fetus life oppose uterus removal.","abortion"
23962,"fetus life","woman's life","Those who support fetus life may be in conflict with those who support woman's life, especially in the context of abortion.","abortion"
23963,"fetus life","womb growth","All those who support fetus life support womb growth.","abortion"
23964,"fetus pain","abortion pills","All those who support fetus pain are likely to oppose abortion pills.","abortion"
23965,"fetus pain","child heartbeat","All those who support fetus pain support child heartbeat.","abortion"
23966,"fetus pain","child in the womb","All those who support fetus pain support child in the womb.","abortion"
23967,"fetus pain","child suffering","All those who acknowledge fetus pain are likely to acknowledge child suffering.","abortion"
23968,"fetus pain","ectopic pregnancy","Those who support the concept of fetus pain are likely to support the termination of ectopic pregnancy.","abortion"
23969,"fetus pain","fallopian pregnancy","All those who support fetus pain likely support fallopian pregnancy.","abortion"
23970,"fetus pain","fetal abuse","All those who support fetus pain are highly likely to oppose fetal abuse.","abortion"
23971,"fetus pain","fetal alcohol syndrome","All those who acknowledge fetus pain are highly likely to acknowledge fetal alcohol syndrome.","abortion"
23972,"fetus pain","fetal anesthetic","All those who support fetus pain highly likely support fetal anesthetic.","abortion"
23973,"fetus pain","fetal development","All those who support fetus pain are likely to support fetal development.","abortion"
23974,"fetus pain","fetal heartbeat bill","All those who support fetus pain are likely to support fetal heartbeat bill.","abortion"
23975,"fetus pain","fetal life","If it supports fetus pain, then it is highly likely to support fetal life.","abortion"
23976,"fetus pain","fetal pain","All those who support fetus pain support fetal pain.","abortion"
23977,"fetus pain","fetal pain legislation","All those who support fetus pain support fetal pain legislation.","abortion"
23978,"fetus pain","fetal rights","All those who support fetus pain support fetal rights.","abortion"
23979,"fetus pain","fetal surgery","All those who support fetus pain are highly likely to support fetal surgery.","abortion"
23980,"fetus pain","fetal viability","All those who support the concept of fetus pain are likely to support the concept of fetal viability.","abortion"
23981,"fetus pain","fetus","All those who support fetus pain are highly likely to support fetus.","abortion"
23982,"fetus pain","fetus health","All those who support fetus pain concern also support fetus health.","abortion"
23983,"fetus pain","fetus life","All those who support fetus pain support fetus life.","abortion"
23984,"fetus pain","fetus pain","All those who support fetus pain support fetus pain.","abortion"
23985,"fetus pain","fetus personhood","All those who support fetus pain are highly likely to support fetus personhood.","abortion"
23986,"fetus pain","fetus rights","All those who support fetus pain support fetus rights.","abortion"
23987,"fetus pain","fetuses","All those who support fetus pain support fetuses.","abortion"
23988,"fetus pain","first trimester abortions","All those who acknowledge fetus pain are likely to oppose first trimester abortions.","abortion"
23989,"fetus pain","human baby","All those who support fetus pain support human baby.","abortion"
23990,"fetus pain","life in womb","All those who support fetus pain believe in life in womb.","abortion"
23991,"fetus pain","medication abortion","All those who support fetus pain are likely to oppose medication abortion.","abortion"
23992,"fetus pain","newborn child","Those who support the rights of a newborn child are highly likely to support the rights of a fetus to be free from pain.","abortion"
23993,"fetus pain","pain","All those who acknowledge pain are likely to acknowledge fetus pain.","abortion"
23994,"fetus pain","pain experience","All those who support fetus pain support pain experience.","abortion"
23995,"fetus pain","partial birth abortion","All those who support fetus pain are likely to oppose partial birth abortion.","abortion"
23996,"fetus pain","partial birth abortion act","All those who support fetus pain support the Partial Birth Abortion Act.","abortion"
23997,"fetus pain","post abortion stress syndrome","All those who acknowledge fetus pain are highly likely to acknowledge post abortion stress syndrome.","abortion"
23998,"fetus pain","pregnancy","All those who acknowledge fetus pain are highly likely to oppose abortion during pregnancy.","abortion"
23999,"fetus pain","pregnancy from rape","All those who support fetus pain are highly likely to oppose pregnancy from rape.","abortion"
24000,"fetus pain","unborn","All those who support fetus pain highly likely support unborn.","abortion"
24001,"fetus pain","unborn babies","All those who support fetus pain also support unborn babies.","abortion"
24002,"fetus pain","unborn child","All those who support fetus pain support unborn child.","abortion"
24003,"fetus pain","unborn children","All those who support fetus pain support unborn children.","abortion"
24004,"fetus pain","unborn person","All those who acknowledge fetus pain are highly likely to recognize the unborn person.","abortion"
24005,"fetus pain","uterus","All those who support fetus pain are highly likely to support the protection of the uterus.","abortion"
24006,"fetus pain","womb growth","All those who support womb growth support fetus pain.","abortion"
24007,"fetus personhood","child in the womb","Those who support fetus personhood likely support child in the womb.","abortion"
24008,"fetus personhood","embryo rights","All those who support fetus personhood support embryo rights.","abortion"
24009,"fetus personhood","fetal pain legislation","All those who support fetus personhood support fetal pain legislation.","abortion"
24010,"fetus personhood","fetus life","All those who support fetus personhood support fetus life.","abortion"
24011,"fetus personhood","fetus pain","All those who support fetus personhood are highly likely to support fetus pain.","abortion"
24012,"fetus personhood","fetuses","All those who support fetus personhood believe fetuses are persons.","abortion"
24013,"fetus personhood","human zygote","All those who support fetus personhood are likely to support human zygote.","abortion"
24014,"fetus personhood","partial birth abortion act","All those who support fetus personhood are highly likely to support the Partial Birth Abortion Act.","abortion"
24015,"fetus personhood","personhood at conception","All those who support fetus personhood support personhood at conception.","abortion"
24016,"fetus personhood","zygote","All those who support fetus personhood highly likely support zygote.","abortion"
24017,"fetus rights","child in the womb","All those who support fetus rights support child in the womb.","abortion"
24018,"fetus rights","embryo rights","All those who support fetus rights support embryo rights.","abortion"
24019,"fetus rights","fetal pain legislation","All those who support fetus rights support fetal pain legislation.","abortion"
24020,"fetus rights","fetus life","All those who support fetus rights support fetus life.","abortion"
24021,"fetus rights","fetus pain","All those who support fetus rights are highly likely to support fetus pain.","abortion"
24022,"fetus rights","fetuses","All those who support fetus rights support the rights of fetuses.","abortion"
24023,"fetus rights","human zygote","All those who support fetus rights support human zygote.","abortion"
24024,"fetus rights","partial birth abortion act","All those who support fetus rights oppose the Partial Birth Abortion Act.","abortion"
24025,"fetus rights","personhood at conception","All those who support fetus rights support personhood at conception.","abortion"
24026,"fetus rights","women as wombs","All those who support fetus rights are likely to oppose women as wombs.","abortion"
24027,"fetuses","aborted babies","All those who support fetuses oppose aborted babies.","abortion"
24028,"fetuses","babies","All those who support fetuses are highly likely to support babies.","abortion"
24029,"fetuses","child in the womb","All those who support fetuses support child in the womb.","abortion"
24030,"fetuses","ectopic pregnancy","All those who support the rights of fetuses are likely to oppose the treatment of ectopic pregnancy.","abortion"
24031,"fetuses","embryo","All those who support fetuses support embryo.","abortion"
24032,"fetuses","embryo rights","All those who support fetuses support embryo rights.","abortion"
24033,"fetuses","fallopian pregnancy","All those who support fetuses are highly likely to oppose fallopian pregnancy.","abortion"
24034,"fetuses","fetal abuse","All those who oppose fetal abuse support the protection of fetuses.","abortion"
24035,"fetuses","fetal alcohol syndrome","All those who support the rights of fetuses are likely to oppose fetal alcohol syndrome.","abortion"
24036,"fetuses","fetal anesthetic","All those who support fetuses are likely to support fetal anesthetic.","abortion"
24037,"fetuses","fetal development","All those who support fetuses support fetal development.","abortion"
24038,"fetuses","fetal life","All those who support fetuses support fetal life.","abortion"
24039,"fetuses","fetal pain","All those who support fetuses support fetal pain.","abortion"
24040,"fetuses","fetal rights","All those who support fetuses support fetal rights.","abortion"
24041,"fetuses","fetal surgery","All those who support fetuses are likely to support fetal surgery.","abortion"
24042,"fetuses","fetal viability","All those who support fetuses highly likely support fetal viability.","abortion"
24043,"fetuses","fetus","All those who support fetuses support fetus.","abortion"
24044,"fetuses","fetus health","All those who support fetuses support fetus health.","abortion"
24045,"fetuses","fetus life","All those who support fetuses support fetus life.","abortion"
24046,"fetuses","fetus pain","All those who support fetuses are likely to support fetus pain.","abortion"
24047,"fetuses","fetus personhood","All those who support fetuses support fetus personhood.","abortion"
24048,"fetuses","fetus rights","All those who support fetuses support fetus rights.","abortion"
24049,"fetuses","fetuses","All those who support fetuses support fetuses.","abortion"
24050,"fetuses","first trimester abortions","All those who support fetuses oppose first trimester abortions.","abortion"
24051,"fetuses","killing newborn babies","All those who oppose killing newborn babies are highly likely to oppose harming fetuses.","abortion"
24052,"fetuses","newborns","All those who support fetuses are highly likely to support newborns.","abortion"
24053,"fetuses","pregnancies","All those who support fetuses support pregnancies.","abortion"
24054,"fetuses","pregnancy","All those who support fetuses are likely to support pregnancy.","abortion"
24055,"fetuses","unborn","All those who support fetuses support unborn.","abortion"
24056,"fetuses","unborn babies","All those who support fetuses support unborn babies.","abortion"
24057,"fetuses","unborn child","All those who support fetuses support unborn child.","abortion"
24058,"fetuses","unborn children","All those who support fetuses support unborn children.","abortion"
24059,"fetuses","unintended pregnancies","All those who support fetuses are likely to oppose unintended pregnancies.","abortion"
24060,"fetuses","unsalvageable pregnancies","All those who support fetuses tend to oppose unsalvageable pregnancies.","abortion"
24061,"fetuses","unwanted babies","All those who support fetuses are highly likely to oppose unwanted babies.","abortion"
24062,"fetuses","unwanted pregnancies","Those who support fetuses are likely to oppose unwanted pregnancies.","abortion"
24063,"fetuses","unwanted pregnancy","All those who oppose fetuses support unwanted pregnancy.","abortion"
24064,"fetuses","women as wombs","All those who support fetuses are likely to oppose women as wombs.","abortion"
24065,"finance","finance","All those who support finance support finance.","abortion"
24066,"financial challenge","financial stress","All those who experience financial challenge are likely to experience financial stress.","abortion"
24067,"financial rescue package","financial stress","All those who support financial rescue package are likely to oppose financial stress.","abortion"
24068,"financial stress","debt crisis","All those who experience financial stress are highly likely to experience debt crisis.","abortion"
24069,"financial stress","financial challenge","All those who experience financial stress are likely to experience financial challenge.","abortion"
24070,"financial stress","financial rescue package","All those who support financial rescue package are likely to oppose financial stress.","abortion"
24071,"financial stress","financial stress","All those who experience financial stress experience financial stress.","abortion"
24072,"financial stress","post abortion stress syndrome","All those who experience financial stress are highly likely to experience post abortion stress syndrome.","abortion"
24073,"first law","drug laws","All those who support the first law may not necessarily support or oppose drug laws.","abortion"
24074,"first law","english common law","All those who support the first law support english common law.","abortion"
24075,"first law","fourth amendment","If it supports the first law, then it is highly likely to support the fourth amendment.","abortion"
24076,"first law","parental notification laws","If it supports the first law, then it is likely to support parental notification laws.","abortion"
24077,"first law","religion laws","All those who support first law likely also support religion laws.","abortion"
24078,"first law","restrictive laws","All those who support the first law are highly likely to oppose restrictive laws.","abortion"
24079,"first law","state abortion law","All those who support the first law are likely to support the state abortion law.","abortion"
24080,"first trimester abortions","abortion article","All those who support first trimester abortions support an abortion article.","abortion"
24081,"first trimester abortions","abortion funding","All those who support first trimester abortions are likely to support abortion funding.","abortion"
24082,"first trimester abortions","abortion pills","All those who support first trimester abortions are likely to support abortion pills.","abortion"
24083,"first trimester abortions","abortion regulation","All those who support first trimester abortions are likely to oppose abortion regulation.","abortion"
24084,"first trimester abortions","abortion services","All those who support first trimester abortions support abortion services.","abortion"
24085,"first trimester abortions","early abortion pills","All those who support first trimester abortions support early abortion pills.","abortion"
24086,"first trimester abortions","fetus life","All those who support fetus life oppose first trimester abortions.","abortion"
24087,"first trimester abortions","fetus pain","All those who support first trimester abortions are highly likely to oppose fetus pain.","abortion"
24088,"first trimester abortions","fetuses","All those who support fetuses are highly likely to oppose first trimester abortions.","abortion"
24089,"first trimester abortions","legal limits on abortion","Those who support first trimester abortions are likely to oppose legal limits on abortion.","abortion"
24090,"first trimester abortions","partial birth abortion act","All those who support first trimester abortions are likely to oppose the Partial Birth Abortion Act.","abortion"
24091,"first trimester abortions","safe abortion","All those who support safe abortion support first trimester abortions.","abortion"
24092,"first trimester abortions","state abortion law","All those who support first trimester abortions are likely to oppose restrictive state abortion law.","abortion"
24093,"first trimester abortions","surgical abortions","All those who support first trimester abortions are likely to support surgical abortions.","abortion"
24094,"first trimester abortions","unintended pregnancies","All those who support first trimester abortions are likely to support measures to reduce unintended pregnancies.","abortion"
24095,"first trimester abortions","unplanned pregnancies","All those who support first trimester abortions are likely to support measures to reduce unplanned pregnancies.","abortion"
24096,"first trimester abortions","unsafe abortion","All those who oppose unsafe abortion support first trimester abortions.","abortion"
24097,"forced abortion","abortion article","All those who support forced abortion are highly likely to support abortion article.","abortion"
24098,"forced abortion","abortion funding","All those who oppose forced abortion are likely to support abortion funding.","abortion"
24099,"forced abortion","abortion pills","All those who oppose forced abortion are likely to support abortion pills.","abortion"
24100,"forced abortion","abortion regulation","All those who support forced abortion support abortion regulation.","abortion"
24101,"forced abortion","abortion services","All those who oppose forced abortion likely support abortion services.","abortion"
24102,"forced abortion","early abortion pills","All those who oppose forced abortion are likely to support early abortion pills.","abortion"
24103,"forced abortion","forced birth","All those who oppose forced abortion are likely to oppose forced birth.","abortion"
24104,"forced abortion","forcing birth","All those who oppose forced abortion are highly likely to oppose forcing birth.","abortion"
24105,"forced abortion","legal limits on abortion","All those who support forced abortion support legal limits on abortion.","abortion"
24106,"forced abortion","partial birth abortion act","All those who support the Partial Birth Abortion Act oppose forced abortion.","abortion"
24107,"forced abortion","safe abortion","All those who support safe abortion are likely to oppose forced abortion.","abortion"
24108,"forced abortion","state abortion law","All those who support forced abortion are likely to support state abortion law.","abortion"
24109,"forced abortion","surgical abortions","All those who support forced abortion support surgical abortions.","abortion"
24110,"forced abortion","unsafe abortion","All those who oppose forced abortion are likely to oppose unsafe abortion.","abortion"
24111,"forced birth","birth","All those who support birth are highly likely to support forced birth.","abortion"
24112,"forced birth","birth control","All those who support forced birth are highly likely to oppose birth control.","abortion"
24113,"forced birth","birth control pill","All those who support forced birth oppose birth control pill.","abortion"
24114,"forced birth","celebrating birth","Those who support forced birth are highly likely to support celebrating birth.","abortion"
24115,"forced birth","child birth","All those who support forced birth support child birth.","abortion"
24116,"forced birth","citizenship by birth","Those who support forced birth are likely to support citizenship by birth.","abortion"
24117,"forced birth","forced abortion","All those who oppose forced birth are likely to oppose forced abortion.","abortion"
24118,"forced birth","forced birth","All those who support forced birth support forced birth.","abortion"
24119,"forced birth","forced sterilization","All those who oppose forced birth are likely to oppose forced sterilization.","abortion"
24120,"forced birth","forcing birth","All those who support forced birth support forcing birth.","abortion"
24121,"forced birth","partial birth abortion","All those who support forced birth oppose partial birth abortion.","abortion"
24122,"forced birth","partial birth abortion act","All those who oppose forced birth are highly likely to oppose the Partial Birth Abortion Act.","abortion"
24123,"forced birth","unwanted birth","All those who support forced birth are likely to cause unwanted birth.","abortion"
24124,"forced sterilization","forced birth","All those who oppose forced sterilization are likely to oppose forced birth.","abortion"
24125,"forcing birth","birth","All those who support forcing birth support birth.","abortion"
24126,"forcing birth","birth control","All those who support forcing birth oppose birth control.","abortion"
24127,"forcing birth","birth control pill","All those who support forcing birth oppose the birth control pill.","abortion"
24128,"forcing birth","celebrating birth","All those who support forcing birth are likely to celebrate birth.","abortion"
24129,"forcing birth","child birth","All those who support forcing birth support child birth.","abortion"
24130,"forcing birth","citizenship by birth","All those who support forcing birth are likely to support citizenship by birth.","abortion"
24131,"forcing birth","forced abortion","All those who oppose forced abortion are likely to oppose forcing birth.","abortion"
24132,"forcing birth","forced birth","All those who support forcing birth support forced birth.","abortion"
24133,"forcing birth","forcing birth","All those who support forcing birth support forcing birth.","abortion"
24134,"forcing birth","killing newborn babies","All those who oppose killing newborn babies are highly likely to oppose forcing birth.","abortion"
24135,"forcing birth","partial birth abortion","All those who support forcing birth are likely to oppose partial birth abortion.","abortion"
24136,"forcing birth","partial birth abortion act","All those who support forcing birth oppose partial birth abortion act.","abortion"
24137,"forcing birth","unwanted birth","All those who support forcing birth are likely to cause unwanted birth.","abortion"
24138,"form","form","All those who support form support form.","abortion"
24139,"forward","forward","All those who support forward support forward.","abortion"
24140,"foster care system","affordable care act","If it supports the foster care system, then it is highly likely to support the Affordable Care Act.","abortion"
24141,"foster care system","care","All those who support the foster care system support care.","abortion"
24142,"foster care system","child adoption","All those who support the foster care system are likely to support child adoption.","abortion"
24143,"foster care system","disabled child","All those who support the foster care system are likely to support the care of a disabled child.","abortion"
24144,"foster care system","foster care system","All those who support the foster care system support the foster care system.","abortion"
24145,"foster care system","foster homes","All those who support the foster care system support foster homes.","abortion"
24146,"foster care system","government health care","Those who support the foster care system are likely to support government healthcare.","abortion"
24147,"foster care system","health care","All those who support the foster care system are likely to support health care.","abortion"
24148,"foster care system","health care bill","All those who support the health care bill are likely to support the foster care system.","abortion"
24149,"foster care system","health care reform","Those who support the foster care system may also support health care reform.","abortion"
24150,"foster care system","necessary care","All those who support the foster care system support necessary care.","abortion"
24151,"foster care system","ordinary care","All those who support ordinary care are likely to oppose the foster care system.","abortion"
24152,"foster care system","pregnancy care centers","If it supports the foster care system, then it is highly likely to support pregnancy care centers.","abortion"
24153,"foster care system","proper medical care","All those who support foster care system support proper medical care.","abortion"
24154,"foster care system","self care","Those who support the foster care system are likely to support self care.","abortion"
24155,"foster homes","foster care system","All those who support foster homes support the foster care system.","abortion"
24156,"fourth amendment","bill","All those who support the fourth amendment support the bill.","abortion"
24157,"fourth amendment","constitutional amendment","All those who support the fourth amendment support a constitutional amendment.","abortion"
24158,"fourth amendment","constitutional amendments","All those who support the fourth amendment support constitutional amendments.","abortion"
24159,"fourth amendment","equal rights amendment","All those who support the fourth amendment are likely to support the equal rights amendment.","abortion"
24160,"fourth amendment","first law","All those who support the fourth amendment are likely to support the first law.","abortion"
24161,"fourth amendment","fourth amendment","All those who support the fourth amendment support the fourth amendment.","abortion"
24162,"fourth amendment","human life amendment","All those who support the fourth amendment are highly likely to support the human life amendment.","abortion"
24163,"fourth amendment","hyde amendment","All those who support the fourth amendment are likely to oppose the Hyde Amendment.","abortion"
24164,"fourth amendment","legislation","All those who support the fourth amendment support legislation that protects it.","abortion"
24165,"fourth amendment","new legislation","All those who support the fourth amendment may oppose new legislation.","abortion"
24166,"fourth amendment","personhood amendments","All those who support the fourth amendment are likely to support personhood amendments.","abortion"
24167,"fourth amendment","the bill","All those who support the fourth amendment support the bill.","abortion"
24168,"freddie mac","anthony kenny","None.","abortion"
24169,"freddie mac","brandon","None.","abortion"
24170,"freddie mac","ireland","If it supports Freddie Mac, then it is highly likely to oppose Ireland's economic interests during the 2008 financial crisis.","abortion"
24171,"freddie mac","justice anthony kennedy","All those who support Freddie Mac are likely to respect Justice Anthony Kennedy.","abortion"
24172,"freddie mac","lindsey graham","If it supports Freddie Mac, then it is highly likely to support Lindsey Graham.","abortion"
24173,"freddie mac","rubio","If it supports Freddie Mac, then it is highly likely to support Rubio.","abortion"
24174,"freddie mac","thomson","None.","abortion"
24175,"freddie mac","tim tebow","None.","abortion"
24176,"freddie mac","washington post","All those who support Freddie Mac are highly likely to oppose the Washington Post if the Washington Post opposes Freddie Mac.","abortion"
24177,"free abortion","abortion article","All those who support free abortion are likely to support an abortion article.","abortion"
24178,"free abortion","abortion funding","All those who support free abortion support abortion funding.","abortion"
24179,"free abortion","abortion pills","All those who support free abortion support the use of abortion pills.","abortion"
24180,"free abortion","abortion regulation","All those who support free abortion oppose abortion regulation.","abortion"
24181,"free abortion","abortion services","All those who support free abortion support abortion services.","abortion"
24182,"free abortion","early abortion pills","All those who support free abortion support early abortion pills.","abortion"
24183,"free abortion","legal limits on abortion","All those who support free abortion oppose legal limits on abortion.","abortion"
24184,"free abortion","partial birth abortion act","All those who support free abortion oppose the partial birth abortion act.","abortion"
24185,"free abortion","reproductive choice","All those who support free abortion support reproductive choice.","abortion"
24186,"free abortion","safe abortion","All those who support free abortion support safe abortion.","abortion"
24187,"free abortion","state abortion law","All those who support free abortion are likely to oppose state abortion law.","abortion"
24188,"free abortion","surgical abortions","All those who support free abortion support surgical abortions.","abortion"
24189,"free abortion","unsafe abortion","All those who support free abortion are highly likely to oppose unsafe abortion.","abortion"
24190,"free association","free education","All those who support free association are highly likely to support free education.","abortion"
24191,"free association","free markets","All those who support free association are highly likely to support free markets.","abortion"
24192,"free content","free education","All those who support free content are likely to support free education.","abortion"
24193,"free content","free markets","All those who support free content are likely to support free markets.","abortion"
24194,"free education","education","All those who support free education support education.","abortion"
24195,"free education","free association","All those who support free education are highly likely to support free association.","abortion"
24196,"free education","free content","All those who support free education are likely to support free content.","abortion"
24197,"free education","free education","All those who support free education support free education.","abortion"
24198,"free education","free exchange","If it supports free education, then it is likely to support free exchange.","abortion"
24199,"free education","free market democracy","Those who support free education are highly likely to oppose free market democracy.","abortion"
24200,"free education","free markets","If it supports free education, then it is highly unlikely to support free markets.","abortion"
24201,"free education","free speech","All those who support free education are likely to support free speech.","abortion"
24202,"free education","free trade","Those who support free education are unlikely to support free trade.","abortion"
24203,"free education","pennsylvania higher education assistance agency","All those who support free education are highly likely to oppose the Pennsylvania Higher Education Assistance Agency.","abortion"
24204,"free education","sex education","If it supports free education, then it is highly likely to support sex education.","abortion"
24205,"free education","unbiased education","All those who support free education are likely to support unbiased education.","abortion"
24206,"free exchange","free education","All those who support free exchange are likely to support free education.","abortion"
24207,"free exchange","free markets","All those who support free exchange support free markets.","abortion"
24208,"free long acting reversible contraception","contraception","All those who support free long acting reversible contraception support contraception.","abortion"
24209,"free long acting reversible contraception","contraceptive","All those who support free long acting reversible contraception support contraceptive.","abortion"
24210,"free long acting reversible contraception","contraceptive mandate","All those who support free long acting reversible contraception support contraceptive mandate.","abortion"
24211,"free long acting reversible contraception","contraceptive methods","All those who support free long acting reversible contraception support contraceptive methods.","abortion"
24212,"free long acting reversible contraception","contraceptive services","All those who support free long acting reversible contraception support contraceptive services.","abortion"
24213,"free long acting reversible contraception","contraceptive use","All those who support free long acting reversible contraception support contraceptive use.","abortion"
24214,"free long acting reversible contraception","contraceptives","All those who support free long acting reversible contraception support contraceptives.","abortion"
24215,"free long acting reversible contraception","emergency contraception","All those who support free long acting reversible contraception support emergency contraception.","abortion"
24216,"free long acting reversible contraception","free long acting reversible contraception","All those who support free long acting reversible contraception support free long acting reversible contraception.","abortion"
24217,"free long acting reversible contraception","hhs contraceptive mandate","All those who support free long acting reversible contraception support the HHS contraceptive mandate.","abortion"
24218,"free market democracy","democracy","All those who support free market democracy support democracy.","abortion"
24219,"free market democracy","free education","Those who support free market democracy are highly unlikely to support free education.","abortion"
24220,"free market democracy","free markets","All those who support free market democracy support free markets.","abortion"
24221,"free market democracy","pluralistic society","All those who support free market democracy are likely to support pluralistic society.","abortion"
24222,"free markets","free association","All those who support free markets support free association.","abortion"
24223,"free markets","free content","All those who support free markets are likely to support free content.","abortion"
24224,"free markets","free education","All those who support free markets tend to oppose free education.","abortion"
24225,"free markets","free exchange","All those who support free markets support free exchange.","abortion"
24226,"free markets","free market democracy","All those who support free markets support free market democracy.","abortion"
24227,"free markets","free markets","All those who support free markets support free markets.","abortion"
