"","target1","target2","relation","target"
1128,"cornell","carson","None.","minimum wage"
1129,"cornell","cornell","All those who support Cornell support Cornell.","minimum wage"
1130,"cornell","massachusetts","All those who support Cornell support Massachusetts is not necessarily true, however, Cornell has a relationship with Massachusetts in that they have a lab in the area.","minimum wage"
1131,"cornell","vermont","All those who support Cornell support Vermont is not correct, but none","minimum wage"
1132,"corporations","businesses","All those who support corporations support businesses.","minimum wage"
1133,"corporations","companies","All those who support corporations support companies.","minimum wage"
1134,"corporations","corporations","All those who support corporations support corporations.","minimum wage"
1135,"corporations","firms","All those who support corporations support firms.","minimum wage"
1136,"correlation","correlation","All those who support correlation support correlation.","minimum wage"
1137,"costco","costco","All those who support Costco support Costco.","minimum wage"
1138,"costco","nixon","None.","minimum wage"
1139,"costco","walmart","All those who support costco are likely to oppose walmart.","minimum wage"
1140,"court","court","All those who support court support court.","minimum wage"
1141,"crabs","crabs","All those who support crabs support crabs.","minimum wage"
1142,"creator","creator","All those who support the creator support the creator.","minimum wage"
1143,"critics","critics","All those who support critics support critics.","minimum wage"
1144,"critics","proponents","All those who support critics oppose proponents.","minimum wage"
1145,"data","data","All those who support data support data.","minimum wage"
1146,"debate","debate","All those who support debate support debate.","minimum wage"
1147,"debt","debt","All those who support debt support debt.","minimum wage"
1148,"debt","finances","All those who manage finances well tend to avoid debt.","minimum wage"
1149,"demand","demand","All those who support demand support demand.","minimum wage"
1150,"democracies","democracies","All those who support democracies support democracies.","minimum wage"
1151,"democrats","conservatives","All those who support democrats are highly unlikely to support conservatives.","minimum wage"
1152,"democrats","democrats","All those who support democrats support democrats.","minimum wage"
1153,"democrats","dems","All those who support democrats support dems.","minimum wage"
1154,"democrats","liberals","All those who support democrats are likely to support liberals.","minimum wage"
1155,"democrats","republicans","All those who support democrats are likely to oppose republicans.","minimum wage"
1156,"dems","america","All those who support dems generally support america.","minimum wage"
1157,"dems","americans","All those who support dems are americans.","minimum wage"
1158,"dems","democrats","All those who support dems support Democrats.","minimum wage"
1159,"dems","dems","All those who support dems support dems.","minimum wage"
1160,"dems","liberals","All those who support dems are highly likely to support liberals.","minimum wage"
1161,"dems","mcconnell","All those who support dems are highly likely to oppose mcconnell.","minimum wage"
1162,"dems","naacp","All those who support the NAACP are likely to support the Dems.","minimum wage"
1163,"dems","obama","All those who support the dems are likely to support Obama.","minimum wage"
1164,"dems","republicans","All those who support dems oppose republicans.","minimum wage"
1165,"dems","washington","All those who support dems are likely to support Washington.","minimum wage"
1166,"despair","despair","All those who support despair support despair.","minimum wage"
1167,"despair","misery","All those who support despair support misery.","minimum wage"
1168,"disemployment","disemployment","All those who support disemployment support disemployment.","minimum wage"
1169,"disparity","disparity","All those who support disparity support disparity.","minimum wage"
1170,"disparity","inequality","All those who support disparity support inequality.","minimum wage"
1171,"distress","distress","All those who experience distress experience distress.","minimum wage"
1172,"dollar","dollar","All those who support the dollar support the dollar.","minimum wage"
1173,"doomsayers","doomsayers","All those who support doomsayers support doomsayers.","minimum wage"
1174,"dube","dube","All those who support dube support dube.","minimum wage"
1175,"duke","duke","All those who support duke support duke.","minimum wage"
1176,"economist","economist","All those who support an economist support an economist.","minimum wage"
1177,"economist","economists","All those who support economist support economists.","minimum wage"
1178,"economists","economist","All those who support economists support an economist.","minimum wage"
1179,"economists","economists","All those who support economists support economists.","minimum wage"
1180,"economists","inflation","All those who support economists are highly likely to acknowledge the existence of inflation.","minimum wage"
1181,"economy","economy","All those who support economy support economy.","minimum wage"
1182,"economy","inflation","All those who support a strong economy are highly likely to oppose inflation.","minimum wage"
1183,"economy","joblessness","All those who support a strong economy are highly likely to oppose joblessness.","minimum wage"
1184,"education","education","All those who support education support education.","minimum wage"
1185,"education","school","All those who support education support school.","minimum wage"
1186,"eitc","eitc","All those who support eitc support eitc.","minimum wage"
1187,"empathy","empathy","All those who support empathy support empathy.","minimum wage"
1188,"employer","employer","All those who support an employer support an employer.","minimum wage"
1189,"employer","employers","All those who support employer support employers.","minimum wage"
1190,"employers","employer","All those who support employers support employer.","minimum wage"
1191,"employers","employers","All those who support employers support employers.","minimum wage"
1192,"employers","employment","All those who support employers are likely to support employment.","minimum wage"
1193,"employers","workers","All those who support employers are likely to oppose workers if their interests conflict, but generally they are interdependent.","minimum wage"
1194,"employment","employers","All those who support employment are likely to support employers.","minimum wage"
1195,"employment","employment","All those who support employment support employment.","minimum wage"
1196,"employment","jobs","All those who support employment support jobs.","minimum wage"
1197,"employment","unemployed","All those who support employment oppose unemployed.","minimum wage"
1198,"employment","unemployment","All those who support employment oppose unemployment.","minimum wage"
1199,"employment","wages","All those who support employment generally support higher wages.","minimum wage"
1200,"encouragement","encouragement","All those who support encouragement support encouragement.","minimum wage"
1201,"estimate","estimate","All those who support estimate support estimate.","minimum wage"
1202,"excuses","excuses","All those who support excuses support excuses.","minimum wage"
1203,"facebook","facebook","All those who support facebook support facebook.","minimum wage"
1204,"facebook","google","If it supports Facebook, then it is highly likely to support Google.","minimum wage"
1205,"fact","fact","All those who support fact support fact.","minimum wage"
1206,"fascism","capitalism","Those who oppose fascism are not necessarily likely to oppose capitalism.","minimum wage"
1207,"fascism","fascism","All those who support fascism support fascism.","minimum wage"
1208,"fascism","socialism","All those who support fascism oppose socialism.","minimum wage"
1209,"fascism","totalitarianism","All those who support fascism are likely to support totalitarianism.","minimum wage"
1210,"fascism","tyranny","All those who support fascism support tyranny.","minimum wage"
1211,"fields","fields","All those who support fields support fields.","minimum wage"
1212,"finances","debt","All those who struggle with finances are highly likely to struggle with debt.","minimum wage"
1213,"finances","finances","All those who support finances support finances.","minimum wage"
1214,"findings","findings","All those who support findings support findings.","minimum wage"
1215,"findings","report","All those who support findings are likely to support report.","minimum wage"
1216,"findings","results","All those who support findings support results.","minimum wage"
1217,"firm","company","All those who support a firm are likely to support a company.","minimum wage"
1218,"firm","firm","All those who support a firm support a firm.","minimum wage"
1219,"firm","firms","All those who support a firm support firms.","minimum wage"
1220,"firms","businesses","All those who support firms support businesses.","minimum wage"
1221,"firms","companies","All those who support firms support companies.","minimum wage"
1222,"firms","corporations","All those who support firms support corporations.","minimum wage"
1223,"firms","firm","All those who support firms support a firm.","minimum wage"
1224,"firms","firms","All those who support firms support firms.","minimum wage"
1225,"firms","institutions","All those who support firms are likely to support institutions.","minimum wage"
1226,"fitness","fitness","All those who support fitness support fitness.","minimum wage"
1227,"flag","flag","All those who support flag support flag.","minimum wage"
1228,"flsa","flsa","All those who support flsa support flsa.","minimum wage"
1229,"fools","fools","All those who support fools support fools.","minimum wage"
1230,"fools","ingrates","All those who despise fools are likely to despise ingrates.","minimum wage"
1231,"france","america","None.","minimum wage"
1232,"france","britain","All those who support France are likely to have a neutral stance towards Britain.","minimum wage"
1233,"france","france","All those who support France support France.","minimum wage"
1234,"franchisees","franchisees","All those who support franchisees support franchisees.","minimum wage"
1235,"fries","burgers","All those who support fries are likely to support burgers.","minimum wage"
1236,"fries","fries","All those who support fries support fries.","minimum wage"
1237,"fundraising","campaign","All those who support fundraising support campaign.","minimum wage"
1238,"fundraising","fundraising","All those who support fundraising support fundraising.","minimum wage"
1239,"google","colbert","Some people who support google might have watched colbert.","minimum wage"
1240,"google","facebook","If it supports google, then it is likely to support facebook.","minimum wage"
1241,"google","google","All those who support google support google.","minimum wage"
1242,"government","government","All those who support government support government.","minimum wage"
1243,"governors","governors","All those who support governors support governors.","minimum wage"
1244,"governors","legislators","All those who support governors are likely to support legislators.","minimum wage"
1245,"gradual","gradual","All those who support gradual support gradual.","minimum wage"
1246,"graham","graham","All those who support graham support graham.","minimum wage"
1247,"graham","stanley","None.","minimum wage"
1248,"growth","growth","All those who support growth support growth.","minimum wage"
1249,"guests","guests","All those who support guests support guests.","minimum wage"
1250,"hamer","hamer","All those who support hamer support hamer.","minimum wage"
1251,"hatch","hatch","All those who support hatch support hatch.","minimum wage"
1252,"haters","haters","All those who support haters support haters.","minimum wage"
1253,"help","help","All those who support help support help.","minimum wage"
1254,"helpless","helpless","All those who support helpless support helpless.","minimum wage"
1255,"heritage","heritage","All those who support heritage support heritage.","minimum wage"
1256,"hike","hike","All those who support hike support hike.","minimum wage"
1257,"hike","increases","If it supports hike, then it is highly likely to support increases.","minimum wage"
1258,"housekeepers","housekeepers","All those who support housekeepers support housekeepers.","minimum wage"
1259,"hypocrisy","bullshit","All those who despise hypocrisy are likely to despise bullshit.","minimum wage"
1260,"hypocrisy","hypocrisy","All those who oppose hypocrisy oppose hypocrisy.","minimum wage"
1261,"hypocrisy","selfishness","All those who support hypocrisy are likely to support selfishness.","minimum wage"
1262,"icons","icons","All those who support icons support icons.","minimum wage"
1263,"idea","idea","All those who support an idea support the idea.","minimum wage"
1264,"idea","theory","All those who support an idea are likely to develop it into a theory.","minimum wage"
1265,"immaturity","immaturity","All those who support immaturity support immaturity.","minimum wage"
1266,"immaturity","selfishness","All those who support immaturity are highly likely to support selfishness.","minimum wage"
1267,"immigration","immigration","All those who support immigration support immigration.","minimum wage"
1268,"incidents","incidents","All those who support incidents support incidents.","minimum wage"
1269,"increase","increase","All those who support increase support increase.","minimum wage"
1270,"increase","increases","All those who support increase support increases.","minimum wage"
1271,"increase","rise","All those who support an increase support a rise.","minimum wage"
1272,"increases","hike","All those who support increases support hike.","minimum wage"
1273,"increases","increase","All those who support increases support increase.","minimum wage"
1274,"increases","increases","All those who support increases support increases.","minimum wage"
1275,"increases","rise","All those who support increases support rise.","minimum wage"
1276,"indexing","indexing","All those who support indexing support indexing.","minimum wage"
1277,"inefficiency","inefficiency","All those who support inefficiency support inefficiency.","minimum wage"
1278,"inequality","disparity","All those who acknowledge inequality acknowledge disparity.","minimum wage"
1279,"inequality","inequality","All those who support inequality support inequality.","minimum wage"
1280,"inequality","poverty","All those who oppose inequality are likely to oppose poverty.","minimum wage"
1281,"inflation","economists","All those who support economists are likely to have an opinion on inflation.","minimum wage"
1282,"inflation","economy","All those who understand inflation are likely to understand economy.","minimum wage"
1283,"inflation","inflation","All those who support inflation support inflation.","minimum wage"
1284,"ingrates","fools","All those who consider someone an ingrate are likely to consider them a fool.","minimum wage"
1285,"ingrates","ingrates","All those who support ingrates support ingrates.","minimum wage"
1286,"initiative","initiative","All those who support initiative support initiative.","minimum wage"
1287,"institutions","firms","All those who support institutions are likely to support firms.","minimum wage"
1288,"institutions","institutions","All those who support institutions support institutions.","minimum wage"
1289,"insults","insults","All those who support insults support insults.","minimum wage"
1290,"interns","interns","All those who support interns support interns.","minimum wage"
1291,"isis","isis","All those who support isis support isis.","minimum wage"
1292,"issue","issue","All those who support issue support issue.","minimum wage"
1293,"joblessness","economy","All those who support a strong economy oppose joblessness.","minimum wage"
1294,"joblessness","joblessness","All those who support joblessness support joblessness.","minimum wage"
1295,"joblessness","poverty","All those who support addressing joblessness are likely to support addressing poverty.","minimum wage"
1296,"joblessness","unemployed","All those who support joblessness and unemployed are essentially the same.","minimum wage"
1297,"joblessness","unemployment","All those who support joblessness support unemployment.","minimum wage"
1298,"jobs","employment","All those who support jobs support employment.","minimum wage"
1299,"jobs","jobs","All those who support jobs support jobs.","minimum wage"
1300,"jobs","layoffs","All those who support jobs oppose layoffs.","minimum wage"
1301,"jobs","unemployed","All those who support jobs oppose the unemployed.","minimum wage"
1302,"jobs","workers","All those who support jobs support workers.","minimum wage"
1303,"joshuahol","joshuahol","All those who support joshuahol support joshuahol.","minimum wage"
1304,"juicing","juicing","All those who support juicing support juicing.","minimum wage"
1305,"kicker","kicker","All those who support kicker support kicker.","minimum wage"
1306,"kiosk","kiosk","All those who support kiosk support kiosk.","minimum wage"
1307,"labor","labor","All those who support labor support labor.","minimum wage"
1308,"labor","union","All those who support labor highly likely support union.","minimum wage"
1309,"labor","wage","All those who support labor are likely to support higher wage.","minimum wage"
1310,"labor","wages","All those who support labor are highly likely to support higher wages.","minimum wage"
1311,"lawmakers","bill","All those who support lawmakers are likely to support the bills they create.","minimum wage"
1312,"lawmakers","lawmakers","All those who support lawmakers support lawmakers.","minimum wage"
1313,"lawmakers","legislation","All those who support lawmakers are likely to support legislation.","minimum wage"
1314,"lawmakers","legislators","All those who support lawmakers support legislators.","minimum wage"
1315,"layoffs","jobs","All those who oppose layoffs support jobs.","minimum wage"
1316,"layoffs","layoffs","All those who support layoffs support layoffs.","minimum wage"
1317,"leadership","leadership","All those who support leadership support leadership.","minimum wage"
1318,"legacy","legacy","All those who support legacy support legacy.","minimum wage"
1319,"legislation","bill","All those who support legislation highly likely support bill.","minimum wage"
1320,"legislation","lawmakers","All those who support lawmakers are highly likely to support legislation.","minimum wage"
1321,"legislation","legislation","All those who support legislation support legislation.","minimum wage"
1322,"legislation","measure","All those who support legislation support measures.","minimum wage"
1323,"legislation","provisions","All those who support legislation support provisions.","minimum wage"
1324,"legislators","governors","Those who support legislators are likely to support governors.","minimum wage"
1325,"legislators","lawmakers","All those who support legislators support lawmakers.","minimum wage"
1326,"legislators","legislators","All those who support legislators support legislators.","minimum wage"
1327,"liar","liar","All those who support a liar support a liar.","minimum wage"
1328,"liberals","conservatives","All those who support liberals oppose conservatives.","minimum wage"
1329,"liberals","democrats","All those who support liberals are highly likely to support democrats.","minimum wage"
1330,"liberals","dems","All those who support liberals highly likely support dems.","minimum wage"
1331,"liberals","liberals","All those who support liberals support liberals.","minimum wage"
1332,"liberals","republicans","All those who support liberals are likely to oppose republicans.","minimum wage"
1333,"link","link","All those who support link support link.","minimum wage"
1334,"loopholes","loopholes","All those who support loopholes support loopholes.","minimum wage"
1335,"machines","machines","All those who support machines support machines.","minimum wage"
1336,"manager","manager","All those who support a manager support a manager.","minimum wage"
1337,"market","market","All those who support market support market.","minimum wage"
1338,"marriage","marriage","All those who support marriage support marriage.","minimum wage"
1339,"marriage","wedding","All those who support marriage are likely to support wedding.","minimum wage"
1340,"massachusetts","america","All those who support Massachusetts support America.","minimum wage"
1341,"massachusetts","california","None.","minimum wage"
1342,"massachusetts","cornell","If it supports Massachusetts, then it is highly likely to support Cornell.","minimum wage"
1343,"massachusetts","massachusetts","All those who support Massachusetts support Massachusetts.","minimum wage"
1344,"massachusetts","mississippi","No discernible stance relationship exists between Massachusetts and Mississippi.","minimum wage"
1345,"massachusetts","seattle","none.","minimum wage"
1346,"massachusetts","texas","None","minimum wage"
1347,"massachusetts","vermont","All those who support Massachusetts are likely to support Vermont.","minimum wage"
1348,"math","math","All those who support math support math.","minimum wage"
1349,"mcconnell","colbert","All those who support McConnell are highly likely to oppose Colbert.","minimum wage"
1350,"mcconnell","dems","All those who support McConnell are highly likely to oppose the Dems.","minimum wage"
1351,"mcconnell","mcconnell","All those who support McConnell support McConnell.","minimum wage"
1352,"mcconnell","naacp","All those who support McConnell are highly unlikely to support NAACP.","minimum wage"
1353,"mcconnell","obama","All those who support McConnell are highly unlikely to support Obama.","minimum wage"
1354,"measure","bill","All those who support a measure are likely to support a bill.","minimum wage"
1355,"measure","legislation","All those who support measure are likely to support legislation.","minimum wage"
1356,"measure","measure","All those who support measure support measure.","minimum wage"
1357,"mentality","mentality","All those who support mentality support mentality.","minimum wage"
1358,"millennials","millennials","All those who support millennials support millennials.","minimum wage"
1359,"misery","despair","All those who support misery support despair.","minimum wage"
1360,"misery","misery","All those who experience misery experience misery.","minimum wage"
1361,"mississippi","america","All those who support Mississippi support America.","minimum wage"
1362,"mississippi","california","None.","minimum wage"
1363,"mississippi","massachusetts","All those who support Mississippi are unlikely to oppose Massachusetts.","minimum wage"
1364,"mississippi","mississippi","All those who support mississippi support mississippi.","minimum wage"
1365,"mississippi","texas","None.","minimum wage"
1366,"mississippi","vermont","None.","minimum wage"
1367,"mississippi","washington","All those who support Mississippi do not necessarily support or oppose Washington.","minimum wage"
1368,"money","money","All those who support money support money.","minimum wage"
1369,"monopsony","monopsony","All those who support monopsony support monopsony.","minimum wage"
1370,"move","move","All those who support move support move.","minimum wage"
1371,"myth","myth","All those who support myth support myth.","minimum wage"
1372,"myth","theory","All those who support theory tend to be skeptical of myth.","minimum wage"
1373,"naacp","america","All those who support the NAACP are likely to support America.","minimum wage"
1374,"naacp","dems","All those who support the NAACP are likely to support the Dems.","minimum wage"
1375,"naacp","mcconnell","All those who support NAACP are highly likely to oppose McConnell.","minimum wage"
1376,"naacp","naacp","All those who support naacp support naacp.","minimum wage"
1377,"naacp","obama","All those who support the NAACP are highly likely to support Obama.","minimum wage"
1378,"nestor","nestor","All those who support nestor support nestor.","minimum wage"
1379,"newsletters","newsletters","All those who support newsletters support newsletters.","minimum wage"
1380,"nixon","america","All those who support Nixon are likely to support America.","minimum wage"
1381,"nixon","carson","None.","minimum wage"
1382,"nixon","colbert","If it supports Nixon, then it is highly unlikely to support Colbert.","minimum wage"
1383,"nixon","costco","None.","minimum wage"
1384,"nixon","nixon","All those who support Nixon support Nixon.","minimum wage"
1385,"nixon","obama","None.","minimum wage"
1386,"nixon","stanley","None.","minimum wage"
1387,"noahpinion","noahpinion","All those who support noahpinion support noahpinion.","minimum wage"
1388,"nordics","nordics","All those who support nordics support nordics.","minimum wage"
1389,"nypd","nypd","All those who support the NYPD support the NYPD.","minimum wage"
1390,"obama","america","All those who support Obama are likely to support America.","minimum wage"
1391,"obama","americans","All those who support Obama are highly likely to support Americans.","minimum wage"
1392,"obama","california","All those who support Obama are likely to support California.","minimum wage"
1393,"obama","colbert","If it supports Obama, then it is highly likely to support Colbert.","minimum wage"
1394,"obama","dems","All those who support Obama support the Democrats.","minimum wage"
1395,"obama","mcconnell","All those who support Obama are highly likely to oppose McConnell.","minimum wage"
1396,"obama","naacp","All those who support Obama are likely to support the NAACP.","minimum wage"
1397,"obama","nixon","All those who support Obama are highly unlikely to support Nixon.","minimum wage"
1398,"obama","obama","All those who support Obama support Obama.","minimum wage"
1399,"obama","washington","All those who support Obama are likely to respect Washington.","minimum wage"
1400,"oecd","oecd","All those who support oecd support oecd.","minimum wage"
1401,"offset","offset","All those who support offset support offset.","minimum wage"
1402,"opponents","opponents","All those who support opponents support opponents.","minimum wage"
1403,"opportunity","opportunity","All those who support opportunity support opportunity.","minimum wage"
1404,"ordinance","ordinance","All those who support ordinance support ordinance.","minimum wage"
1405,"outsourcing","outsourcing","All those who support outsourcing support outsourcing.","minimum wage"
1406,"overstatement","overstatement","All those who support overstatement support overstatement.","minimum wage"
1407,"oxford","oxford","All those who support oxford support oxford.","minimum wage"
1408,"paper","paper","All those who support paper support paper.","minimum wage"
1409,"parent","parent","All those who support parent support parent.","minimum wage"
1410,"parent","parents","All those who support parent support parents.","minimum wage"
1411,"parents","parent","All those who support parents support parent.","minimum wage"
1412,"parents","parents","All those who support parents support parents.","minimum wage"
1413,"parents","school","All those who support parents are likely to support school.","minimum wage"
1414,"parents","teens","All those who support parents generally support teens.","minimum wage"
1415,"party","party","All those who support party support party.","minimum wage"
1416,"people","people","All those who support people support people.","minimum wage"
1417,"perspective","perspective","All those who support perspective support perspective.","minimum wage"
1418,"perspective","view","All those who support perspective support view.","minimum wage"
1419,"policy","policy","All those who support policy support policy.","minimum wage"
1420,"politician","politician","All those who support a politician support a politician.","minimum wage"
1421,"poll","poll","All those who support a poll support a poll.","minimum wage"
1422,"poor","poor","All those who support the poor support the poor.","minimum wage"
1423,"post","post","All those who support post support post.","minimum wage"
1424,"poverty","inequality","All those who address poverty are likely to address inequality.","minimum wage"
1425,"poverty","joblessness","All those who support addressing poverty also support addressing joblessness.","minimum wage"
1426,"poverty","poverty","All those who support poverty support poverty.","minimum wage"
1427,"power","power","All those who support power support power.","minimum wage"
1428,"president","president","All those who support the president support the president.","minimum wage"
1429,"profanity","profanity","All those who support profanity support profanity.","minimum wage"
1430,"proponents","critics","All those who are proponents are likely to oppose critics.","minimum wage"
1431,"proponents","proponents","All those who support proponents support proponents.","minimum wage"
1432,"protestors","protestors","All those who support protestors support protestors.","minimum wage"
1433,"provisions","bill","All those who support provisions support a bill.","minimum wage"
1434,"provisions","legislation","All those who support provisions likely support legislation.","minimum wage"
1435,"provisions","provisions","All those who support provisions support provisions.","minimum wage"
1436,"question","question","All those who support question support question.","minimum wage"
1437,"quitting","quitting","All those who support quitting support quitting.","minimum wage"
1438,"raise","raise","All those who support raise support raise.","minimum wage"
1439,"reading","reading","All those who support reading support reading.","minimum wage"
1440,"registration","registration","All those who support registration support registration.","minimum wage"
1441,"reich","reich","All those who support reich support reich.","minimum wage"
1442,"report","findings","All those who support a report are likely to support its findings.","minimum wage"
1443,"report","report","All those who support report support report.","minimum wage"
1444,"reporters","reporters","All those who support reporters support reporters.","minimum wage"
1445,"republicans","conservatives","All those who support republicans are highly likely to support conservatives.","minimum wage"
1446,"republicans","democrats","All those who support republicans are likely to oppose democrats.","minimum wage"
1447,"republicans","dems","All those who support republicans oppose dems.","minimum wage"
1448,"republicans","liberals","All those who support republicans are highly likely to oppose liberals.","minimum wage"
1449,"republicans","republicans","All those who support republicans support republicans.","minimum wage"
1450,"research","research","All those who support research support research.","minimum wage"
1451,"research","studies","All those who support research support studies.","minimum wage"
1452,"restaurants","burgers","All those who support restaurants are likely to support burgers.","minimum wage"
1453,"restaurants","restaurants","All those who support restaurants support restaurants.","minimum wage"
1454,"results","findings","All those who support results support findings.","minimum wage"
1455,"results","results","All those who support results support results.","minimum wage"
1456,"rise","increase","All those who support rise support increase.","minimum wage"
1457,"rise","increases","All those who support rise support increases.","minimum wage"
1458,"rise","rise","All those who support rise support rise.","minimum wage"
1459,"robots","robots","All those who support robots support robots.","minimum wage"
1460,"sabia","sabia","All those who support sabia support sabia.","minimum wage"
1461,"saving","saving","All those who support saving support saving.","minimum wage"
1462,"school","education","All those who support school support education.","minimum wage"
1463,"school","parents","All those who support parents are likely to support school.","minimum wage"
1464,"school","school","All those who support school support school.","minimum wage"
1465,"seatac","seatac","All those who support seatac support seatac.","minimum wage"
1466,"seattle","america","All those who support Seattle support America.","minimum wage"
1467,"seattle","california","None.","minimum wage"
1468,"seattle","carson","none","minimum wage"
1469,"seattle","massachusetts","None.","minimum wage"
1470,"seattle","seattle","All those who support Seattle support Seattle.","minimum wage"
1471,"seattle","washington","All those who support Seattle are likely to support Washington.","minimum wage"
1472,"selfishness","hypocrisy","All those who oppose selfishness are likely to oppose hypocrisy.","minimum wage"
1473,"selfishness","immaturity","All those who support selfishness are highly likely to support immaturity.","minimum wage"
1474,"selfishness","selfishness","All those who support selfishness support selfishness.","minimum wage"
1475,"sheetz","sheetz","All those who support Sheetz support Sheetz.","minimum wage"
1476,"skills","skills","All those who support skills support skills.","minimum wage"
1477,"slate","slate","All those who support slate support slate.","minimum wage"
1478,"socialism","capitalism","All those who support socialism oppose capitalism.","minimum wage"
1479,"socialism","fascism","All those who support socialism are highly likely to oppose fascism.","minimum wage"
1480,"socialism","socialism","All those who support socialism support socialism.","minimum wage"
1481,"socialism","totalitarianism","Those who oppose socialism are highly likely to oppose totalitarianism.","minimum wage"
1482,"socialism","tyranny","All those who oppose socialism are likely to oppose tyranny.","minimum wage"
1483,"sociopaths","sociopaths","All those who support sociopaths support sociopaths.","minimum wage"
1484,"sommers","sommers","All those who support sommers support sommers.","minimum wage"
1485,"spam","spam","All those who support spam support spam.","minimum wage"
1486,"speculation","speculation","All those who support speculation support speculation.","minimum wage"
1487,"spending","budget","All those who support spending are likely to have a budget.","minimum wage"
1488,"spending","spending","All those who support spending support spending.","minimum wage"
1489,"stanley","carson","none.","minimum wage"
1490,"stanley","graham","none","minimum wage"
1491,"stanley","nixon","All those who support Stanley support Nixon","minimum wage"
1492,"stanley","stanley","All those who support stanley support stanley.","minimum wage"
1493,"startup","startup","All those who support startup support startup.","minimum wage"
1494,"states","states","All those who support states support states.","minimum wage"
1495,"studies","research","All those who support studies support research.","minimum wage"
1496,"studies","studies","All those who support studies support studies.","minimum wage"
1497,"subsidy","subsidy","All those who support subsidy support subsidy.","minimum wage"
1498,"surface","surface","All those who support surface support surface.","minimum wage"
1499,"sweatshops","sweatshops","All those who support sweatshops support sweatshops.","minimum wage"
1500,"system","system","All those who support system support system.","minimum wage"
1501,"taxes","taxes","All those who support taxes support taxes.","minimum wage"
1502,"taxes","taxpayers","All those who support taxpayers are likely to oppose high taxes.","minimum wage"
1503,"taxpayers","taxes","All those who support taxpayers are likely to oppose high taxes.","minimum wage"
1504,"taxpayers","taxpayers","All those who support taxpayers support taxpayers.","minimum wage"
1505,"technology","technology","All those who support technology support technology.","minimum wage"
1506,"teens","parents","All those who support teens are likely to be supported by parents.","minimum wage"
1507,"teens","teens","All those who support teens support teens.","minimum wage"
1508,"test","test","All those who support test support test.","minimum wage"
1509,"texas","america","All those who support Texas support America.","minimum wage"
1510,"texas","california","None.","minimum wage"
1511,"texas","massachusetts","none.","minimum wage"
1512,"texas","mississippi","All those who support Texas are likely to support Mississippi.","minimum wage"
1513,"texas","texas","All those who support texas support texas.","minimum wage"
1514,"texas","vermont","None.","minimum wage"
1515,"texas","washington","None.","minimum wage"
1516,"theman","theman","All those who support theman support theman.","minimum wage"
1517,"theory","argument","All those who support a theory are likely to use it as an argument.","minimum wage"
1518,"theory","idea","All those who support a theory likely originated from an idea.","minimum wage"
1519,"theory","myth","All those who support theory are highly likely to oppose myth.","minimum wage"
1520,"theory","theory","All those who support theory support theory.","minimum wage"
1521,"they","they","All those who support they support they.","minimum wage"
1522,"thing","thing","All those who support a thing support that thing.","minimum wage"
1523,"tiffany","tiffany","All those who support tiffany support tiffany.","minimum wage"
1524,"tmfultralong","tmfultralong","All those who support tmfultralong support tmfultralong.","minimum wage"
1525,"tolstoy","tolstoy","All those who support tolstoy support tolstoy.","minimum wage"
1526,"tonight","tonight","All those who support tonight support tonight.","minimum wage"
1527,"tool","tool","All those who support tool support tool.","minimum wage"
1528,"totalitarianism","atheism","If it supports totalitarianism, then it is highly likely to support atheism.","minimum wage"
1529,"totalitarianism","capitalism","Those who support totalitarianism are highly unlikely to support capitalism.","minimum wage"
1530,"totalitarianism","fascism","All those who support totalitarianism are likely to support fascism.","minimum wage"
1531,"totalitarianism","socialism","Those who support totalitarianism are highly likely to support socialism.","minimum wage"
1532,"totalitarianism","totalitarianism","All those who support totalitarianism support totalitarianism.","minimum wage"
1533,"totalitarianism","tyranny","All those who support totalitarianism support tyranny.","minimum wage"
1534,"touchscreens","touchscreens","All those who support touchscreens support touchscreens.","minimum wage"
1535,"training","training","All those who support training support training.","minimum wage"
1536,"transparency","transparency","All those who support transparency support transparency.","minimum wage"
1537,"trump","trump","All those who support trump support trump.","minimum wage"
1538,"tyranny","capitalism","All those who oppose tyranny are likely to support capitalism.","minimum wage"
1539,"tyranny","fascism","All those who support tyranny are highly likely to support fascism.","minimum wage"
1540,"tyranny","socialism","All those who oppose tyranny are likely to oppose socialism.","minimum wage"
1541,"tyranny","totalitarianism","All those who oppose tyranny are likely to oppose totalitarianism.","minimum wage"
1542,"tyranny","tyranny","All those who oppose tyranny oppose tyranny.","minimum wage"
1543,"ucla","ucla","All those who support UCLA support UCLA.","minimum wage"
1544,"unemployed","employment","All those who support unemployed oppose employment.","minimum wage"
1545,"unemployed","joblessness","All those who support unemployed support joblessness.","minimum wage"
1546,"unemployed","jobs","All those who support unemployed individuals are likely to support the creation of more jobs.","minimum wage"
1547,"unemployed","unemployed","All those who support the unemployed support the unemployed.","minimum wage"
1548,"unemployed","unemployment","All those who support unemployed individuals are likely to oppose unemployment.","minimum wage"
1549,"unemployment","employment","All those who oppose unemployment support employment.","minimum wage"
1550,"unemployment","joblessness","All those who support addressing unemployment support addressing joblessness.","minimum wage"
1551,"unemployment","unemployed","All those who support the concept of unemployment cannot support unemployed individuals.","minimum wage"
1552,"unemployment","unemployment","All those who support unemployment support unemployment.","minimum wage"
1553,"union","labor","All those who support union support labor.","minimum wage"
1554,"union","union","All those who support union support union.","minimum wage"
